qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
JQ319772|MOBH	DANMRI010000046.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.denovo.047, whole genome shotgun sequence	398	40524	1	398	14103	14500	398	0	100.0	100.0	100.0	minus	0.0	736	oriT
000092__CP025470|IncC	DANMRI010000046.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.denovo.047, whole genome shotgun sequence	1101	40524	1	1101	12186	13286	1101	0	100.0	100.0	100.0	minus	0.0	2034	replicon
002101__NC_004564_00056|rep_cluster_645	DANMRI010000047.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.denovo.048, whole genome shotgun sequence	1167	40506	1	1167	1834	3000	1167	5	99.572	100.0	100.0	plus	0.0	2128	replicon
CP017588_00047|rep_cluster_2203	DANMRI010000093.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.denovo.099, whole genome shotgun sequence	867	6208	39	856	1633	2450	822	155	80.17	94.0	94.0	minus	2.38e-174	608	replicon
CP001049|IncFII	DANMRI010000093.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.denovo.099, whole genome shotgun sequence	227	6208	1	227	2480	2706	227	2	99.119	100.0	100.0	minus	6.33e-115	409	replicon
NC_012690_00071|MOBH	DANMRI010000012.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.denovo.012, whole genome shotgun sequence	458	103780	245	458	67907	68548	214	4	98.131	47.0	100.0	minus	1.46e-139	440	relaxase
NC_012885_00072|MOBH	DANMRI010000012.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.denovo.012, whole genome shotgun sequence	987	103780	1	986	75109	78075	991	103	88.9	99.0	99.0	minus	0.0	1600	relaxase
NC_015475_00074|MOBF	DANMRI010000080.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.denovo.085, whole genome shotgun sequence	149	11332	1	149	127	573	149	3	97.987	100.0	100.0	minus	1.28e-94	296	relaxase
NC_012885_00072|MOBH	DANMRI010000112.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.guided.040, whole genome shotgun sequence	987	46818	1	986	19527	22493	991	103	88.9	99.0	99.0	plus	0.0	1600	relaxase
NC_012690_00071|MOBH	DANMRI010000112.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.guided.040, whole genome shotgun sequence	458	46818	245	458	29054	29695	214	4	98.131	47.0	100.0	plus	1.44e-139	440	relaxase
NC_023291_00077|MPF_F	DANMRI010000012.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.denovo.012, whole genome shotgun sequence	335	103780	1	335	48393	49397	335	2	99.403	100.0	100.0	minus	0.0	582	mate-pair-formation
NC_012885_00091|MPF_F	DANMRI010000012.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.denovo.012, whole genome shotgun sequence	422	103780	1	422	50065	51327	422	24	94.076	100.0	100.0	minus	0.0	821	mate-pair-formation
NC_012885_00088|MPF_T	DANMRI010000012.1 TPA_asm: Yersinia enterocolitica strain Yersinia isolate NX18084 SAMN19699907-rid14944493.denovo.012, whole genome shotgun sequence	815	103780	1	815	52152	54596	815	15	98.16	100.0	100.0	minus	0.0	1640	mate-pair-formation
