qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
002389__NC_011759_00077|rep_cluster_904	NZ_CQAZ01000040.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	1038	43357	6	1038	1353	2385	1033	26	97.483	99.0	99.0	minus	0.0	1764	replicon
000120__NC_011759|IncFII	NZ_CQAZ01000040.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	390	43357	1	362	2506	2866	370	51	81.622	93.0	93.0	plus	4.52e-79	291	replicon
000126__FO834904|IncFII	NZ_CQAZ01000172.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	228	1295	31	228	169	364	199	25	85.427	87.0	87.0	plus	3.4099999999999998e-53	204	replicon
NC_011759_00021|MOBP	NZ_CQAZ01000078.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	633	8547	1	633	810	2708	633	1	99.842	100.0	100.0	minus	0.0	1280	relaxase
NC_011759_00082|MPF_G	NZ_CQAZ01000040.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	347	43357	1	347	5929	6969	347	4	98.847	100.0	100.0	plus	0.0	626	mate-pair-formation
NC_011759_00096|MPF_I	NZ_CQAZ01000040.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	262	43357	1	262	18672	19457	262	0	100.0	100.0	100.0	plus	1.7300000000000002e-166	508	mate-pair-formation
NC_011759_00002|MPF_I	NZ_CQAZ01000040.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	143	43357	1	143	25646	26074	143	0	100.0	100.0	100.0	plus	1.37e-83	264	mate-pair-formation
NC_011759_00003|MPF_I	NZ_CQAZ01000040.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	225	43357	1	225	26128	26802	225	0	100.0	100.0	100.0	plus	6.61e-136	418	mate-pair-formation
NC_011759_00004|MPF_I	NZ_CQAZ01000040.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	330	43357	1	330	26819	27808	330	0	100.0	100.0	100.0	plus	0.0	611	mate-pair-formation
NC_011759_00006|MPF_I	NZ_CQAZ01000040.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	266	43357	1	266	29149	29946	266	0	100.0	100.0	100.0	plus	1.71e-155	476	mate-pair-formation
NC_011759_00007|MPF_I	NZ_CQAZ01000040.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	179	43357	1	179	29960	30496	179	0	100.0	100.0	100.0	plus	5.13e-116	359	mate-pair-formation
NC_011759_00008|MPF_I	NZ_CQAZ01000040.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	131	43357	1	92	30640	30915	92	6	93.478	70.0	100.0	plus	1.09e-40	141	mate-pair-formation
NC_011759_00008|MPF_I	NZ_CQAZ01000040.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	131	43357	84	131	31281	31424	48	0	100.0	37.0	100.0	plus	7.57e-16	70	mate-pair-formation
NC_011759_00012|MPF_I	NZ_CQAZ01000040.1 Yersinia pekkanenii strain A125KOH2, whole genome shotgun sequence	399	43357	1	399	35703	36899	399	0	100.0	100.0	100.0	plus	0.0	794	mate-pair-formation
