sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCF_056490485.1.fna	chromosome			NZ_JBWJAJ010000013.1 Yersinia ruckeri strain Y258 isolate Day 28 Seq43, whole genome shotgun sequence	399809	0.4814248803803816	422b82d3307f4bb4181bf2a240513668	00646	MF344564	ISKpn37	IS3	1253	1	1253	41624	42894						
GCF_056490485.1.fna	chromosome			NZ_JBWJAJ010000030.1 Yersinia ruckeri strain Y258 isolate Day 28 Seq142, whole genome shotgun sequence	336729	0.4705831692548013	ed5d3126da01ef83e53a8fc92d86144b	00646	MF344564	ISKpn37	IS3	1253	1	1253	3502	4756						
GCF_056490485.1.fna	chromosome			NZ_JBWJAJ010000041.1 Yersinia ruckeri strain Y258 isolate Day 28 Seq167, whole genome shotgun sequence	311072	0.46540029317971404	5be78089bd6d86482b8d4e9b35884059	00646	MF344564	ISKpn37	IS3	1253	1	1253	303578	304850						
GCF_056490485.1.fna	chromosome			NZ_JBWJAJ010000047.1 Yersinia ruckeri strain Y258 isolate Day 28 Seq175, whole genome shotgun sequence	310316	0.47256022892793154	f2a73a0b19261c30679a542b4cfa6ccb	00546	KX858825	ISSpr2	IS3	1221	1	1221	268297	269517						
GCF_056490485.1.fna	chromosome			NZ_JBWJAJ010000047.1 Yersinia ruckeri strain Y258 isolate Day 28 Seq175, whole genome shotgun sequence	310316	0.47256022892793154	f2a73a0b19261c30679a542b4cfa6ccb	00646	MF344564	ISKpn37	IS3	1253	1	1253	275544	276816						
GCF_056490485.1.fna	chromosome			NZ_JBWJAJ010000001.1 Yersinia ruckeri strain Y258 isolate Day 28 Seq4, whole genome shotgun sequence	207184	0.46188412232604836	bc736548c85a8439ee83d472b47a0897	00634	CP024842	IS1400	IS3	1207	1	1207	152583	153778						
GCF_056490485.1.fna	chromosome			NZ_JBWJAJ010000006.1 Yersinia ruckeri strain Y258 isolate Day 28 Seq30, whole genome shotgun sequence	60460	0.6071782997022825	5ec049887c37fdfe788997dffffc8cb9	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	57329	59701						
GCF_056490485.1.fna	chromosome			NZ_JBWJAJ010000025.1 Yersinia ruckeri strain Y258 isolate Day 28 Seq126, whole genome shotgun sequence	4467	0.5379449294828744	9eeb7bef4b16981aca7c5933a06ba387	01399	CP016586.1	16s-rRNA	16S	1554	8	1545	1	1539						
GCF_056490485.1.fna	chromosome			NZ_JBWJAJ010000011.1 Yersinia ruckeri strain Y258 isolate Day 28 Seq40, whole genome shotgun sequence	2921	0.5114686751112633	70a2e4a017e3117994ca0656df0bd0e6	00336	NC_003134	ISEc39	IS256	1316	6	1316	2	1312						
GCF_056490485.1.fna	chromosome			NZ_JBWJAJ010000033.1 Yersinia ruckeri strain Y258 isolate Day 28 Seq149, whole genome shotgun sequence	2335	0.5987152034261242	b410f38c6a19879a7834874d4e142636	00818	CP022426	ISAeme13	IS4	1425	1	1425	1	1422						
GCF_056490485.1.fna	chromosome			NZ_JBWJAJ010000018.1 Yersinia ruckeri strain Y258 isolate Day 28 Seq90, whole genome shotgun sequence	1715	0.5556851311953352	5759fb90301401a18a99a09770455318	00199	CP022426	ISAs25	IS1634	1722	1	1719	1	1713						
