qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP000966|IncFII	CABIBZ010000059.1 Yersinia pseudotuberculosis isolate IP33087 genome assembly, contig: contig_31, whole genome shotgun sequence	230	32428	5	200	7542	7738	201	22	84.577	85.0	85.0	plus	2.57e-49	191	replicon
CP025802_00058|rep_cluster_2307	CABIBZ010000059.1 Yersinia pseudotuberculosis isolate IP33087 genome assembly, contig: contig_31, whole genome shotgun sequence	714	32428	1	714	19291	20004	714	23	96.779	100.0	100.0	minus	0.0	1192	replicon
002101__NC_004564_00056|rep_cluster_645	CABIBZ010000129.1 Yersinia pseudotuberculosis isolate IP33087 genome assembly, contig: contig_210, whole genome shotgun sequence	1167	11994	1	1167	3306	4472	1167	11	99.057	100.0	100.0	plus	0.0	2095	replicon
CP001049|IncFII	CABIBZ010000144.1 Yersinia pseudotuberculosis isolate IP33087 genome assembly, contig: contig_211, whole genome shotgun sequence	227	8976	1	227	1181	1407	227	0	100.0	100.0	100.0	plus	2.96e-118	420	replicon
NC_006154_00025|MOBC	CABIBZ010000058.1 Yersinia pseudotuberculosis isolate IP33087 genome assembly, contig: contig_2, whole genome shotgun sequence	246	30175	1	245	25297	26031	245	19	92.245	99.0	99.0	minus	2.63e-151	463	relaxase
NC_010157_00072|MOBF	CABIBZ010000206.1 Yersinia pseudotuberculosis isolate IP33087 genome assembly, contig: contig_442, whole genome shotgun sequence	152	734	1	152	217	672	152	0	100.0	100.0	100.0	minus	1.42e-112	316	relaxase
NC_006154_00014|MPF_T	CABIBZ010000058.1 Yersinia pseudotuberculosis isolate IP33087 genome assembly, contig: contig_2, whole genome shotgun sequence	315	30175	27	315	6549	7412	289	5	97.924	92.0	92.0	minus	0.0	583	mate-pair-formation
NC_006154_00013|MPF_T	CABIBZ010000058.1 Yersinia pseudotuberculosis isolate IP33087 genome assembly, contig: contig_2, whole genome shotgun sequence	227	30175	1	227	7550	8230	227	2	99.119	100.0	100.0	minus	1.4e-142	437	mate-pair-formation
NC_006154_00011|MPF_T	CABIBZ010000058.1 Yersinia pseudotuberculosis isolate IP33087 genome assembly, contig: contig_2, whole genome shotgun sequence	346	30175	80	346	8404	9204	267	0	100.0	77.0	100.0	minus	7.74e-116	366	mate-pair-formation
NC_013284_00016|MPF_T	CABIBZ010000083.1 Yersinia pseudotuberculosis isolate IP33087 genome assembly, contig: contig_231, whole genome shotgun sequence	914	12064	1	914	2666	5401	914	84	90.591	100.0	100.0	minus	0.0	1720	mate-pair-formation
