qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000126__FO834904|IncFII	DASKPJ010000013.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.13, whole genome shotgun sequence	228	54095	31	228	51761	51958	202	26	83.168	87.0	87.0	minus	2.04e-45	178	replicon
000621__CP009126_00005|rep_cluster_1304	DASKPJ010000019.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.20, whole genome shotgun sequence	918	31701	6	918	1432	2344	914	14	98.249	99.0	99.0	minus	0.0	1598	replicon
000621__CP009126_00005|rep_cluster_1304	DASKPJ010000019.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.20, whole genome shotgun sequence	918	31701	490	918	30579	31007	429	3	99.301	47.0	99.0	minus	0.0	776	replicon
CP042948_00076|MOBF	DASKPJ010000013.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.13, whole genome shotgun sequence	1552	54095	1	1495	43619	48118	1503	283	80.439	96.0	100.0	plus	0.0	2419	relaxase
CP009126_00025|MOBC	DASKPJ010000019.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.20, whole genome shotgun sequence	248	31701	1	248	21203	21946	248	5	97.984	100.0	100.0	plus	5.35e-165	503	relaxase
NC_019342_00064|MPF_F	DASKPJ010000013.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.13, whole genome shotgun sequence	101	54095	1	101	22528	22830	101	6	94.059	100.0	100.0	plus	1.65e-60	196	mate-pair-formation
NC_021871_00033|MPF_F	DASKPJ010000013.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.13, whole genome shotgun sequence	187	54095	1	187	22852	23412	187	26	86.096	100.0	100.0	plus	3.65e-101	317	mate-pair-formation
NZ_AGTD01000004_00094|MPF_T	DASKPJ010000013.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.13, whole genome shotgun sequence	863	54095	1	854	26934	29495	854	84	90.164	99.0	99.0	plus	0.0	1586	mate-pair-formation
NC_021871_00022|MPF_F	DASKPJ010000013.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.13, whole genome shotgun sequence	212	54095	3	211	29989	30615	209	27	87.081	99.0	99.0	plus	2.38e-123	381	mate-pair-formation
NC_021817_00023|MPF_F	DASKPJ010000013.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.13, whole genome shotgun sequence	331	54095	22	331	30684	31613	310	20	93.548	94.0	94.0	plus	0.0	590	mate-pair-formation
NC_021871_00019|MPF_F	DASKPJ010000013.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.13, whole genome shotgun sequence	204	54095	20	201	32059	32604	182	32	82.418	89.0	89.0	plus	3.39e-89	283	mate-pair-formation
NC_021871_00015|MPF_F	DASKPJ010000013.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.13, whole genome shotgun sequence	453	54095	1	453	35843	37201	453	49	89.183	100.0	100.0	plus	0.0	787	mate-pair-formation
NC_021817_00013|MPF_T	DASKPJ010000013.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.13, whole genome shotgun sequence	763	54095	18	763	41436	43616	746	124	80.831	98.0	98.0	plus	0.0	1210	mate-pair-formation
NC_009790_00086|MPF_T	DASKPJ010000013.1 TPA_asm: Yersinia enterocolitica strain IDR2300012447-01-02 SAMN38809946-rid20583643.denovo.13, whole genome shotgun sequence	681	54095	460	669	47738	48367	210	40	80.952	31.0	98.0	plus	4.1600000000000003e-107	355	mate-pair-formation
