qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000882__CP012005_00092|rep_cluster_1527	NZ_JBBESJ010000014.1 Yersinia enterocolitica strain N20-1149 contig00014, whole genome shotgun sequence	828	113889	1	828	106387	107214	828	0	100.0	100.0	100.0	plus	0.0	1530	replicon
000126__FO834904|IncFII	NZ_JBBESJ010000016.1 Yersinia enterocolitica strain N20-1149 contig00016, whole genome shotgun sequence	228	62835	31	225	17061	17255	199	25	83.417	86.0	86.0	plus	1.99e-45	178	replicon
CP042948_00076|MOBF	NZ_JBBESJ010000016.1 Yersinia enterocolitica strain N20-1149 contig00016, whole genome shotgun sequence	1552	62835	1	1495	20901	25400	1503	283	80.439	96.0	100.0	minus	0.0	2419	relaxase
NC_016978_00054|MOBP	NZ_JBBESJ010000029.1 Yersinia enterocolitica strain N20-1149 contig00029, whole genome shotgun sequence	348	8813	1	287	1331	2188	287	53	81.185	82.0	82.0	plus	1.16e-158	489	relaxase
NC_009790_00086|MPF_T	NZ_JBBESJ010000016.1 Yersinia enterocolitica strain N20-1149 contig00016, whole genome shotgun sequence	681	62835	460	669	20652	21281	210	40	80.952	31.0	98.0	minus	4.09e-107	355	mate-pair-formation
NC_021817_00013|MPF_T	NZ_JBBESJ010000016.1 Yersinia enterocolitica strain N20-1149 contig00016, whole genome shotgun sequence	763	62835	18	763	25403	27583	746	124	80.831	98.0	98.0	minus	0.0	1210	mate-pair-formation
NC_021871_00015|MPF_F	NZ_JBBESJ010000016.1 Yersinia enterocolitica strain N20-1149 contig00016, whole genome shotgun sequence	453	62835	1	453	31818	33176	453	50	88.962	100.0	100.0	minus	0.0	785	mate-pair-formation
NC_021871_00019|MPF_F	NZ_JBBESJ010000016.1 Yersinia enterocolitica strain N20-1149 contig00016, whole genome shotgun sequence	204	62835	20	201	36415	36960	182	32	82.418	89.0	89.0	minus	3.32e-89	283	mate-pair-formation
NC_021817_00023|MPF_F	NZ_JBBESJ010000016.1 Yersinia enterocolitica strain N20-1149 contig00016, whole genome shotgun sequence	331	62835	22	331	37406	38335	310	20	93.548	94.0	94.0	minus	0.0	590	mate-pair-formation
NC_021871_00022|MPF_F	NZ_JBBESJ010000016.1 Yersinia enterocolitica strain N20-1149 contig00016, whole genome shotgun sequence	212	62835	3	211	38404	39030	209	27	87.081	99.0	99.0	minus	2.33e-123	381	mate-pair-formation
NZ_AGTD01000004_00094|MPF_T	NZ_JBBESJ010000016.1 Yersinia enterocolitica strain N20-1149 contig00016, whole genome shotgun sequence	863	62835	1	854	39524	42085	854	87	89.813	99.0	99.0	minus	0.0	1583	mate-pair-formation
NC_021871_00033|MPF_F	NZ_JBBESJ010000016.1 Yersinia enterocolitica strain N20-1149 contig00016, whole genome shotgun sequence	187	62835	1	187	45607	46167	187	26	86.096	100.0	100.0	minus	3.57e-101	317	mate-pair-formation
NC_019342_00064|MPF_F	NZ_JBBESJ010000016.1 Yersinia enterocolitica strain N20-1149 contig00016, whole genome shotgun sequence	101	62835	1	101	46189	46491	101	6	94.059	100.0	100.0	minus	1.62e-60	196	mate-pair-formation
NC_006143_00077|MPF_T	NZ_JBBESJ010000023.1 Yersinia enterocolitica strain N20-1149 contig00023, whole genome shotgun sequence	349	21779	1	349	9784	10830	349	0	100.0	100.0	100.0	plus	0.0	632	mate-pair-formation
