qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP001049|IncFII	CABIAH010000021.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00127, whole genome shotgun sequence	227	8269	1	227	1238	1464	227	0	100.0	100.0	100.0	plus	3.03e-118	420	replicon
CP025802_00058|rep_cluster_2307	CABIAH010000031.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00123, whole genome shotgun sequence	714	8622	1	714	632	1345	714	23	96.779	100.0	100.0	minus	0.0	1192	replicon
002101__NC_004564_00056|rep_cluster_645	CABIAH010000080.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00113, whole genome shotgun sequence	1167	9928	1	1167	1246	2412	1167	11	99.057	100.0	100.0	plus	0.0	2095	replicon
CP000966|IncFII	CABIAH010000103.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00070, whole genome shotgun sequence	230	24297	5	200	11396	11592	201	22	84.577	85.0	85.0	minus	2.62e-49	191	replicon
002389__NC_011759_00077|rep_cluster_904	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	1038	62737	1	1038	5894	6931	1038	0	100.0	100.0	100.0	minus	0.0	1917	replicon
000120__NC_011759|IncFII	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	390	62737	1	390	7051	7440	390	0	100.0	100.0	100.0	plus	0.0	721	replicon
NC_010157_00072|MOBF	CABIAH010000202.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00164, whole genome shotgun sequence	152	3034	1	152	2306	2761	152	0	100.0	100.0	100.0	plus	8.32e-104	316	relaxase
NC_011759_00021|MOBP	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	633	62737	1	633	50628	52526	633	1	99.842	100.0	100.0	minus	0.0	1280	relaxase
NC_013284_00016|MPF_T	CABIAH010000054.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00010, whole genome shotgun sequence	914	90501	1	914	28124	30859	914	84	90.591	100.0	100.0	minus	0.0	1720	mate-pair-formation
NC_011759_00082|MPF_G	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	347	62737	1	347	9773	10813	347	0	100.0	100.0	100.0	plus	0.0	632	mate-pair-formation
NC_011759_00096|MPF_I	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	262	62737	1	262	22600	23385	262	0	100.0	100.0	100.0	plus	1.7000000000000002e-166	508	mate-pair-formation
NC_011759_00002|MPF_I	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	143	62737	1	143	29574	30002	143	0	100.0	100.0	100.0	plus	1.35e-83	264	mate-pair-formation
NC_011759_00003|MPF_I	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	225	62737	1	225	30056	30730	225	0	100.0	100.0	100.0	plus	6.4799999999999994e-136	418	mate-pair-formation
NC_011759_00004|MPF_I	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	330	62737	1	330	30747	31736	330	0	100.0	100.0	100.0	plus	0.0	611	mate-pair-formation
NC_011759_00006|MPF_I	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	266	62737	1	266	33077	33874	266	0	100.0	100.0	100.0	plus	1.68e-155	476	mate-pair-formation
NC_011759_00007|MPF_I	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	179	62737	1	179	33888	34424	179	0	100.0	100.0	100.0	plus	5.03e-116	359	mate-pair-formation
NC_011759_00008|MPF_I	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	131	62737	1	131	34568	34960	131	0	100.0	100.0	100.0	plus	9.01e-62	201	mate-pair-formation
NC_011759_00012|MPF_I	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	399	62737	1	399	39239	40435	399	0	100.0	100.0	100.0	plus	0.0	794	mate-pair-formation
NC_011759_00017|MPF_I	CABIAH010000243.1 Yersinia pseudotuberculosis isolate IP32956 genome assembly, contig: contig_00023, whole genome shotgun sequence	727	62737	1	727	46321	48501	727	0	100.0	100.0	100.0	plus	0.0	1503	mate-pair-formation
