sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	7845	9798						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	191093	193046						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	243901	245854						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	309068	310615						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	311623	313995						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00336	NC_003134	ISEc39	IS256	1316	2	1316	347054	348368						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	460108	462061						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	475526	477073						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	478141	480513						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	484934	486887						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	518390	519937						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	521005	523377						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	293	2247	525755	527709						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	679604	681557						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	792797	794750						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00336	NC_003134	ISEc39	IS256	1316	2	1316	948452	949766						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	968552	970505						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	978847	980394						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	981462	983834						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	1005813	1007766						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	1118886	1120839						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	1214805	1216758						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00336	NC_003134	ISEc39	IS256	1316	2	1316	1227411	1228725						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	293	2247	1321080	1323034						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00336	NC_003134	ISEc39	IS256	1316	2	1316	1330495	1331809						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	1450374	1452327						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00336	NC_003134	ISEc39	IS256	1316	2	1316	1520677	1521991						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	292	2247	1574252	1576207						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00336	NC_003134	ISEc39	IS256	1316	1	1316	1740448	1741763						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	1799401	1801354						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00336	NC_003134	ISEc39	IS256	1316	2	1316	1880318	1881632						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00336	NC_003134	ISEc39	IS256	1316	2	1316	1884730	1886044						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00336	NC_003134	ISEc39	IS256	1316	1	1316	1915020	1916335						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	294	2247	1948055	1950008						
GCF_046895685.1.fna	chromosome			NZ_CP177834.1 Yersinia pestis strain 147014 chromosome, complete genome	4648458	0.47657868480257326	79a15d9e8df350a3e37c9089ddab045b	00279	EU330199	IS100X	IS21	2247	292	2247	2001498	2003453						
