qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000104__CP010386_00052|IncFIB	NZ_MBSJ01000048.1 Yersinia pestis strain 3551 contig00048, whole genome shotgun sequence	1065	37905	1	1065	29573	30637	1065	26	97.559	100.0	100.0	minus	0.0	1823	replicon
CP042519_00001|rep_cluster_2272	NZ_MBSJ01000066.1 Yersinia pestis strain 3551 contig00066, whole genome shotgun sequence	756	25097	1	756	3040	3795	756	5	99.339	100.0	100.0	plus	0.0	1369	replicon
002101__NC_004564_00056|rep_cluster_645	NZ_MBSJ01000121.1 Yersinia pestis strain 3551 contig00121, whole genome shotgun sequence	1167	9683	1	1167	7350	8516	1167	10	99.143	100.0	100.0	minus	0.0	2100	replicon
CP001049|IncFII	NZ_MBSJ01000128.1 Yersinia pestis strain 3551 contig00128, whole genome shotgun sequence	227	8212	1	227	511	737	227	0	100.0	100.0	100.0	plus	2.8000000000000003e-118	420	replicon
NC_010157_00072|MOBF	NZ_MBSJ01000130.1 Yersinia pestis strain 3551 contig00130, whole genome shotgun sequence	152	7606	1	152	7022	7477	152	0	100.0	100.0	100.0	plus	1.57e-101	316	relaxase
MF042352_00080|MOBF	NZ_MBSJ01000144.1 Yersinia pestis strain 3551 contig00144, whole genome shotgun sequence	385	3977	1	364	2124	3215	364	10	97.253	95.0	95.0	plus	0.0	734	relaxase
NC_021501_00076|MPF_F	NZ_MBSJ01000087.1 Yersinia pestis strain 3551 contig00087, whole genome shotgun sequence	940	18881	1	928	122	2905	928	38	95.905	99.0	99.0	minus	0.0	1739	mate-pair-formation
NC_006323_00113|MPF_F	NZ_MBSJ01000087.1 Yersinia pestis strain 3551 contig00087, whole genome shotgun sequence	456	18881	1	456	2908	4275	456	0	100.0	100.0	100.0	minus	0.0	910	mate-pair-formation
NC_006323_00108|MPF_F	NZ_MBSJ01000087.1 Yersinia pestis strain 3551 contig00087, whole genome shotgun sequence	616	18881	1	616	6078	7925	616	0	100.0	100.0	100.0	minus	0.0	1170	mate-pair-formation
NC_021501_00084|MPF_F	NZ_MBSJ01000087.1 Yersinia pestis strain 3551 contig00087, whole genome shotgun sequence	209	18881	1	209	7925	8551	209	9	95.694	100.0	100.0	minus	3.44e-127	392	mate-pair-formation
NC_021501_00085|MPF_F	NZ_MBSJ01000087.1 Yersinia pestis strain 3551 contig00087, whole genome shotgun sequence	330	18881	1	330	8571	9560	330	16	95.152	100.0	100.0	minus	0.0	624	mate-pair-formation
NC_006323_00105|MPF_F	NZ_MBSJ01000087.1 Yersinia pestis strain 3551 contig00087, whole genome shotgun sequence	215	18881	19	215	9560	10150	197	12	93.909	92.0	92.0	minus	1.09e-119	371	mate-pair-formation
NC_009378_00101|MPF_T	NZ_MBSJ01000087.1 Yersinia pestis strain 3551 contig00087, whole genome shotgun sequence	876	18881	1	876	10551	13178	876	1	99.886	100.0	100.0	minus	0.0	1786	mate-pair-formation
NC_006323_00097|MPF_F	NZ_MBSJ01000087.1 Yersinia pestis strain 3551 contig00087, whole genome shotgun sequence	179	18881	1	179	14651	15187	179	0	100.0	100.0	100.0	minus	2.54e-108	337	mate-pair-formation
NC_006323_00096|MPF_F	NZ_MBSJ01000087.1 Yersinia pestis strain 3551 contig00087, whole genome shotgun sequence	464	18881	1	464	15212	16603	464	0	100.0	100.0	100.0	minus	0.0	840	mate-pair-formation
NC_021501_00096|MPF_F	NZ_MBSJ01000087.1 Yersinia pestis strain 3551 contig00087, whole genome shotgun sequence	188	18881	1	188	17323	17886	188	2	98.936	100.0	100.0	minus	3.93e-125	385	mate-pair-formation
NC_021501_00097|MPF_F	NZ_MBSJ01000087.1 Yersinia pestis strain 3551 contig00087, whole genome shotgun sequence	101	18881	1	101	17904	18206	101	2	98.02	100.0	100.0	minus	1.02e-63	205	mate-pair-formation
NC_009378_00113|MPF_T	NZ_MBSJ01000144.1 Yersinia pestis strain 3551 contig00144, whole genome shotgun sequence	703	3977	1	703	13	2121	703	0	100.0	100.0	100.0	plus	0.0	1244	mate-pair-formation
