qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NC_017657|MOBP	NZ_JABUIE010000153.1 Yersinia pestis subsp. pestis strain 1077 contig00153__length_7660___numreads_4244, whole genome shotgun sequence	89	7660	1	89	1249	1337	89	0	100.0	100.0	100.0	minus	4.87e-42	165	oriT
000104__CP010386_00052|IncFIB	NZ_JABUIE010000038.1 Yersinia pestis subsp. pestis strain 1077 contig00038__length_35846___numreads_7605, whole genome shotgun sequence	1065	35846	1	1065	26978	28042	1065	25	97.653	100.0	100.0	minus	0.0	1829	replicon
CP041342_00001|rep_cluster_2350	NZ_JABUIE010000153.1 Yersinia pestis subsp. pestis strain 1077 contig00153__length_7660___numreads_4244, whole genome shotgun sequence	552	7660	4	552	1359	1906	552	27	93.841	99.0	99.0	plus	0.0	824	replicon
CP001049|IncFII	NZ_JABUIE010000201.1 Yersinia pestis subsp. pestis strain 1077 contig00201__length_3406___numreads_1185, whole genome shotgun sequence	227	3406	1	227	734	960	227	0	100.0	100.0	100.0	plus	2.81e-118	420	replicon
002101__NC_004564_00056|rep_cluster_645	NZ_JABUIE010000209.1 Yersinia pestis subsp. pestis strain 1077 contig00209__length_3072___numreads_1154, whole genome shotgun sequence	1167	3072	1	1167	743	1908	1167	10	99.057	100.0	100.0	plus	0.0	2093	replicon
NC_019096_00001|MOBP	NZ_JABUIE010000017.1 Yersinia pestis subsp. pestis strain 1077 contig00017__length_34788___numreads_11249, whole genome shotgun sequence	388	34788	1	385	7260	8414	385	60	84.416	99.0	99.0	minus	0.0	677	relaxase
NC_010157_00072|MOBF	NZ_JABUIE010000285.1 Yersinia pestis subsp. pestis strain 1077 contig00285__length_627___numreads_264, whole genome shotgun sequence	152	627	1	152	130	585	152	0	100.0	100.0	100.0	minus	6.49e-113	316	relaxase
NC_019899_00040|MPF_T	NZ_JABUIE010000017.1 Yersinia pestis subsp. pestis strain 1077 contig00017__length_34788___numreads_11249, whole genome shotgun sequence	351	34788	1	351	408	1460	351	52	85.185	100.0	100.0	minus	0.0	595	mate-pair-formation
NC_023277_00163|MPF_T	NZ_JABUIE010000017.1 Yersinia pestis subsp. pestis strain 1077 contig00017__length_34788___numreads_11249, whole genome shotgun sequence	717	34788	1	715	2492	4636	715	115	83.916	99.0	99.0	minus	0.0	1260	mate-pair-formation
NC_017624_00009|MPF_T	NZ_JABUIE010000017.1 Yersinia pestis subsp. pestis strain 1077 contig00017__length_34788___numreads_11249, whole genome shotgun sequence	611	34788	1	599	29197	30993	599	63	89.482	98.0	98.0	minus	0.0	1095	mate-pair-formation
NC_019899_00038|MPF_T	NZ_JABUIE010000017.1 Yersinia pestis subsp. pestis strain 1077 contig00017__length_34788___numreads_11249, whole genome shotgun sequence	309	34788	1	309	33259	34185	309	41	86.731	100.0	100.0	minus	0.0	565	mate-pair-formation
