qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NC_017657|MOBP	JAQRSA010000137.1 Yersinia pestis strain YN2317 YN2317contig00137, whole genome shotgun sequence	89	7907	1	89	6433	6521	89	0	100.0	100.0	100.0	plus	5e-42	165	oriT
CP001049|IncFII	JAQRSA010000028.1 Yersinia pestis strain YN2317 YN2317contig00028, whole genome shotgun sequence	227	48477	1	227	46980	47206	227	0	100.0	100.0	100.0	minus	2.88e-118	420	replicon
000228__CP002179_00041|IncX7	JAQRSA010000068.1 Yersinia pestis strain YN2317 YN2317contig00068, whole genome shotgun sequence	861	29440	1	851	9284	10134	851	79	90.717	99.0	99.0	minus	0.0	1134	replicon
000104__CP010386_00052|IncFIB	JAQRSA010000095.1 Yersinia pestis strain YN2317 YN2317contig00095, whole genome shotgun sequence	1065	18792	1	1065	7904	8968	1065	25	97.653	100.0	100.0	plus	0.0	1829	replicon
CP041342_00001|rep_cluster_2350	JAQRSA010000137.1 Yersinia pestis strain YN2317 YN2317contig00137, whole genome shotgun sequence	552	7907	4	552	5864	6411	552	27	93.841	99.0	99.0	minus	0.0	824	replicon
002101__NC_004564_00056|rep_cluster_645	JAQRSA010000144.1 Yersinia pestis strain YN2317 YN2317contig00144, whole genome shotgun sequence	1167	7150	1	1167	1021	2187	1167	10	99.143	100.0	100.0	plus	0.0	2100	replicon
000016__NC_002144|Col3M	JAQRSA010000154.1 Yersinia pestis strain YN2317 YN2317contig00154, whole genome shotgun sequence	153	6030	1	153	786	938	153	0	100.0	100.0	100.0	minus	2.55e-77	283	replicon
NC_015054_00008|MOBP	JAQRSA010000068.1 Yersinia pestis strain YN2317 YN2317contig00068, whole genome shotgun sequence	407	29440	1	407	14327	15553	409	78	80.44	100.0	100.0	plus	0.0	691	relaxase
NC_010157_00072|MOBF	JAQRSA010000155.1 Yersinia pestis strain YN2317 YN2317contig00155, whole genome shotgun sequence	152	5817	1	152	5124	5579	152	0	100.0	100.0	100.0	plus	1.6e-101	316	relaxase
NC_015054_00015|MPF_T	JAQRSA010000068.1 Yersinia pestis strain YN2317 YN2317contig00068, whole genome shotgun sequence	364	29440	1	357	20895	21965	357	14	96.078	98.0	98.0	plus	0.0	580	mate-pair-formation
NC_015054_00019|MPF_T	JAQRSA010000068.1 Yersinia pestis strain YN2317 YN2317contig00068, whole genome shotgun sequence	303	29440	19	303	23018	23872	285	25	91.228	94.0	94.0	plus	2.54e-176	538	mate-pair-formation
NC_015054_00022|MPF_T	JAQRSA010000068.1 Yersinia pestis strain YN2317 YN2317contig00068, whole genome shotgun sequence	620	29440	1	620	26002	27861	620	68	89.032	100.0	100.0	plus	0.0	1081	mate-pair-formation
NC_002144_00007|MPF_T	JAQRSA010000154.1 Yersinia pestis strain YN2317 YN2317contig00154, whole genome shotgun sequence	294	6030	1	268	1882	2685	268	11	95.896	91.0	91.0	plus	2.13e-170	516	mate-pair-formation
