qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
001482__CP016942_00095|rep_cluster_214	NZ_CGGL01000044.1 Yersinia enterocolitica strain IP26042, whole genome shotgun sequence	1434	41009	1	1434	415	1848	1434	0	100.0	100.0	100.0	minus	0.0	2649	replicon
CP017588_00047|rep_cluster_2203	NZ_CGGL01000089.1 Yersinia enterocolitica strain IP26042, whole genome shotgun sequence	867	7552	39	856	3166	3983	821	158	80.024	94.0	94.0	minus	1.09e-172	603	replicon
CP001049|IncFII	NZ_CGGL01000089.1 Yersinia enterocolitica strain IP26042, whole genome shotgun sequence	227	7552	1	227	4013	4239	227	2	99.119	100.0	100.0	minus	6.2299999999999985e-115	409	replicon
002101__NC_004564_00056|rep_cluster_645	NZ_CGGL01000097.1 Yersinia enterocolitica strain IP26042, whole genome shotgun sequence	1167	5453	7	1167	2778	3938	1161	4	99.655	99.0	99.0	minus	0.0	2122	replicon
NC_010377_00020|MOBF	NZ_CGGL01000055.1 Yersinia enterocolitica strain IP26042, whole genome shotgun sequence	1656	30906	1	1656	19157	24124	1656	25	98.49	100.0	100.0	plus	0.0	3278	relaxase
NC_015475_00074|MOBF	NZ_CGGL01000062.1 Yersinia enterocolitica strain IP26042, whole genome shotgun sequence	149	22853	1	146	3	440	146	2	98.63	98.0	98.0	minus	1.65e-92	290	relaxase
NC_010377_00073|MPF_F	NZ_CGGL01000044.1 Yersinia enterocolitica strain IP26042, whole genome shotgun sequence	216	41009	1	216	5283	5930	216	3	98.611	100.0	100.0	plus	2.59e-142	436	mate-pair-formation
NC_010377_00071|MPF_F	NZ_CGGL01000044.1 Yersinia enterocolitica strain IP26042, whole genome shotgun sequence	416	41009	102	416	7022	7966	315	5	98.413	76.0	100.0	plus	0.0	633	mate-pair-formation
NC_010377_00069|MPF_T	NZ_CGGL01000044.1 Yersinia enterocolitica strain IP26042, whole genome shotgun sequence	857	41009	1	857	8499	11069	857	5	99.417	100.0	100.0	plus	0.0	1748	mate-pair-formation
NC_010377_00065|MPF_F	NZ_CGGL01000044.1 Yersinia enterocolitica strain IP26042, whole genome shotgun sequence	527	41009	1	527	15029	16609	527	5	99.051	100.0	100.0	plus	0.0	1089	mate-pair-formation
NC_010377_00060|MPF_F	NZ_CGGL01000044.1 Yersinia enterocolitica strain IP26042, whole genome shotgun sequence	462	41009	1	462	19108	20493	462	5	98.918	100.0	100.0	plus	0.0	953	mate-pair-formation
NC_010377_00019|MPF_T	NZ_CGGL01000055.1 Yersinia enterocolitica strain IP26042, whole genome shotgun sequence	690	30906	1	690	17084	19153	690	4	99.42	100.0	100.0	plus	0.0	1338	mate-pair-formation
