sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000001.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00001, whole genome shotgun sequence	315275	0.4594496867813813	d81153279cf6c33f97f6b0373dffa02f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000002.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00002, whole genome shotgun sequence	306997	0.4768971683762382	ec628fe9abeb39fd4eddbed69f3d8d92	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000003.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00003, whole genome shotgun sequence	236179	0.4783194102777978	ec367c691696a526723ff97b904bcf26	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000004.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00004, whole genome shotgun sequence	180247	0.474465594434304	caea760f68b427013c1ab1550cdb5ce4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000005.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00005, whole genome shotgun sequence	155524	0.4786849618065379	df04e829598030fbfdad98eb27eb89ee	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000006.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00006, whole genome shotgun sequence	136518	0.4729559472011017	6bc61175728b11eda5f5394017782ca1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000007.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00007, whole genome shotgun sequence	125110	0.4595076332827112	420f69e770a84d9b052d76359e911b12	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000008.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00008, whole genome shotgun sequence	44995	0.4610067785309479	86aaee3d289e769da617f98610e43855	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000009.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00009, whole genome shotgun sequence	73617	0.4716981132075472	28d6492cd7ca421734985ef65f404678	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000010.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00010, whole genome shotgun sequence	115493	0.45490202869437973	11ab22e4919ab6694a5f9063c9106d12	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000011.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00011, whole genome shotgun sequence	112806	0.4728826480860947	d4355cc9bf9c8c0a05ad4d5158785188	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000012.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00012, whole genome shotgun sequence	110613	0.46755806279551226	f2a57dd1546ac859f6dca7162a08423e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000013.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00013, whole genome shotgun sequence	107880	0.4735724879495736	7c8577e4746c301425a307005c4c7b25	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000014.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00014, whole genome shotgun sequence	107631	0.47466807889920193	d723256ec60541238c9c4f7fe2d0cf15	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000015.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00015, whole genome shotgun sequence	105529	0.4761629504685916	0d984dda9f181674616a76fccd1118a6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000016.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00016, whole genome shotgun sequence	104970	0.47331618557683147	77c14764e5a88436163415acde4a73fe	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000017.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00017, whole genome shotgun sequence	97749	0.44947774401784163	7c37ea79cef8c8d41f64fbaf96cfb426	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000018.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00018, whole genome shotgun sequence	97024	0.4876731530343008	ce46f6314292ea055e648bde1758d718	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000019.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00019, whole genome shotgun sequence	92770	0.46940821386223996	12904df503805066a0dd243525ea1386	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000020.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00020, whole genome shotgun sequence	84551	0.4697046752847394	9cb0e0ac1d932f5bc99e55becb352f17	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000021.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00021, whole genome shotgun sequence	24251	0.4652179291575605	fc48ae2ea202c76eb91b13e571a78224	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000022.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00022, whole genome shotgun sequence	60048	0.49117372768451906	ae4ad841c36387b11e99996f88ff121b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000023.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00023, whole genome shotgun sequence	7747	0.4241641925906803	df2bd0eec67c39324380e2f511205d7c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000024.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00024, whole genome shotgun sequence	74047	0.47457695787810444	7bf7eac7a5dbc1dc4b202fb6f8a5c452	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000025.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00025, whole genome shotgun sequence	73211	0.4695742443075494	6fe4a4ec11dba3ca3b81b54dc74d237d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000026.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00026, whole genome shotgun sequence	72272	0.45869769758689394	595b142956b1a67604224ecb59c8d18c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000027.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00027, whole genome shotgun sequence	65787	0.47212975207867813	1dc9a35023bed8716965abf9c66b9a9b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000028.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00028, whole genome shotgun sequence	65468	0.46263823547381927	97ffa7b88a5209e2ea817b4eb06456dc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000029.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00029, whole genome shotgun sequence	62730	0.4860513311015463	f6aea4ed8228af23f84f34a9079a5029	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000030.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00030, whole genome shotgun sequence	58679	0.4726392746979328	7ba5260eef4b889e4668adf51b03c3f0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000031.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00031, whole genome shotgun sequence	57930	0.46447436561367167	1f87a8756a920cfe994b650b7904dd51	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000032.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00032, whole genome shotgun sequence	56296	0.46926957510302686	241228748c3a3d4e7fb3e3133b6cd127	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000033.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00033, whole genome shotgun sequence	55256	0.4581040972926017	8ba4cfedfe51698228243b947c1bd679	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000034.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00034, whole genome shotgun sequence	54974	0.44108123840360897	e072e7f1f7acd697ea67b386c5de90c1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000035.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00035, whole genome shotgun sequence	49884	0.4694892149787507	45779951f0c1990b5904d01e4c6fd512	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000036.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00036, whole genome shotgun sequence	45394	0.4575714852183108	adfdf2731f8ecac4722ca46876dc4a0e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000037.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00037, whole genome shotgun sequence	43437	0.4600686051062458	deda993e9ff737e8acd51b0f4f348297	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000038.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00038, whole genome shotgun sequence	41611	0.4512989353776646	af5c630d32b581053ca218a230e04b44	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	plasmid	AA996	AJ511	NZ_JBJPBQ010000039.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00039, whole genome shotgun sequence	41567	0.43816007890874975	b9add5206a0f42733e2d9f0c2f88b14c	not tested	rep_cluster_645	002101__NC_004564_00056	-	-	-	-	-	-	-	NC_015475	0.0055427	Yersinia enterocolitica subsp. palearctica 105.5R(r)	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000040.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00040, whole genome shotgun sequence	40917	0.46166630007087517	979c2646e9bfd515ed90a3d6a21111d2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000041.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00041, whole genome shotgun sequence	40637	0.4898245441346556	2259aaa47f4d3e24afa347153f940178	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000042.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00042, whole genome shotgun sequence	39929	0.4674046432417541	f345b2af69095e45f034d8c621eea4af	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000043.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00043, whole genome shotgun sequence	33200	0.46518072289156626	ac7218393d7c0a22f4817a2195e028a6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000044.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00044, whole genome shotgun sequence	32535	0.4436760411864146	3c99bc8c3f9044f7af3bf0008409d49e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051897395.1.fna	chromosome	-	-	NZ_JBJPBQ010000045.1 Yersinia enterocolitica strain YE-FR24-G-H-105 contig_00045, whole genome shotgun sequence	31916	0.48176463215941845	71b6d266e1734cded6959c79ee58d221	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
