qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000215__KC853434_00019|IncX1	NZ_JBTJHM010000022.1 Yersinia enterocolitica strain 25-YE00094 contig00022, whole genome shotgun sequence	447	22254	1	447	16166	16612	448	53	87.723	100.0	100.0	plus	1.62e-148	521	replicon
NC_019096_00001|MOBP	NZ_JBTJHM010000022.1 Yersinia enterocolitica strain 25-YE00094 contig00022, whole genome shotgun sequence	388	22254	1	388	8019	9182	388	17	95.619	100.0	100.0	minus	0.0	774	relaxase
AP019635_00032|MOBF	NZ_JBTJHM010000025.1 Yersinia enterocolitica strain 25-YE00094 contig00025, whole genome shotgun sequence	176	17152	1	174	11693	12214	174	30	82.759	99.0	99.0	plus	1.2e-95	300	relaxase
NC_019067_00043|MPF_T	NZ_JBTJHM010000022.1 Yersinia enterocolitica strain 25-YE00094 contig00022, whole genome shotgun sequence	237	22254	1	237	98	808	237	28	88.186	100.0	100.0	minus	8.91e-126	390	mate-pair-formation
NC_019046_00026|MPF_T	NZ_JBTJHM010000022.1 Yersinia enterocolitica strain 25-YE00094 contig00022, whole genome shotgun sequence	376	22254	1	376	1078	2208	377	21	94.164	100.0	100.0	minus	0.0	661	mate-pair-formation
NC_023277_00163|MPF_T	NZ_JBTJHM010000022.1 Yersinia enterocolitica strain 25-YE00094 contig00022, whole genome shotgun sequence	717	22254	1	717	3278	5428	717	54	92.469	100.0	100.0	minus	0.0	1364	mate-pair-formation
NC_021871_00015|MPF_F	NZ_JBTJHM010000025.1 Yersinia enterocolitica strain 25-YE00094 contig00025, whole genome shotgun sequence	453	17152	1	453	3433	4797	455	68	84.615	100.0	100.0	plus	0.0	751	mate-pair-formation
NC_009790_00086|MPF_T	NZ_JBTJHM010000025.1 Yersinia enterocolitica strain 25-YE00094 contig00025, whole genome shotgun sequence	681	17152	1	460	9855	11234	460	70	84.783	68.0	98.0	plus	0.0	817	mate-pair-formation
NC_021817_00023|MPF_F	NZ_JBTJHM010000027.1 Yersinia enterocolitica strain 25-YE00094 contig00027, whole genome shotgun sequence	331	13456	25	331	1027	1947	307	24	92.182	93.0	93.0	minus	0.0	563	mate-pair-formation
NZ_AGTD01000004_00094|MPF_T	NZ_JBTJHM010000027.1 Yersinia enterocolitica strain 25-YE00094 contig00027, whole genome shotgun sequence	863	13456	1	854	3532	6093	854	93	89.11	99.0	99.0	minus	0.0	1565	mate-pair-formation
NC_021871_00033|MPF_F	NZ_JBTJHM010000027.1 Yersinia enterocolitica strain 25-YE00094 contig00027, whole genome shotgun sequence	187	13456	1	187	8892	9452	187	32	82.888	100.0	100.0	minus	4.68e-102	319	mate-pair-formation
NC_019342_00064|MPF_F	NZ_JBTJHM010000027.1 Yersinia enterocolitica strain 25-YE00094 contig00027, whole genome shotgun sequence	101	13456	1	101	9474	9776	101	12	88.119	100.0	100.0	minus	1.72e-56	184	mate-pair-formation
NC_010860_00022|MPF_T	NZ_JBTJHM010000029.1 Yersinia enterocolitica strain 25-YE00094 contig00029, whole genome shotgun sequence	309	9950	1	309	87	1013	309	19	93.851	100.0	100.0	plus	0.0	605	mate-pair-formation
NC_017624_00009|MPF_T	NZ_JBTJHM010000029.1 Yersinia enterocolitica strain 25-YE00094 contig00029, whole genome shotgun sequence	611	9950	1	599	3257	5053	599	6	98.998	98.0	98.0	plus	0.0	1190	mate-pair-formation
