qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NC_017657|MOBP	NZ_ADRI01000066.1 Yersinia pestis CMCC90027 Contig_CMCC90027_369, whole genome shotgun sequence	89	2731	1	89	1260	1348	89	0	100.0	100.0	100.0	minus	4.68e-42	165	oriT
CP041342_00001|rep_cluster_2350	NZ_ADRI01000066.1 Yersinia pestis CMCC90027 Contig_CMCC90027_369, whole genome shotgun sequence	552	2731	4	552	1370	1917	552	27	93.841	99.0	99.0	plus	0.0	824	replicon
CP001049|IncFII	NZ_ADRI01000159.1 Yersinia pestis CMCC90027 Contig_CMCC90027_1095, whole genome shotgun sequence	227	3453	1	227	2470	2696	227	0	100.0	100.0	100.0	minus	2.66e-118	420	replicon
000116__CP022119_00033|IncFII	NZ_ADRI01000679.1 Yersinia pestis CMCC90027 Contig_CMCC90027_4924, whole genome shotgun sequence	714	8864	1	714	8012	8725	715	27	95.944	100.0	100.0	plus	0.0	1158	replicon
002101__NC_004564_00056|rep_cluster_645	NZ_ADRI01000732.1 Yersinia pestis CMCC90027 Contig_CMCC90027_5340, whole genome shotgun sequence	1167	2387	1	1167	454	1620	1167	10	99.143	100.0	100.0	minus	0.0	2100	replicon
000104__CP010386_00052|IncFIB	NZ_ADRI01000816.1 Yersinia pestis CMCC90027 Contig_CMCC90027_5796, whole genome shotgun sequence	1065	2483	1	1065	1150	2214	1065	25	97.653	100.0	100.0	plus	0.0	1829	replicon
NC_010157_00072|MOBF	NZ_ADRI01000269.1 Yersinia pestis CMCC90027 Contig_CMCC90027_2038, whole genome shotgun sequence	152	675	1	152	153	608	152	0	100.0	100.0	100.0	minus	1.15e-112	316	relaxase
NC_005814_00013|MPF_T	NZ_ADRI01000192.1 Yersinia pestis CMCC90027 Contig_CMCC90027_1329, whole genome shotgun sequence	227	6632	1	227	183	863	227	0	100.0	100.0	100.0	plus	1.38e-133	411	mate-pair-formation
NC_010726_00014|MPF_T	NZ_ADRI01000192.1 Yersinia pestis CMCC90027 Contig_CMCC90027_1329, whole genome shotgun sequence	301	6632	1	301	866	1768	301	4	98.671	100.0	100.0	plus	0.0	617	mate-pair-formation
NC_005814_00011|MPF_T	NZ_ADRI01000679.1 Yersinia pestis CMCC90027 Contig_CMCC90027_4924, whole genome shotgun sequence	357	8864	1	357	66	1136	357	0	100.0	100.0	100.0	minus	0.0	567	mate-pair-formation
NC_013284_00016|MPF_T	NZ_ADRI01000679.1 Yersinia pestis CMCC90027 Contig_CMCC90027_4924, whole genome shotgun sequence	914	8864	1	914	2113	4848	914	82	90.81	100.0	100.0	minus	0.0	1720	mate-pair-formation
