qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000104__CP010386_00052|IncFIB	NZ_LIYZ01000032.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 plasmid pMT1 contig00032, whole genome shotgun sequence	1065	43097	1	1065	29574	30638	1065	26	97.559	100.0	100.0	minus	0.0	1823	replicon
CP042519_00001|rep_cluster_2272	NZ_LIYZ01000053.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 plasmid pMT1 contig00053, whole genome shotgun sequence	756	32961	1	756	10906	11661	756	5	99.339	100.0	100.0	plus	0.0	1369	replicon
CP001049|IncFII	NZ_LIYZ01000134.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 plasmid pCD1 contig00134, whole genome shotgun sequence	227	8862	1	227	7476	7702	227	0	100.0	100.0	100.0	minus	2.79e-118	420	replicon
002101__NC_004564_00056|rep_cluster_645	NZ_LIYZ01000145.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 plasmid pCD1 contig00145, whole genome shotgun sequence	1167	7094	1	1167	4762	5928	1167	10	99.143	100.0	100.0	minus	0.0	2100	replicon
NC_021501_00073|MOBF	NZ_LIYZ01000053.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 plasmid pMT1 contig00053, whole genome shotgun sequence	1746	32961	1	1746	2137	7374	1746	33	98.11	100.0	100.0	plus	0.0	3320	relaxase
NC_010157_00072|MOBF	NZ_LIYZ01000141.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 plasmid pCD1 contig00141, whole genome shotgun sequence	152	7605	1	152	7021	7476	152	0	100.0	100.0	100.0	plus	1.57e-101	316	relaxase
NC_009378_00113|MPF_T	NZ_LIYZ01000053.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 plasmid pMT1 contig00053, whole genome shotgun sequence	703	32961	1	703	26	2134	703	0	100.0	100.0	100.0	plus	0.0	1245	mate-pair-formation
NC_021501_00097|MPF_F	NZ_LIYZ01000098.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 contig00098, whole genome shotgun sequence	101	18879	1	101	676	978	101	2	98.02	100.0	100.0	plus	1.02e-63	205	mate-pair-formation
NC_006323_00096|MPF_F	NZ_LIYZ01000098.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 contig00098, whole genome shotgun sequence	464	18879	1	464	2279	3670	464	0	100.0	100.0	100.0	plus	0.0	840	mate-pair-formation
NC_006323_00097|MPF_F	NZ_LIYZ01000098.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 contig00098, whole genome shotgun sequence	179	18879	1	178	3695	4228	178	0	100.0	99.0	99.0	plus	2.35e-107	334	mate-pair-formation
NC_009378_00101|MPF_T	NZ_LIYZ01000098.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 contig00098, whole genome shotgun sequence	876	18879	1	876	5703	8330	876	1	99.886	100.0	100.0	plus	0.0	1786	mate-pair-formation
NC_006323_00105|MPF_F	NZ_LIYZ01000098.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 contig00098, whole genome shotgun sequence	215	18879	19	215	8731	9321	197	0	100.0	92.0	92.0	plus	1.38e-129	399	mate-pair-formation
NC_021501_00085|MPF_F	NZ_LIYZ01000098.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 contig00098, whole genome shotgun sequence	330	18879	1	330	9321	10310	330	16	95.152	100.0	100.0	plus	0.0	624	mate-pair-formation
NC_021501_00084|MPF_F	NZ_LIYZ01000098.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 contig00098, whole genome shotgun sequence	209	18879	1	209	10330	10956	209	9	95.694	100.0	100.0	plus	3.44e-127	392	mate-pair-formation
NC_006323_00108|MPF_F	NZ_LIYZ01000098.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 contig00098, whole genome shotgun sequence	616	18879	1	519	10956	12512	519	0	100.0	84.0	100.0	plus	0.0	973	mate-pair-formation
NC_006323_00113|MPF_F	NZ_LIYZ01000098.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 contig00098, whole genome shotgun sequence	456	18879	1	456	14605	15972	456	0	100.0	100.0	100.0	plus	0.0	910	mate-pair-formation
NC_021501_00076|MPF_F	NZ_LIYZ01000098.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6984 contig00098, whole genome shotgun sequence	940	18879	1	928	15975	18758	928	38	95.905	99.0	99.0	plus	0.0	1739	mate-pair-formation
