qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000104__CP010386_00052|IncFIB	NZ_LIYY01000031.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 map unlocalized plasmid pMT1 contig00031, whole genome shotgun sequence	1065	43075	1	1065	29573	30637	1065	26	97.559	100.0	100.0	minus	0.0	1823	replicon
CP042519_00001|rep_cluster_2272	NZ_LIYY01000055.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 map unlocalized plasmid pMT1 contig00055, whole genome shotgun sequence	756	32946	1	756	10892	11647	756	5	99.339	100.0	100.0	plus	0.0	1369	replicon
002101__NC_004564_00056|rep_cluster_645	NZ_LIYY01000125.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 map unlocalized plasmid pCD1 contig00125, whole genome shotgun sequence	1167	9682	1	1167	1168	2333	1167	10	99.057	100.0	100.0	plus	0.0	2093	replicon
CP001049|IncFII	NZ_LIYY01000127.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 map unlocalized plasmid pCD1 contig00127, whole genome shotgun sequence	227	8862	1	227	1161	1387	227	0	100.0	100.0	100.0	plus	2.79e-118	420	replicon
NC_021501_00073|MOBF	NZ_LIYY01000055.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 map unlocalized plasmid pMT1 contig00055, whole genome shotgun sequence	1746	32946	1	1746	2123	7360	1746	33	98.11	100.0	100.0	plus	0.0	3320	relaxase
NC_010157_00072|MOBF	NZ_LIYY01000134.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 map unlocalized plasmid pCD1 contig00134, whole genome shotgun sequence	152	7607	1	152	7023	7478	152	0	100.0	100.0	100.0	plus	1.57e-101	316	relaxase
NC_009378_00113|MPF_T	NZ_LIYY01000055.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 map unlocalized plasmid pMT1 contig00055, whole genome shotgun sequence	703	32946	1	703	12	2120	703	0	100.0	100.0	100.0	plus	0.0	1244	mate-pair-formation
NC_021501_00076|MPF_F	NZ_LIYY01000094.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 contig00094, whole genome shotgun sequence	940	18880	1	923	136	2904	923	38	95.883	98.0	98.0	minus	0.0	1727	mate-pair-formation
NC_006323_00113|MPF_F	NZ_LIYY01000094.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 contig00094, whole genome shotgun sequence	456	18880	1	276	3446	4273	276	0	100.0	61.0	100.0	minus	0.0	577	mate-pair-formation
NC_006323_00108|MPF_F	NZ_LIYY01000094.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 contig00094, whole genome shotgun sequence	616	18880	1	616	6076	7923	616	0	100.0	100.0	100.0	minus	0.0	1170	mate-pair-formation
NC_021501_00084|MPF_F	NZ_LIYY01000094.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 contig00094, whole genome shotgun sequence	209	18880	1	209	7923	8549	209	9	95.694	100.0	100.0	minus	3.43e-127	392	mate-pair-formation
NC_021501_00085|MPF_F	NZ_LIYY01000094.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 contig00094, whole genome shotgun sequence	330	18880	1	330	8569	9558	330	16	95.152	100.0	100.0	minus	0.0	624	mate-pair-formation
NC_006323_00105|MPF_F	NZ_LIYY01000094.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 contig00094, whole genome shotgun sequence	215	18880	19	215	9558	10148	197	0	100.0	92.0	92.0	minus	1.38e-129	399	mate-pair-formation
NC_009378_00101|MPF_T	NZ_LIYY01000094.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 contig00094, whole genome shotgun sequence	876	18880	1	876	10549	13176	876	1	99.886	100.0	100.0	minus	0.0	1786	mate-pair-formation
NC_006323_00097|MPF_F	NZ_LIYY01000094.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 contig00094, whole genome shotgun sequence	179	18880	1	179	14649	15185	179	0	100.0	100.0	100.0	minus	2.53e-108	337	mate-pair-formation
NC_006323_00096|MPF_F	NZ_LIYY01000094.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 contig00094, whole genome shotgun sequence	464	18880	1	464	15210	16601	464	0	100.0	100.0	100.0	minus	0.0	840	mate-pair-formation
NC_021501_00096|MPF_F	NZ_LIYY01000094.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 contig00094, whole genome shotgun sequence	188	18880	16	188	17321	17839	173	7	95.954	92.0	100.0	minus	1.52e-110	343	mate-pair-formation
NC_021501_00097|MPF_F	NZ_LIYY01000094.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6557 contig00094, whole genome shotgun sequence	101	18880	1	101	17903	18205	101	2	98.02	100.0	100.0	minus	1.02e-63	205	mate-pair-formation
