qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NZ_CP013027|MOBF	ABQFMA010000060.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.060, whole genome shotgun sequence	268	23478	1	268	4257	4524	268	0	100.0	100.0	100.0	plus	5.46e-141	496	oriT
NZ_CP013027|MOBF	ABQFMA010000189.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.guided.067, whole genome shotgun sequence	268	21983	1	268	18737	19004	268	0	100.0	100.0	100.0	minus	5.46e-141	496	oriT
CP017588_00047|rep_cluster_2203	ABQFMA010000073.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.074, whole genome shotgun sequence	867	18073	39	856	4065	4882	821	158	80.024	94.0	94.0	minus	1.07e-172	603	replicon
CP001049|IncFII	ABQFMA010000073.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.074, whole genome shotgun sequence	227	18073	1	227	4912	5138	227	2	99.119	100.0	100.0	minus	6.1e-115	409	replicon
000155__CP018649|IncN	ABQFMA010000114.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.117, whole genome shotgun sequence	720	6762	1	720	291	1010	720	0	100.0	100.0	100.0	minus	0.0	1330	replicon
002101__NC_004564_00056|rep_cluster_645	ABQFMA010000128.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.132, whole genome shotgun sequence	1167	3901	1	1167	1610	2776	1167	7	99.4	100.0	100.0	plus	0.0	2117	replicon
NC_015599_00019|MOBF	ABQFMA010000060.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.060, whole genome shotgun sequence	1080	23478	1	1059	6533	9709	1059	2	99.811	98.0	98.0	plus	0.0	2030	relaxase
NC_015475_00074|MOBF	ABQFMA010000073.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.074, whole genome shotgun sequence	149	18073	1	149	8387	8833	149	1	99.329	100.0	100.0	minus	7.37e-96	299	relaxase
NC_015599_00019|MOBF	ABQFMA010000189.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.guided.067, whole genome shotgun sequence	1080	21983	1	1059	13552	16728	1059	2	99.811	98.0	98.0	minus	0.0	2030	relaxase
NC_022375_00024|MPF_T	ABQFMA010000060.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.060, whole genome shotgun sequence	509	23478	1	509	5004	6530	509	2	99.607	100.0	100.0	plus	0.0	994	mate-pair-formation
NC_008612_00190|MPF_T	ABQFMA010000075.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.076, whole genome shotgun sequence	294	17439	1	294	2871	3752	294	2	99.32	100.0	100.0	minus	9.93e-179	544	mate-pair-formation
NC_007682_00044|MPF_T	ABQFMA010000075.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.076, whole genome shotgun sequence	232	17439	1	232	3766	4461	232	0	100.0	100.0	100.0	minus	6.2e-158	481	mate-pair-formation
NC_014368_00014|MPF_T	ABQFMA010000075.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.076, whole genome shotgun sequence	346	17439	1	346	4683	5720	346	28	91.908	100.0	100.0	minus	9.28e-167	513	mate-pair-formation
NC_011617_00041|MPF_T	ABQFMA010000075.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.076, whole genome shotgun sequence	866	17439	1	866	6705	9302	866	2	99.769	100.0	100.0	minus	0.0	1809	mate-pair-formation
NC_009131_00030|MPF_T	ABQFMA010000075.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.denovo.076, whole genome shotgun sequence	105	17439	1	105	9305	9619	105	0	100.0	100.0	100.0	minus	4.1500000000000003e-66	212	mate-pair-formation
NC_022375_00024|MPF_T	ABQFMA010000189.1 Yersinia enterocolitica strain 01415159 SAMN39917422-rid20968823.guided.067, whole genome shotgun sequence	509	21983	1	509	16731	18257	509	2	99.607	100.0	100.0	minus	0.0	994	mate-pair-formation
