qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
002101__NC_004564_00056|rep_cluster_645	NZ_JBJPBE010000041.1 Yersinia enterocolitica strain YE-FR24-G-H-100 contig_00041, whole genome shotgun sequence	1167	42339	7	1167	39016	40176	1161	5	99.569	99.0	99.0	minus	0.0	2117	replicon
002306__NC_011148_00034|rep_cluster_827	NZ_JBJPBE010000069.1 Yersinia enterocolitica strain YE-FR24-G-H-100 contig_00069, whole genome shotgun sequence	1065	23432	1	1065	22112	23176	1065	2	99.812	100.0	100.0	minus	0.0	1956	replicon
CP017588_00047|rep_cluster_2203	NZ_JBJPBE010000078.1 Yersinia enterocolitica strain YE-FR24-G-H-100 contig_00078, whole genome shotgun sequence	867	18574	39	856	2849	3666	821	158	80.024	94.0	94.0	minus	1.07e-172	603	replicon
CP001049|IncFII	NZ_JBJPBE010000078.1 Yersinia enterocolitica strain YE-FR24-G-H-100 contig_00078, whole genome shotgun sequence	227	18574	1	227	3696	3922	227	2	99.119	100.0	100.0	minus	6.1e-115	409	replicon
NC_015475_00074|MOBF	NZ_JBJPBE010000078.1 Yersinia enterocolitica strain YE-FR24-G-H-100 contig_00078, whole genome shotgun sequence	149	18574	1	149	7171	7617	149	1	99.329	100.0	100.0	minus	7.37e-96	299	relaxase
KU963390_00048|MOBP	NZ_JBJPBE010000115.1 Yersinia enterocolitica strain YE-FR24-G-H-100 contig_00115, whole genome shotgun sequence	1201	6897	1	1201	181	3783	1201	52	95.67	100.0	100.0	minus	0.0	2383	relaxase
NC_011148_00022|MPF_T	NZ_JBJPBE010000069.1 Yersinia enterocolitica strain YE-FR24-G-H-100 contig_00069, whole genome shotgun sequence	673	23432	1	673	10048	12066	673	0	100.0	100.0	100.0	minus	0.0	1270	mate-pair-formation
NC_011148_00025|MPF_T	NZ_JBJPBE010000069.1 Yersinia enterocolitica strain YE-FR24-G-H-100 contig_00069, whole genome shotgun sequence	262	23432	1	262	14448	15233	262	0	100.0	100.0	100.0	minus	1.66e-178	542	mate-pair-formation
NC_011148_00026|MPF_T	NZ_JBJPBE010000069.1 Yersinia enterocolitica strain YE-FR24-G-H-100 contig_00069, whole genome shotgun sequence	263	23432	1	263	15258	16046	263	0	100.0	100.0	100.0	minus	5.78e-159	486	mate-pair-formation
NC_011148_00028|MPF_T	NZ_JBJPBE010000069.1 Yersinia enterocolitica strain YE-FR24-G-H-100 contig_00069, whole genome shotgun sequence	841	23432	1	821	16998	19460	821	1	99.878	98.0	98.0	minus	0.0	1679	mate-pair-formation
NC_017903_00051|MPF_T	NZ_JBJPBE010000159.1 Yersinia enterocolitica strain YE-FR24-G-H-100 contig_00159, whole genome shotgun sequence	350	2029	30	350	1066	2028	321	3	99.065	92.0	92.0	minus	0.0	591	mate-pair-formation
