qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP016722|MOB_unknown	NZ_JBPYBA010000065.1 Yersinia enterocolitica strain DSY82-4 contig00065, whole genome shotgun sequence	218	4206	1	190	3991	4178	190	24	86.316	87.0	87.0	minus	8.989999999999999e-54	206	oriT
CP017588_00047|rep_cluster_2203	NZ_JBPYBA010000039.1 Yersinia enterocolitica strain DSY82-4 contig00039, whole genome shotgun sequence	867	31699	39	856	1731	2548	824	147	80.704	94.0	94.0	minus	0.0	630	replicon
CP001049|IncFII	NZ_JBPYBA010000039.1 Yersinia enterocolitica strain DSY82-4 contig00039, whole genome shotgun sequence	227	31699	1	224	2581	2801	225	19	89.333	99.0	99.0	minus	1.97e-75	278	replicon
000621__CP009126_00005|rep_cluster_1304	NZ_JBPYBA010000041.1 Yersinia enterocolitica strain DSY82-4 contig00041, whole genome shotgun sequence	918	31087	6	918	14951	15863	914	14	98.249	99.0	99.0	plus	0.0	1598	replicon
002438__NC_009705_00164|rep_cluster_957	NZ_JBPYBA010000060.1 Yersinia enterocolitica strain DSY82-4 contig00060, whole genome shotgun sequence	1020	10970	1	1020	3572	4591	1020	112	89.02	100.0	100.0	plus	0.0	1264	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	NZ_JBPYBA010000065.1 Yersinia enterocolitica strain DSY82-4 contig00065, whole genome shotgun sequence	519	4206	19	519	45	548	507	35	91.321	97.0	97.0	plus	0.0	684	replicon
CP009126_00025|MOBC	NZ_JBPYBA010000059.1 Yersinia enterocolitica strain DSY82-4 contig00059, whole genome shotgun sequence	248	12421	1	248	8201	8944	248	0	100.0	100.0	100.0	minus	4.2000000000000003e-168	511	relaxase
NC_013090_00004|MOBP	NZ_JBPYBA010000065.1 Yersinia enterocolitica strain DSY82-4 contig00065, whole genome shotgun sequence	499	4206	1	499	2081	3577	499	34	93.186	100.0	100.0	minus	0.0	903	relaxase
NC_009705_00148|MPF_I	NZ_JBPYBA010000049.1 Yersinia enterocolitica strain DSY82-4 contig00049, whole genome shotgun sequence	934	21405	1	934	2851	5655	935	85	90.802	100.0	100.0	minus	0.0	1629	mate-pair-formation
NC_009705_00139|MPF_I	NZ_JBPYBA010000049.1 Yersinia enterocolitica strain DSY82-4 contig00049, whole genome shotgun sequence	361	21405	1	361	14140	15222	361	38	89.474	100.0	100.0	minus	0.0	642	mate-pair-formation
NC_009705_00138|MPF_I	NZ_JBPYBA010000049.1 Yersinia enterocolitica strain DSY82-4 contig00049, whole genome shotgun sequence	264	21405	1	264	15227	16003	265	40	82.264	100.0	100.0	minus	3.37e-142	438	mate-pair-formation
NC_009705_00134|MPF_I	NZ_JBPYBA010000049.1 Yersinia enterocolitica strain DSY82-4 contig00049, whole genome shotgun sequence	282	21405	1	279	18776	19612	279	28	89.964	99.0	99.0	plus	1.15e-170	521	mate-pair-formation
NC_006143_00077|MPF_T	NZ_JBPYBA010000058.1 Yersinia enterocolitica strain DSY82-4 contig00058, whole genome shotgun sequence	349	12487	1	349	10950	11996	349	0	100.0	100.0	100.0	minus	0.0	632	mate-pair-formation
