qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP016722|MOB_unknown	DBLMTG010000035.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001101 SAMN54710992-rid28682983.denovo.37, whole genome shotgun sequence	218	3223	1	194	647	839	195	12	92.308	89.0	89.0	plus	2.49e-74	274	oriT
002438__NC_009705_00164|rep_cluster_957	DBLMTG010000018.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001101 SAMN54710992-rid28682983.denovo.18, whole genome shotgun sequence	1020	99805	1	1020	24377	25396	1020	112	89.02	100.0	100.0	plus	0.0	1264	replicon
000621__CP009126_00005|rep_cluster_1304	DBLMTG010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001101 SAMN54710992-rid28682983.denovo.23, whole genome shotgun sequence	918	43903	1	918	9045	9962	918	0	100.0	100.0	100.0	minus	0.0	1696	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	DBLMTG010000035.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001101 SAMN54710992-rid28682983.denovo.37, whole genome shotgun sequence	519	3223	38	518	184	665	489	59	84.867	93.0	93.0	minus	1.24e-135	479	replicon
CP009126_00025|MOBC	DBLMTG010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001101 SAMN54710992-rid28682983.denovo.23, whole genome shotgun sequence	248	43903	1	248	28068	28811	248	5	97.984	100.0	100.0	plus	7.73e-165	502	relaxase
NC_013090_00004|MOBP	DBLMTG010000035.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001101 SAMN54710992-rid28682983.denovo.37, whole genome shotgun sequence	499	3223	1	499	1248	2738	499	39	91.784	100.0	100.0	plus	0.0	893	relaxase
NC_009705_00134|MPF_I	DBLMTG010000018.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001101 SAMN54710992-rid28682983.denovo.18, whole genome shotgun sequence	282	99805	1	279	1674	2510	279	28	89.964	99.0	99.0	minus	1.21e-170	521	mate-pair-formation
NC_009705_00138|MPF_I	DBLMTG010000018.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001101 SAMN54710992-rid28682983.denovo.18, whole genome shotgun sequence	264	99805	1	264	5283	6059	265	40	82.264	100.0	100.0	plus	3.52e-142	438	mate-pair-formation
NC_009705_00139|MPF_I	DBLMTG010000018.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001101 SAMN54710992-rid28682983.denovo.18, whole genome shotgun sequence	361	99805	1	361	6064	7146	361	38	89.474	100.0	100.0	plus	0.0	642	mate-pair-formation
NC_009705_00148|MPF_I	DBLMTG010000018.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001101 SAMN54710992-rid28682983.denovo.18, whole genome shotgun sequence	934	99805	1	934	15631	18435	935	85	90.802	100.0	100.0	plus	0.0	1629	mate-pair-formation
NC_006143_00077|MPF_T	DBLMTG010000028.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001101 SAMN54710992-rid28682983.denovo.30, whole genome shotgun sequence	349	13425	1	349	10840	11886	349	0	100.0	100.0	100.0	minus	0.0	632	mate-pair-formation
