qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
HQ328804|MOBP	DAXUUJ010000026.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000420 SAMN40655994-rid21356643.denovo.30, whole genome shotgun sequence	174	4666	1	174	2894	3067	174	3	98.276	100.0	100.0	minus	6.48e-84	305	oriT
CP017058_00081|rep_cluster_2238	DAXUUJ010000012.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000420 SAMN40655994-rid21356643.denovo.12, whole genome shotgun sequence	843	124603	15	778	75431	76194	774	80	87.08	91.0	91.0	plus	0.0	857	replicon
KU302809_00001|rep_cluster_2335	DAXUUJ010000026.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000420 SAMN40655994-rid21356643.denovo.30, whole genome shotgun sequence	606	4666	1	552	2991	3544	557	33	92.639	91.0	91.0	plus	0.0	795	replicon
CP010360_00062|MOBP	DAXUUJ010000012.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000420 SAMN40655994-rid21356643.denovo.12, whole genome shotgun sequence	667	124603	1	663	78938	80926	663	97	85.37	99.0	99.0	plus	0.0	1027	relaxase
NC_013090_00004|MOBP	DAXUUJ010000026.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000420 SAMN40655994-rid21356643.denovo.30, whole genome shotgun sequence	499	4666	1	499	972	2468	499	44	91.182	100.0	100.0	minus	0.0	890	relaxase
NC_001848_00006|MOBP	DAXUUJ010000026.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000420 SAMN40655994-rid21356643.denovo.30, whole genome shotgun sequence	107	4666	1	106	2464	2781	106	7	93.396	99.0	99.0	minus	1.65e-64	207	relaxase
NC_022344_00321|MPF_T	DAXUUJ010000012.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000420 SAMN40655994-rid21356643.denovo.12, whole genome shotgun sequence	667	124603	1	667	88237	90237	667	59	91.154	100.0	100.0	plus	0.0	1165	mate-pair-formation
NC_022344_00326|MPF_T	DAXUUJ010000012.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000420 SAMN40655994-rid21356643.denovo.12, whole genome shotgun sequence	816	124603	1	792	92436	94811	792	101	87.247	97.0	97.0	plus	0.0	1391	mate-pair-formation
NC_022344_00330|MPF_T	DAXUUJ010000012.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000420 SAMN40655994-rid21356643.denovo.12, whole genome shotgun sequence	234	124603	1	234	97287	97988	234	23	90.171	100.0	100.0	plus	7.22e-143	439	mate-pair-formation
NC_008757_00079|MPF_T	DAXUUJ010000012.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000420 SAMN40655994-rid21356643.denovo.12, whole genome shotgun sequence	337	124603	1	337	97988	98977	337	55	81.602	100.0	100.0	plus	9.96e-152	469	mate-pair-formation
