qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NC_019986|MOB_unknown	NZ_JBOEIF010000016.1 Yersinia proxima strain 2019006 Scaffold16, whole genome shotgun sequence	100	27607	1	100	25144	25243	100	2	98.0	100.0	100.0	plus	1.01e-44	174	oriT
KT950740|MOBF	NZ_JBOEIF010000016.1 Yersinia proxima strain 2019006 Scaffold16, whole genome shotgun sequence	290	27607	39	288	25374	25623	250	10	96.0	86.0	86.0	plus	3.09e-114	407	oriT
CP016722|MOB_unknown	NZ_JBOEIF010000022.1 Yersinia proxima strain 2019006 Scaffold22, whole genome shotgun sequence	218	3286	1	194	1636	1828	195	11	92.821	89.0	89.0	minus	5.15e-76	279	oriT
000621__CP009126_00005|rep_cluster_1304	NZ_JBOEIF010000014.1 Yersinia proxima strain 2019006 Scaffold14, whole genome shotgun sequence	918	39966	6	918	32203	33115	914	14	98.249	99.0	99.0	plus	0.0	1598	replicon
000116__CP022119_00033|IncFII	NZ_JBOEIF010000016.1 Yersinia proxima strain 2019006 Scaffold16, whole genome shotgun sequence	714	27607	1	714	1692	2405	714	42	94.118	100.0	100.0	minus	0.0	1086	replicon
CP000974_00005|rep_cluster_2358	NZ_JBOEIF010000016.1 Yersinia proxima strain 2019006 Scaffold16, whole genome shotgun sequence	528	27607	18	524	27116	27607	510	56	84.902	96.0	96.0	minus	1.21e-140	496	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	NZ_JBOEIF010000022.1 Yersinia proxima strain 2019006 Scaffold22, whole genome shotgun sequence	519	3286	35	518	1807	2291	492	60	84.756	93.0	93.0	plus	1.19e-135	479	replicon
000015__JX514065|Col3M	NZ_JBOEIF010000024.1 Yersinia proxima strain 2019006 Scaffold24, whole genome shotgun sequence	157	3122	1	157	2414	2570	157	3	98.089	100.0	100.0	minus	1.67e-74	274	replicon
CP000974_00005|rep_cluster_2358	NZ_JBOEIF010000026.1 Yersinia proxima strain 2019006 Scaffold26, whole genome shotgun sequence	528	2333	18	519	1	489	506	47	86.561	95.0	98.0	plus	1.98e-153	538	replicon
KU302809_00001|rep_cluster_2335	NZ_JBOEIF010000026.1 Yersinia proxima strain 2019006 Scaffold26, whole genome shotgun sequence	606	2333	57	341	2049	2333	285	7	97.544	47.0	91.0	plus	2.33e-138	488	replicon
CP009126_00025|MOBC	NZ_JBOEIF010000014.1 Yersinia proxima strain 2019006 Scaffold14, whole genome shotgun sequence	248	39966	1	248	13362	14105	248	3	98.79	100.0	100.0	minus	1.77e-166	507	relaxase
NC_013090_00004|MOBP	NZ_JBOEIF010000021.1 Yersinia proxima strain 2019006 Scaffold21, whole genome shotgun sequence	499	3465	1	409	1	1227	412	56	84.951	82.0	100.0	minus	0.0	637	relaxase
NC_013090_00004|MOBP	NZ_JBOEIF010000022.1 Yersinia proxima strain 2019006 Scaffold22, whole genome shotgun sequence	499	3286	1	409	1	1227	409	27	93.399	82.0	100.0	minus	0.0	753	relaxase
NC_013284_00016|MPF_T	NZ_JBOEIF010000016.1 Yersinia proxima strain 2019006 Scaffold16, whole genome shotgun sequence	914	27607	1	914	5612	8347	914	85	90.481	100.0	100.0	plus	0.0	1721	mate-pair-formation
NC_010726_00011|MPF_T	NZ_JBOEIF010000016.1 Yersinia proxima strain 2019006 Scaffold16, whole genome shotgun sequence	358	27607	5	358	9338	10399	354	48	86.441	99.0	99.0	plus	1.9e-175	538	mate-pair-formation
NC_005814_00013|MPF_T	NZ_JBOEIF010000016.1 Yersinia proxima strain 2019006 Scaffold16, whole genome shotgun sequence	227	27607	1	227	10623	11303	227	5	97.797	100.0	100.0	plus	4.26e-130	402	mate-pair-formation
NC_010726_00014|MPF_T	NZ_JBOEIF010000016.1 Yersinia proxima strain 2019006 Scaffold16, whole genome shotgun sequence	301	27607	1	301	11306	12208	301	4	98.671	100.0	100.0	plus	0.0	616	mate-pair-formation
