qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP016722|MOB_unknown	DBHYYM010000040.1 TPA_asm: Yersinia enterocolitica isolate 22PH0263-001-E1 SAMN44049594-rid26066113.denovo.42, whole genome shotgun sequence	218	4650	1	182	3761	3941	182	21	87.912	83.0	83.0	minus	5.23e-56	213	oriT
CP016722|MOB_unknown	DBHYYM010000043.1 TPA_asm: Yersinia enterocolitica isolate 22PH0263-001-E1 SAMN44049594-rid26066113.denovo.45, whole genome shotgun sequence	218	3223	1	194	647	839	195	12	92.308	89.0	89.0	plus	2.37e-74	274	oriT
000621__CP009126_00005|rep_cluster_1304	DBHYYM010000015.1 TPA_asm: Yersinia enterocolitica isolate 22PH0263-001-E1 SAMN44049594-rid26066113.denovo.15, whole genome shotgun sequence	918	61483	6	918	31909	32821	914	14	98.249	99.0	99.0	minus	0.0	1598	replicon
000621__CP009126_00005|rep_cluster_1304	DBHYYM010000015.1 TPA_asm: Yersinia enterocolitica isolate 22PH0263-001-E1 SAMN44049594-rid26066113.denovo.15, whole genome shotgun sequence	918	61483	491	918	61056	61483	428	3	99.299	47.0	99.0	minus	0.0	774	replicon
000435__NC_009344_00001|rep_cluster_1155	DBHYYM010000033.1 TPA_asm: Yersinia enterocolitica isolate 22PH0263-001-E1 SAMN44049594-rid26066113.denovo.34, whole genome shotgun sequence	957	10021	1	952	3146	4097	958	177	80.271	99.0	99.0	plus	0.0	712	replicon
AY033516_00007|rep_cluster_2327	DBHYYM010000039.1 TPA_asm: Yersinia enterocolitica isolate 22PH0263-001-E1 SAMN44049594-rid26066113.denovo.41, whole genome shotgun sequence	621	5387	1	613	4022	4642	637	56	84.929	99.0	99.0	plus	1.7399999999999999e-174	608	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	DBHYYM010000040.1 TPA_asm: Yersinia enterocolitica isolate 22PH0263-001-E1 SAMN44049594-rid26066113.denovo.42, whole genome shotgun sequence	519	4650	2	518	3887	4404	523	46	89.101	99.0	99.0	plus	0.0	640	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	DBHYYM010000043.1 TPA_asm: Yersinia enterocolitica isolate 22PH0263-001-E1 SAMN44049594-rid26066113.denovo.45, whole genome shotgun sequence	519	3223	38	518	184	665	489	59	84.867	93.0	93.0	minus	1.18e-135	479	replicon
CP009126_00025|MOBC	DBHYYM010000015.1 TPA_asm: Yersinia enterocolitica isolate 22PH0263-001-E1 SAMN44049594-rid26066113.denovo.15, whole genome shotgun sequence	248	61483	1	248	51680	52423	248	5	97.984	100.0	100.0	plus	5.299999999999999e-165	503	relaxase
CP009870_00005|MOBQ	DBHYYM010000033.1 TPA_asm: Yersinia enterocolitica isolate 22PH0263-001-E1 SAMN44049594-rid26066113.denovo.34, whole genome shotgun sequence	365	10021	1	365	806	1918	371	26	91.375	100.0	100.0	minus	0.0	652	relaxase
NC_013090_00004|MOBP	DBHYYM010000040.1 TPA_asm: Yersinia enterocolitica isolate 22PH0263-001-E1 SAMN44049594-rid26066113.denovo.42, whole genome shotgun sequence	499	4650	1	499	1843	3339	499	31	93.788	100.0	100.0	minus	0.0	910	relaxase
NC_013090_00004|MOBP	DBHYYM010000043.1 TPA_asm: Yersinia enterocolitica isolate 22PH0263-001-E1 SAMN44049594-rid26066113.denovo.45, whole genome shotgun sequence	499	3223	1	499	1248	2738	499	39	91.784	100.0	100.0	plus	0.0	893	relaxase
