qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
AJ001708|MOBP	DBDXCB010000028.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.31, whole genome shotgun sequence	175	11172	1	175	306	479	181	23	80.11	100.0	100.0	minus	7.06e-29	122	oriT
CP016722|MOB_unknown	DBDXCB010000040.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.43, whole genome shotgun sequence	218	2287	1	179	1624	1801	180	23	85.556	82.0	82.0	plus	1.14e-47	185	oriT
000164__NC_022344_00310|IncP	DBDXCB010000005.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.05, whole genome shotgun sequence	858	274518	1	858	21500	22354	858	70	91.492	100.0	100.0	plus	0.0	1177	replicon
000621__CP009126_00005|rep_cluster_1304	DBDXCB010000024.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.24, whole genome shotgun sequence	918	30613	6	918	3765	4677	914	13	98.359	99.0	99.0	minus	0.0	1604	replicon
EF088686_00008|rep_cluster_2335	DBDXCB010000028.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.31, whole genome shotgun sequence	528	11172	1	506	445	943	511	44	88.063	96.0	96.0	plus	5.2900000000000003e-169	590	replicon
KU302809_00001|rep_cluster_2335	DBDXCB010000037.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.40, whole genome shotgun sequence	606	3123	57	547	163	653	491	23	95.316	81.0	81.0	minus	0.0	780	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	DBDXCB010000040.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.43, whole genome shotgun sequence	519	2287	30	516	1159	1650	496	54	86.492	94.0	94.0	minus	8.879999999999999e-152	532	replicon
CP010360_00062|MOBP	DBDXCB010000005.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.05, whole genome shotgun sequence	667	274518	1	663	25090	27078	667	65	89.055	99.0	99.0	plus	0.0	1062	relaxase
CP009126_00025|MOBC	DBDXCB010000024.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.24, whole genome shotgun sequence	248	30613	1	248	22775	23518	248	0	100.0	100.0	100.0	plus	4.1599999999999998e-168	511	relaxase
CP009870_00005|MOBQ	DBDXCB010000033.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.36, whole genome shotgun sequence	365	4759	1	365	38	1132	365	9	97.534	100.0	100.0	plus	0.0	689	relaxase
NC_021523_00003|MOBQ	DBDXCB010000035.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.38, whole genome shotgun sequence	311	3658	1	311	1494	2426	311	1	99.678	100.0	100.0	plus	0.0	647	relaxase
NC_001848_00006|MOBP	DBDXCB010000040.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.43, whole genome shotgun sequence	107	2287	1	107	1912	2232	107	6	94.393	100.0	100.0	plus	5.37e-65	206	relaxase
NC_013090_00004|MOBP	DBDXCB010000042.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.46, whole genome shotgun sequence	499	1448	43	499	3	1373	457	33	92.779	92.0	92.0	plus	0.0	846	relaxase
NC_022344_00321|MPF_T	DBDXCB010000005.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.05, whole genome shotgun sequence	667	274518	1	667	31367	33370	670	59	90.448	100.0	100.0	plus	0.0	1149	mate-pair-formation
NC_008757_00075|MPF_T	DBDXCB010000005.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.05, whole genome shotgun sequence	813	274518	1	806	35422	37827	806	95	87.717	99.0	99.0	plus	0.0	1401	mate-pair-formation
NC_022344_00330|MPF_T	DBDXCB010000005.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.05, whole genome shotgun sequence	234	274518	1	234	40348	41049	234	25	89.316	100.0	100.0	plus	1.63e-141	434	mate-pair-formation
NC_022344_00331|MPF_T	DBDXCB010000005.1 TPA_asm: Yersinia enterocolitica strain IDR2400055923-03-01 SAMN46053640-rid24658213.denovo.05, whole genome shotgun sequence	334	274518	1	334	41049	42038	334	33	88.922	100.0	100.0	plus	4.7e-152	470	mate-pair-formation
