qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
002438__NC_009705_00164|rep_cluster_957	ABQPXC010000026.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.26, whole genome shotgun sequence	1020	71398	1	1020	24329	25348	1020	112	89.02	100.0	100.0	plus	0.0	1264	replicon
000621__CP009126_00005|rep_cluster_1304	ABQPXC010000044.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.45, whole genome shotgun sequence	918	26607	6	918	400	1312	914	15	98.14	99.0	99.0	minus	0.0	1592	replicon
000152__NZ_CP011646_00085|IncN	ABQPXC010000049.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.51, whole genome shotgun sequence	882	21928	1	882	20961	21842	883	96	88.901	100.0	100.0	plus	0.0	1086	replicon
X01654|ColE10	ABQPXC010000058.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.61, whole genome shotgun sequence	177	6977	1	177	802	978	177	12	93.22	100.0	100.0	plus	1.5e-70	261	replicon
NC_015872_00034|MOBF	ABQPXC010000049.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.51, whole genome shotgun sequence	1068	21928	1	1068	5501	8716	1072	20	97.761	100.0	100.0	plus	0.0	2003	relaxase
NC_010695_00006|MOBQ	ABQPXC010000058.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.61, whole genome shotgun sequence	369	6977	1	369	4676	5779	369	48	86.721	100.0	100.0	minus	0.0	642	relaxase
NC_009705_00134|MPF_I	ABQPXC010000026.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.26, whole genome shotgun sequence	282	71398	1	279	1626	2462	279	28	89.964	99.0	99.0	minus	1.18e-170	521	mate-pair-formation
NC_009705_00138|MPF_I	ABQPXC010000026.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.26, whole genome shotgun sequence	264	71398	1	264	5235	6011	265	41	81.887	100.0	100.0	plus	1.32e-141	436	mate-pair-formation
NC_009705_00139|MPF_I	ABQPXC010000026.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.26, whole genome shotgun sequence	361	71398	1	361	6016	7098	361	38	89.474	100.0	100.0	plus	0.0	642	mate-pair-formation
NC_009705_00148|MPF_I	ABQPXC010000026.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.26, whole genome shotgun sequence	934	71398	1	934	15583	18387	935	85	90.802	100.0	100.0	plus	0.0	1629	mate-pair-formation
NC_015872_00033|MPF_T	ABQPXC010000049.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.51, whole genome shotgun sequence	510	21928	1	510	3964	5493	510	51	90.0	100.0	100.0	plus	0.0	939	mate-pair-formation
NC_015872_00010|MPF_T	ABQPXC010000049.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.51, whole genome shotgun sequence	857	21928	1	857	13108	15678	857	16	98.133	100.0	100.0	minus	0.0	1777	mate-pair-formation
NC_015872_00011|MPF_T	ABQPXC010000049.1 Yersinia enterocolitica strain 01442835 SAMN40334108-rid21220323.denovo.51, whole genome shotgun sequence	105	21928	1	105	15682	15996	105	1	99.048	100.0	100.0	minus	3.7099999999999996e-67	215	mate-pair-formation
