qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP016722|MOB_unknown	ACADJJ010000060.1 Yersinia enterocolitica strain 01791409 SAMN50394787-rid27206113.denovo.063, whole genome shotgun sequence	218	4827	1	182	234	414	182	21	87.912	83.0	83.0	minus	5.32e-56	213	oriT
CP016722|MOB_unknown	ACADJJ010000061.1 Yersinia enterocolitica strain 01791409 SAMN50394787-rid27206113.denovo.064, whole genome shotgun sequence	218	4715	1	182	1534	1714	182	21	87.912	83.0	83.0	plus	5.32e-56	213	oriT
000435__NC_009344_00001|rep_cluster_1155	ACADJJ010000051.1 Yersinia enterocolitica strain 01791409 SAMN50394787-rid27206113.denovo.054, whole genome shotgun sequence	957	8362	1	957	5919	6893	975	145	83.282	100.0	100.0	plus	0.0	881	replicon
FJ696405|Col(Ye4449)	ACADJJ010000058.1 Yersinia enterocolitica strain 01791409 SAMN50394787-rid27206113.denovo.061, whole genome shotgun sequence	194	4928	1	194	4428	4621	196	17	89.286	100.0	100.0	plus	5.96e-65	243	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	ACADJJ010000060.1 Yersinia enterocolitica strain 01791409 SAMN50394787-rid27206113.denovo.063, whole genome shotgun sequence	519	4827	31	518	389	878	495	40	89.495	94.0	94.0	plus	8.76e-177	616	replicon
CP000974_00005|rep_cluster_2358	ACADJJ010000061.1 Yersinia enterocolitica strain 01791409 SAMN50394787-rid27206113.denovo.064, whole genome shotgun sequence	528	4715	3	496	846	1324	499	53	84.369	94.0	94.0	minus	9.51e-132	466	replicon
NC_019223_00002|MOBP	ACADJJ010000058.1 Yersinia enterocolitica strain 01791409 SAMN50394787-rid27206113.denovo.061, whole genome shotgun sequence	511	4928	1	511	2906	4438	511	13	97.456	100.0	100.0	minus	0.0	954	relaxase
NC_001848_00006|MOBP	ACADJJ010000060.1 Yersinia enterocolitica strain 01791409 SAMN50394787-rid27206113.denovo.063, whole genome shotgun sequence	107	4827	1	41	3	125	41	0	100.0	38.0	100.0	minus	3.72e-23	89	relaxase
NC_013090_00004|MOBP	ACADJJ010000060.1 Yersinia enterocolitica strain 01791409 SAMN50394787-rid27206113.denovo.063, whole genome shotgun sequence	499	4827	1	499	2992	4488	499	37	92.585	100.0	100.0	minus	0.0	900	relaxase
NC_013090_00004|MOBP	ACADJJ010000061.1 Yersinia enterocolitica strain 01791409 SAMN50394787-rid27206113.denovo.064, whole genome shotgun sequence	499	4715	1	499	2136	3632	499	50	89.98	100.0	100.0	plus	0.0	877	relaxase
