sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
GCF_051899045.1.fna	chromosome	-	-	NZ_JBJPEQ010000001.1 Yersinia enterocolitica strain YE-FR24-G-H-20 contig_00001, whole genome shotgun sequence	170200	0.47735017626321974	57ac57375e0087583f3132832fe5767b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051899045.1.fna	chromosome	-	-	NZ_JBJPEQ010000002.1 Yersinia enterocolitica strain YE-FR24-G-H-20 contig_00002, whole genome shotgun sequence	139803	0.4759626045220775	6f0e6cac7ae736936975e6cfcce9c2f4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051899045.1.fna	chromosome	-	-	NZ_JBJPEQ010000003.1 Yersinia enterocolitica strain YE-FR24-G-H-20 contig_00003, whole genome shotgun sequence	136536	0.472944864358118	036b81c2c92b8f8d3f01b9fc9f222e9d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051899045.1.fna	chromosome	-	-	NZ_JBJPEQ010000004.1 Yersinia enterocolitica strain YE-FR24-G-H-20 contig_00004, whole genome shotgun sequence	123013	0.48725744433515156	6eb6ad9568705861f997b1bb13776608	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051899045.1.fna	chromosome	-	-	NZ_JBJPEQ010000005.1 Yersinia enterocolitica strain YE-FR24-G-H-20 contig_00005, whole genome shotgun sequence	121070	0.47008342281324855	204ff385400260410b61f97d92969ccd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051899045.1.fna	chromosome	-	-	NZ_JBJPEQ010000006.1 Yersinia enterocolitica strain YE-FR24-G-H-20 contig_00006, whole genome shotgun sequence	111364	0.4675837793182716	6f7dc9c245653420f150d9875e11ce52	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051899045.1.fna	chromosome	-	-	NZ_JBJPEQ010000007.1 Yersinia enterocolitica strain YE-FR24-G-H-20 contig_00007, whole genome shotgun sequence	31623	0.4753502197767448	15d965026280d0dc12a464442d22a3d2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051899045.1.fna	chromosome	-	-	NZ_JBJPEQ010000008.1 Yersinia enterocolitica strain YE-FR24-G-H-20 contig_00008, whole genome shotgun sequence	73611	0.4717229761856244	baae8fc87ac7c7563ea5b80b720b36b4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051899045.1.fna	chromosome	-	-	NZ_JBJPEQ010000009.1 Yersinia enterocolitica strain YE-FR24-G-H-20 contig_00009, whole genome shotgun sequence	103271	0.477355695209691	d40dc65581598f7803748785fe9a18cf	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_051899045.1.fna	chromosome	-	-	NZ_JBJPEQ010000010.1 Yersinia enterocolitica strain YE-FR24-G-H-20 contig_00010, whole genome shotgun sequence	97163	0.48760330578512395	5aadf1c2cd410a22ff9443e9fd5bd8ae	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
