qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000164__NC_022344_00310|IncP	DBHYWD010000004.1 TPA_asm: Yersinia enterocolitica isolate 22PH0310-009-T1 SAMN44049643-rid26066423.denovo.04, whole genome shotgun sequence	858	267283	19	858	263762	264601	843	130	83.867	98.0	98.0	plus	0.0	798	replicon
000437__KT351737_00006|rep_cluster_1159	DBHYWD010000032.1 TPA_asm: Yersinia enterocolitica isolate 22PH0310-009-T1 SAMN44049643-rid26066423.denovo.35, whole genome shotgun sequence	957	6788	1	957	63	1010	957	134	85.057	100.0	100.0	plus	0.0	966	replicon
X01654|ColE10	DBHYWD010000033.1 TPA_asm: Yersinia enterocolitica isolate 22PH0310-009-T1 SAMN44049643-rid26066423.denovo.36, whole genome shotgun sequence	177	6417	1	177	5407	5583	177	11	93.785	100.0	100.0	plus	3.0800000000000003e-72	267	replicon
000793__CP011573|rep_cluster_1451	DBHYWD010000037.1 TPA_asm: Yersinia enterocolitica isolate 22PH0310-009-T1 SAMN44049643-rid26066423.denovo.40, whole genome shotgun sequence	864	3952	1	864	547	1398	866	51	92.263	100.0	100.0	minus	0.0	1214	replicon
CP010360_00062|MOBP	DBHYWD010000030.1 TPA_asm: Yersinia enterocolitica isolate 22PH0310-009-T1 SAMN44049643-rid26066423.denovo.33, whole genome shotgun sequence	667	14967	1	663	77	2065	667	65	89.055	99.0	99.0	plus	0.0	1058	relaxase
CP009870_00005|MOBQ	DBHYWD010000032.1 TPA_asm: Yersinia enterocolitica isolate 22PH0310-009-T1 SAMN44049643-rid26066423.denovo.35, whole genome shotgun sequence	365	6788	1	365	4523	5635	371	41	87.332	100.0	100.0	minus	0.0	637	relaxase
KT351737_00004|MOBQ	DBHYWD010000033.1 TPA_asm: Yersinia enterocolitica isolate 22PH0310-009-T1 SAMN44049643-rid26066423.denovo.36, whole genome shotgun sequence	371	6417	1	371	2302	3408	375	46	85.067	100.0	100.0	minus	0.0	599	relaxase
CP011573_00003|MOBQ	DBHYWD010000037.1 TPA_asm: Yersinia enterocolitica isolate 22PH0310-009-T1 SAMN44049643-rid26066423.denovo.40, whole genome shotgun sequence	451	3952	1	339	2872	3882	339	17	94.395	75.0	92.0	plus	0.0	601	relaxase
NC_022344_00330|MPF_T	DBHYWD010000008.1 TPA_asm: Yersinia enterocolitica isolate 22PH0310-009-T1 SAMN44049643-rid26066423.denovo.08, whole genome shotgun sequence	234	236681	1	234	359	1060	234	23	90.171	100.0	100.0	plus	4.63e-143	439	mate-pair-formation
NC_008757_00079|MPF_T	DBHYWD010000008.1 TPA_asm: Yersinia enterocolitica isolate 22PH0310-009-T1 SAMN44049643-rid26066423.denovo.08, whole genome shotgun sequence	337	236681	1	329	1060	2046	329	55	83.283	98.0	98.0	plus	1.45e-153	474	mate-pair-formation
NC_022344_00321|MPF_T	DBHYWD010000030.1 TPA_asm: Yersinia enterocolitica isolate 22PH0310-009-T1 SAMN44049643-rid26066423.denovo.33, whole genome shotgun sequence	667	14967	1	667	6355	8358	670	60	90.299	100.0	100.0	plus	0.0	1160	mate-pair-formation
NC_008757_00075|MPF_T	DBHYWD010000030.1 TPA_asm: Yersinia enterocolitica isolate 22PH0310-009-T1 SAMN44049643-rid26066423.denovo.33, whole genome shotgun sequence	813	14967	1	806	10566	12971	806	95	87.717	99.0	99.0	plus	0.0	1399	mate-pair-formation
