qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
002438__NC_009705_00164|rep_cluster_957	ABOZLV010000013.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.13, whole genome shotgun sequence	1020	137943	1	1020	53071	54090	1020	112	89.02	100.0	100.0	plus	0.0	1264	replicon
000621__CP009126_00005|rep_cluster_1304	ABOZLV010000029.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.30, whole genome shotgun sequence	918	52266	6	918	5544	6456	914	53	93.982	99.0	99.0	minus	0.0	1382	replicon
000164__NC_022344_00310|IncP	ABOZLV010000033.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.34, whole genome shotgun sequence	858	44195	36	858	35907	36729	826	119	84.867	96.0	96.0	plus	0.0	828	replicon
CP009126_00025|MOBC	ABOZLV010000029.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.30, whole genome shotgun sequence	248	52266	1	248	24462	25205	248	5	97.984	100.0	100.0	plus	5.4000000000000005e-165	503	relaxase
CP010360_00062|MOBP	ABOZLV010000033.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.34, whole genome shotgun sequence	667	44195	1	663	39516	41504	667	65	89.055	99.0	99.0	plus	0.0	1061	relaxase
NC_009705_00134|MPF_I	ABOZLV010000013.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.13, whole genome shotgun sequence	282	137943	1	279	30368	31204	279	28	89.964	99.0	99.0	minus	1.17e-170	521	mate-pair-formation
NC_009705_00138|MPF_I	ABOZLV010000013.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.13, whole genome shotgun sequence	264	137943	1	264	33977	34753	265	41	81.887	100.0	100.0	plus	1.31e-141	436	mate-pair-formation
NC_009705_00139|MPF_I	ABOZLV010000013.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.13, whole genome shotgun sequence	361	137943	1	361	34758	35840	361	38	89.474	100.0	100.0	plus	0.0	642	mate-pair-formation
NC_009705_00148|MPF_I	ABOZLV010000013.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.13, whole genome shotgun sequence	934	137943	1	934	44325	47129	935	85	90.802	100.0	100.0	plus	0.0	1629	mate-pair-formation
NC_022344_00321|MPF_T	ABOZLV010000037.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.39, whole genome shotgun sequence	667	30948	1	667	1545	3548	670	59	90.448	100.0	100.0	plus	0.0	1149	mate-pair-formation
NC_008757_00075|MPF_T	ABOZLV010000037.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.39, whole genome shotgun sequence	813	30948	1	806	5747	8152	806	96	87.593	99.0	99.0	plus	0.0	1396	mate-pair-formation
NC_022344_00330|MPF_T	ABOZLV010000037.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.39, whole genome shotgun sequence	234	30948	1	234	10673	11374	234	25	89.316	100.0	100.0	plus	1.65e-141	434	mate-pair-formation
NC_022344_00331|MPF_T	ABOZLV010000037.1 Yersinia enterocolitica strain 1878893 SAMN34536590-rid17906603.denovo.39, whole genome shotgun sequence	334	30948	1	249	11374	12108	249	30	86.345	75.0	100.0	plus	5.53e-94	303	mate-pair-formation
