qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP016722|MOB_unknown	ABZDRG010000070.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.073, whole genome shotgun sequence	218	4411	1	182	3061	3241	182	21	87.912	83.0	83.0	plus	5.380000000000001e-56	213	oriT
CP016722|MOB_unknown	ABZDRG010000073.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.076, whole genome shotgun sequence	218	4095	1	190	3147	3334	190	24	86.316	87.0	87.0	minus	9e-54	206	oriT
CP016722|MOB_unknown	ABZDRG010000079.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.082, whole genome shotgun sequence	218	2579	1	194	1326	1518	195	11	92.821	89.0	89.0	plus	5.23e-76	279	oriT
000435__NC_009344_00001|rep_cluster_1155	ABZDRG010000062.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.065, whole genome shotgun sequence	957	8362	1	957	5919	6893	975	145	83.282	100.0	100.0	plus	0.0	881	replicon
KJ541069_00010|rep_cluster_2335	ABZDRG010000066.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.069, whole genome shotgun sequence	267	6450	4	257	2192	2444	255	37	84.314	95.0	95.0	minus	6.62e-66	246	replicon
CP000974_00005|rep_cluster_2358	ABZDRG010000070.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.073, whole genome shotgun sequence	528	4411	3	496	2373	2851	499	53	84.369	94.0	94.0	minus	9.599999999999999e-132	466	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	ABZDRG010000073.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.076, whole genome shotgun sequence	519	4095	19	519	3296	3799	507	35	91.321	97.0	97.0	plus	0.0	684	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	ABZDRG010000079.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.082, whole genome shotgun sequence	519	2579	38	518	863	1344	489	59	84.867	93.0	93.0	minus	1.21e-135	479	replicon
MF168404_00021|MOBP	ABZDRG010000066.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.069, whole genome shotgun sequence	388	6450	1	333	3284	4282	333	62	81.381	86.0	86.0	plus	9.98e-169	517	relaxase
NC_013090_00004|MOBP	ABZDRG010000070.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.073, whole genome shotgun sequence	499	4411	352	499	1	444	148	22	85.135	30.0	80.0	plus	4.2900000000000006e-73	249	relaxase
CP043517_00004|MOBP	ABZDRG010000070.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.073, whole genome shotgun sequence	279	4411	1	258	3636	4409	258	14	94.574	92.0	92.0	plus	3.73e-158	474	relaxase
NC_013090_00004|MOBP	ABZDRG010000073.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.076, whole genome shotgun sequence	499	4095	1	499	1237	2733	499	34	93.186	100.0	100.0	minus	0.0	903	relaxase
NC_021523_00003|MOBQ	ABZDRG010000074.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.077, whole genome shotgun sequence	311	3658	1	311	1494	2426	311	1	99.678	100.0	100.0	plus	0.0	647	relaxase
CP043517_00004|MOBP	ABZDRG010000079.1 Yersinia enterocolitica strain 01748972 SAMN48793414-rid26547043.denovo.082, whole genome shotgun sequence	279	2579	1	226	1900	2577	226	16	92.92	81.0	81.0	plus	4.12e-141	415	relaxase
