qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
AP017616|MOBP	DBHZHC010000058.1 TPA_asm: Yersinia enterocolitica isolate 22ER4209 SAMN44017672-rid26064813.denovo.61, whole genome shotgun sequence	86	3251	7	86	1110	1192	83	1	95.181	93.0	99.0	plus	6.2800000000000005e-31	128	oriT
CP008720|MOBP	DBHZHC010000058.1 TPA_asm: Yersinia enterocolitica isolate 22ER4209 SAMN44017672-rid26064813.denovo.61, whole genome shotgun sequence	175	3251	1	175	3064	3238	175	5	97.143	100.0	100.0	plus	3.8199999999999998e-81	296	oriT
002306__NC_011148_00034|rep_cluster_827	DBHZHC010000038.1 TPA_asm: Yersinia enterocolitica isolate 22ER4209 SAMN44017672-rid26064813.denovo.38, whole genome shotgun sequence	1065	37788	1	1065	23417	24481	1066	63	93.902	100.0	100.0	minus	0.0	1607	replicon
KU302809_00001|rep_cluster_2335	DBHZHC010000058.1 TPA_asm: Yersinia enterocolitica isolate 22ER4209 SAMN44017672-rid26064813.denovo.61, whole genome shotgun sequence	606	3251	1	547	2595	3141	550	26	94.182	90.0	90.0	minus	0.0	833	replicon
NC_010656|Col(BS512)	DBHZHC010000065.1 TPA_asm: Yersinia enterocolitica isolate 22ER4209 SAMN44017672-rid26064813.denovo.69, whole genome shotgun sequence	233	930	1	233	424	656	233	0	100.0	100.0	100.0	minus	1.37e-121	431	replicon
KU963390_00048|MOBP	DBHZHC010000038.1 TPA_asm: Yersinia enterocolitica isolate 22ER4209 SAMN44017672-rid26064813.denovo.38, whole genome shotgun sequence	1201	37788	1	1201	33901	37503	1201	48	96.003	100.0	100.0	plus	0.0	2390	relaxase
NC_011148_00022|MPF_T	DBHZHC010000038.1 TPA_asm: Yersinia enterocolitica isolate 22ER4209 SAMN44017672-rid26064813.denovo.38, whole genome shotgun sequence	673	37788	1	673	11356	13374	673	16	97.623	100.0	100.0	minus	0.0	1249	mate-pair-formation
NC_011148_00025|MPF_T	DBHZHC010000038.1 TPA_asm: Yersinia enterocolitica isolate 22ER4209 SAMN44017672-rid26064813.denovo.38, whole genome shotgun sequence	262	37788	1	262	15756	16541	262	0	100.0	100.0	100.0	minus	1.71e-178	542	mate-pair-formation
NC_011148_00026|MPF_T	DBHZHC010000038.1 TPA_asm: Yersinia enterocolitica isolate 22ER4209 SAMN44017672-rid26064813.denovo.38, whole genome shotgun sequence	263	37788	1	263	16565	17353	263	6	97.719	100.0	100.0	minus	6.75e-157	480	mate-pair-formation
NC_011148_00028|MPF_T	DBHZHC010000038.1 TPA_asm: Yersinia enterocolitica isolate 22ER4209 SAMN44017672-rid26064813.denovo.38, whole genome shotgun sequence	841	37788	1	821	18302	20764	821	6	99.269	98.0	98.0	minus	0.0	1671	mate-pair-formation
NC_017903_00051|MPF_T	DBHZHC010000038.1 TPA_asm: Yersinia enterocolitica isolate 22ER4209 SAMN44017672-rid26064813.denovo.38, whole genome shotgun sequence	350	37788	1	350	25843	26892	350	0	100.0	100.0	100.0	plus	0.0	653	mate-pair-formation
