sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	349875	351422						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	353407	355149						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	1031946	1033493						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	1035420	1037162						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	3455357	3457099						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	3459025	3460572						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	4073528	4075270						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	4077255	4078802						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	4115708	4117450						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	4119376	4120923						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	4282682	4284424						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	4286409	4287956						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	4459121	4460863						
GCA_963881985.1.fna	chromosome			CAWOKR010000001.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030980.1, whole genome shotgun sequence	4522295	0.4700117971074421	962259ae9d3521b735358c25cae47c6c	01399	CP016586.1	16s-rRNA	16S	1554	1	1545	4462792	4464337						
GCA_963881985.1.fna	plasmid	AA996	AJ511	CAWOKR010000002.1 Yersinia enterocolitica subsp. palearctica isolate ena-yuan-GCF_004368055.1 genome assembly, contig: NZ_CP030981.1, whole genome shotgun sequence	72411	0.4399607794395879	d613cffb49078ad7ba851cf1bdf0a0c9	00646	MF344564	ISKpn37	IS3	1253	1	1243	54149	55389	1243	minus	99.0	87.852	0.0	1458
