qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000120__NC_011759|IncFII	NZ_CGBP01000026.1 Yersinia similis strain Y228, whole genome shotgun sequence	390	60753	1	330	47060	47389	334	40	85.629	85.0	85.0	minus	3.29e-95	344	replicon
NC_021819_00066|MOBP	NZ_CGBP01000012.1 Yersinia similis strain Y228, whole genome shotgun sequence	295	136925	123	295	78317	78835	173	26	84.971	59.0	96.0	minus	1.55e-96	308	relaxase
NC_011759_00021|MOBP	NZ_CGBP01000026.1 Yersinia similis strain Y228, whole genome shotgun sequence	633	60753	1	633	4845	6752	636	24	95.755	100.0	100.0	plus	0.0	1231	relaxase
NC_011759_00017|MPF_I	NZ_CGBP01000026.1 Yersinia similis strain Y228, whole genome shotgun sequence	727	60753	1	727	8855	11035	727	6	99.175	100.0	100.0	minus	0.0	1495	mate-pair-formation
NC_011759_00012|MPF_I	NZ_CGBP01000026.1 Yersinia similis strain Y228, whole genome shotgun sequence	399	60753	1	399	16933	18129	399	1	99.749	100.0	100.0	minus	0.0	793	mate-pair-formation
NC_011759_00008|MPF_I	NZ_CGBP01000026.1 Yersinia similis strain Y228, whole genome shotgun sequence	131	60753	1	131	22124	22516	131	1	99.237	100.0	100.0	minus	4.13e-61	199	mate-pair-formation
NC_011759_00007|MPF_I	NZ_CGBP01000026.1 Yersinia similis strain Y228, whole genome shotgun sequence	179	60753	1	179	22660	23196	179	1	99.441	100.0	100.0	minus	1.86e-115	357	mate-pair-formation
NC_011759_00006|MPF_I	NZ_CGBP01000026.1 Yersinia similis strain Y228, whole genome shotgun sequence	266	60753	1	266	23210	24007	266	4	98.496	100.0	100.0	minus	2.17e-152	468	mate-pair-formation
NC_011759_00004|MPF_I	NZ_CGBP01000026.1 Yersinia similis strain Y228, whole genome shotgun sequence	330	60753	1	330	25350	26321	330	12	94.545	100.0	100.0	minus	0.0	583	mate-pair-formation
NC_011759_00003|MPF_I	NZ_CGBP01000026.1 Yersinia similis strain Y228, whole genome shotgun sequence	225	60753	1	225	26338	27012	225	2	99.111	100.0	100.0	minus	3.08e-135	416	mate-pair-formation
NC_011759_00002|MPF_I	NZ_CGBP01000026.1 Yersinia similis strain Y228, whole genome shotgun sequence	143	60753	1	143	27066	27494	143	4	97.203	100.0	100.0	minus	9.869999999999999e-81	256	mate-pair-formation
NC_011759_00096|MPF_I	NZ_CGBP01000026.1 Yersinia similis strain Y228, whole genome shotgun sequence	262	60753	1	262	32596	33381	262	7	97.328	100.0	100.0	minus	5.1600000000000004e-163	498	mate-pair-formation
NC_011759_00082|MPF_G	NZ_CGBP01000026.1 Yersinia similis strain Y228, whole genome shotgun sequence	347	60753	1	347	43771	44802	350	42	85.429	100.0	100.0	minus	0.0	554	mate-pair-formation
