qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
001482__CP016942_00095|rep_cluster_214	NZ_CP016942.1 Yersinia enterocolitica strain YE3 plasmid unnamed1, complete sequence	1434	100788	1	1434	88196	89629	1434	0	100.0	100.0	100.0	plus	0.0	2649	replicon
CP017588_00047|rep_cluster_2203	NZ_CP016943.1 Yersinia enterocolitica strain YE3 plasmid unnamed2, complete sequence	867	73026	39	856	20095	20912	821	158	80.024	94.0	94.0	minus	1.1299999999999999e-172	603	replicon
CP001049|IncFII	NZ_CP016943.1 Yersinia enterocolitica strain YE3 plasmid unnamed2, complete sequence	227	73026	1	227	20942	21168	227	2	99.119	100.0	100.0	minus	6.429999999999998e-115	409	replicon
002101__NC_004564_00056|rep_cluster_645	NZ_CP016943.1 Yersinia enterocolitica strain YE3 plasmid unnamed2, complete sequence	1167	73026	1	1167	39800	40966	1167	6	99.486	100.0	100.0	plus	0.0	2122	replicon
NC_010377_00020|MOBF	NZ_CP016942.1 Yersinia enterocolitica strain YE3 plasmid unnamed1, complete sequence	1656	100788	1	1656	9003	13970	1656	23	98.611	100.0	100.0	plus	0.0	3283	relaxase
NC_015475_00074|MOBF	NZ_CP016943.1 Yersinia enterocolitica strain YE3 plasmid unnamed2, complete sequence	149	73026	1	149	24113	24559	149	2	98.658	100.0	100.0	minus	3.44e-95	298	relaxase
NC_010377_00019|MPF_T	NZ_CP016942.1 Yersinia enterocolitica strain YE3 plasmid unnamed1, complete sequence	690	100788	1	690	6930	8999	690	3	99.565	100.0	100.0	plus	0.0	1341	mate-pair-formation
NC_010377_00060|MPF_F	NZ_CP016942.1 Yersinia enterocolitica strain YE3 plasmid unnamed1, complete sequence	462	100788	1	462	69563	70936	462	5	98.052	100.0	100.0	minus	0.0	936	mate-pair-formation
NC_010377_00065|MPF_F	NZ_CP016942.1 Yersinia enterocolitica strain YE3 plasmid unnamed1, complete sequence	527	100788	1	527	73434	75014	527	5	99.051	100.0	100.0	minus	0.0	1089	mate-pair-formation
NC_010377_00069|MPF_T	NZ_CP016942.1 Yersinia enterocolitica strain YE3 plasmid unnamed1, complete sequence	857	100788	1	857	78973	81543	857	4	99.533	100.0	100.0	minus	0.0	1750	mate-pair-formation
NC_010377_00071|MPF_F	NZ_CP016942.1 Yersinia enterocolitica strain YE3 plasmid unnamed1, complete sequence	416	100788	1	416	82076	83323	416	5	98.798	100.0	100.0	minus	0.0	809	mate-pair-formation
NC_010377_00073|MPF_F	NZ_CP016942.1 Yersinia enterocolitica strain YE3 plasmid unnamed1, complete sequence	216	100788	1	216	84113	84760	216	3	98.611	100.0	100.0	minus	2.69e-142	436	mate-pair-formation
