qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NC_017657|MOBP	JBKMHK010000115.1 Yersinia pestis strain 146011 contig00115, whole genome shotgun sequence	89	7865	1	89	1346	1434	89	0	100.0	100.0	100.0	minus	4.89e-42	165	oriT
000104__CP010386_00052|IncFIB	JBKMHK010000056.1 Yersinia pestis strain 146011 contig00056, whole genome shotgun sequence	1065	36050	1	1065	7904	8968	1065	25	97.653	100.0	100.0	plus	0.0	1829	replicon
002101__NC_004564_00056|rep_cluster_645	JBKMHK010000105.1 Yersinia pestis strain 146011 contig00105, whole genome shotgun sequence	1167	10347	1	1167	7568	8734	1167	10	99.143	100.0	100.0	minus	0.0	2100	replicon
CP041342_00001|rep_cluster_2350	JBKMHK010000115.1 Yersinia pestis strain 146011 contig00115, whole genome shotgun sequence	552	7865	4	552	1456	2003	552	27	93.841	99.0	99.0	plus	0.0	824	replicon
000116__CP022119_00033|IncFII	JBKMHK010000135.1 Yersinia pestis strain 146011 contig00135, whole genome shotgun sequence	714	4235	1	714	1599	2312	714	50	92.997	100.0	100.0	plus	0.0	1042	replicon
CP001049|IncFII	JBKMHK010000136.1 Yersinia pestis strain 146011 contig00136, whole genome shotgun sequence	227	4053	1	227	1272	1498	227	0	100.0	100.0	100.0	plus	2.82e-118	420	replicon
000116__CP022119_00033|IncFII	JBKMHK010000140.1 Yersinia pestis strain 146011 contig00140, whole genome shotgun sequence	714	3439	1	714	1170	1883	715	27	95.944	100.0	100.0	minus	0.0	1158	replicon
NC_010157_00072|MOBF	JBKMHK010000180.1 Yersinia pestis strain 146011 contig00180, whole genome shotgun sequence	152	847	1	152	239	694	152	0	100.0	100.0	100.0	minus	8.54e-112	316	relaxase
NC_010726_00011|MPF_T	JBKMHK010000129.1 Yersinia pestis strain 146011 contig00129, whole genome shotgun sequence	358	5717	5	358	284	1345	354	45	87.288	99.0	99.0	minus	4.9e-178	538	mate-pair-formation
NC_013284_00016|MPF_T	JBKMHK010000129.1 Yersinia pestis strain 146011 contig00129, whole genome shotgun sequence	914	5717	1	914	2336	5071	914	80	91.028	100.0	100.0	minus	0.0	1728	mate-pair-formation
NC_005814_00011|MPF_T	JBKMHK010000130.1 Yersinia pestis strain 146011 contig00130, whole genome shotgun sequence	357	5711	1	357	283	1353	357	0	100.0	100.0	100.0	minus	0.0	567	mate-pair-formation
NC_013284_00016|MPF_T	JBKMHK010000130.1 Yersinia pestis strain 146011 contig00130, whole genome shotgun sequence	914	5711	1	914	2330	5065	914	82	90.81	100.0	100.0	minus	0.0	1720	mate-pair-formation
NC_010726_00014|MPF_T	JBKMHK010000182.1 Yersinia pestis strain 146011 contig00182, whole genome shotgun sequence	301	820	1	255	1	765	255	4	98.431	85.0	85.0	minus	0.0	525	mate-pair-formation
NC_010726_00014|MPF_T	JBKMHK010000183.1 Yersinia pestis strain 146011 contig00183, whole genome shotgun sequence	301	820	1	255	56	820	255	2	99.216	85.0	85.0	plus	0.0	527	mate-pair-formation
NC_005814_00013|MPF_T	JBKMHK010000186.1 Yersinia pestis strain 146011 contig00186, whole genome shotgun sequence	227	791	1	227	59	739	227	0	100.0	100.0	100.0	minus	1.77e-148	411	mate-pair-formation
