sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
GCA_046659785.1.fna	chromosome	-	-	JBKLUA010000001.1 Yersinia pestis strain 690251 contig00001, whole genome shotgun sequence	126117	0.4845342023676427	ae5790a3f782a77a8c7827ff0a96fb99	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046659785.1.fna	chromosome	-	-	JBKLUA010000002.1 Yersinia pestis strain 690251 contig00002, whole genome shotgun sequence	119114	0.4696593179643031	1715733011fe6ffcfc7431beda280a14	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046659785.1.fna	chromosome	-	-	JBKLUA010000003.1 Yersinia pestis strain 690251 contig00003, whole genome shotgun sequence	115286	0.48487240428152595	6daf5b495d85e78e204d44d6545a6855	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046659785.1.fna	chromosome	-	-	JBKLUA010000004.1 Yersinia pestis strain 690251 contig00004, whole genome shotgun sequence	107024	0.4729126177306025	062d88f9b2de1a10472ef2d9c74a2ab6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046659785.1.fna	chromosome	-	-	JBKLUA010000005.1 Yersinia pestis strain 690251 contig00005, whole genome shotgun sequence	101634	0.48865537123403585	e92fb2cc08e27c4f3f470f23da3fdce2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046659785.1.fna	chromosome	-	-	JBKLUA010000006.1 Yersinia pestis strain 690251 contig00006, whole genome shotgun sequence	99078	0.5010193988574658	5b9fa976b57d2e9764bedd4c3fed9d51	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046659785.1.fna	chromosome	-	-	JBKLUA010000007.1 Yersinia pestis strain 690251 contig00007, whole genome shotgun sequence	89666	0.49065420560747663	218afb2c912c88248a270b523ea7a541	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046659785.1.fna	chromosome	-	-	JBKLUA010000008.1 Yersinia pestis strain 690251 contig00008, whole genome shotgun sequence	86440	0.49076816288755204	c1b1072c42fa5436b97e2022ddda1b36	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046659785.1.fna	chromosome	-	-	JBKLUA010000009.1 Yersinia pestis strain 690251 contig00009, whole genome shotgun sequence	83457	0.4725786932192626	f53440396b602d06c7d6159da4985ae5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046659785.1.fna	chromosome	-	-	JBKLUA010000010.1 Yersinia pestis strain 690251 contig00010, whole genome shotgun sequence	79565	0.46453842770062215	36f936cc5ce577494ea21b4b06e8402d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
