sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
GCA_053199505.1.fna	chromosome	-	-	DBKMHR010000001.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001007 SAMN52901059-rid27955153.denovo.01, whole genome shotgun sequence	656399	0.47688524814937255	5108f86753ef0045af305fe0e7a0440c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_053199505.1.fna	chromosome	-	-	DBKMHR010000002.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001007 SAMN52901059-rid27955153.denovo.02, whole genome shotgun sequence	560361	0.46636721684771065	79045d6975e8a71d1be51114dbb2702a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_053199505.1.fna	chromosome	-	-	DBKMHR010000003.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001007 SAMN52901059-rid27955153.denovo.03, whole genome shotgun sequence	530315	0.4713236472662474	b36db1d06bd87ece66553aa982a5d2b3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_053199505.1.fna	chromosome	-	-	DBKMHR010000004.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001007 SAMN52901059-rid27955153.denovo.04, whole genome shotgun sequence	471141	0.4842563054372258	27d26f0a1c767e9917596af0540a0ff9	not tested	rep_cluster_2238	CP017058_00081	MOBP	CP010360_00062	MPF_T,MPF_T,MPF_T,MPF_T	NC_008757_00079,NC_022344_00330,NC_008757_00075,NC_022344_00321	-	-	-	-	-	-	-	-	-
GCA_053199505.1.fna	chromosome	-	-	DBKMHR010000005.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001007 SAMN52901059-rid27955153.denovo.05, whole genome shotgun sequence	443000	0.4708510158013544	662e078b48607b90bf831e5a2c1e20fe	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_053199505.1.fna	chromosome	-	-	DBKMHR010000006.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001007 SAMN52901059-rid27955153.denovo.06, whole genome shotgun sequence	386534	0.4678812213155893	630dab3af432d55b2eb887e5ce985090	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_053199505.1.fna	chromosome	-	-	DBKMHR010000007.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001007 SAMN52901059-rid27955153.denovo.07, whole genome shotgun sequence	272587	0.479725738938394	5a97a28973e909f18bcf3fd1e1061516	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_053199505.1.fna	chromosome	-	-	DBKMHR010000008.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001007 SAMN52901059-rid27955153.denovo.08, whole genome shotgun sequence	257273	0.46847123483614683	19ee70c997c33d5d440058c949409afd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_053199505.1.fna	chromosome	-	-	DBKMHR010000009.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001007 SAMN52901059-rid27955153.denovo.09, whole genome shotgun sequence	191668	0.4778158064987374	3e515c4dda5b6887df8968b7e66c8025	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_053199505.1.fna	chromosome	-	-	DBKMHR010000010.1 TPA_asm: Yersinia enterocolitica strain PNUSAY001007 SAMN52901059-rid27955153.denovo.10, whole genome shotgun sequence	152458	0.4786760943997691	c60185d640a60d9300369d06f963aee3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
