qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP016722|MOB_unknown	ABNAWJ010000056.1 Yersinia enterocolitica strain 01223097 SAMN37555655-rid19550923.denovo.059, whole genome shotgun sequence	218	4360	1	182	3414	3595	184	26	83.696	83.0	83.0	minus	3.4300000000000004e-43	171	oriT
NC_017721|MOBP	ABNAWJ010000060.1 Yersinia enterocolitica strain 01223097 SAMN37555655-rid19550923.denovo.063, whole genome shotgun sequence	89	3645	4	89	1008	1093	88	2	93.182	97.0	97.0	plus	2.64e-30	126	oriT
JF937655|Col(YF27601)	ABNAWJ010000044.1 Yersinia enterocolitica strain 01223097 SAMN37555655-rid19550923.denovo.046, whole genome shotgun sequence	175	14167	1	175	9892	10066	176	10	93.182	100.0	100.0	plus	2e-69	257	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	ABNAWJ010000056.1 Yersinia enterocolitica strain 01223097 SAMN37555655-rid19550923.denovo.059, whole genome shotgun sequence	519	4360	31	519	3570	4063	495	35	91.515	94.0	94.0	plus	0.0	675	replicon
LT985313_00005|rep_cluster_2373	ABNAWJ010000060.1 Yersinia enterocolitica strain 01223097 SAMN37555655-rid19550923.denovo.063, whole genome shotgun sequence	432	3645	28	387	165	523	360	21	93.889	83.0	83.0	minus	1.31e-154	542	replicon
NC_019269_00003|MOBP	ABNAWJ010000044.1 Yersinia enterocolitica strain 01223097 SAMN37555655-rid19550923.denovo.046, whole genome shotgun sequence	487	14167	1	487	11227	12687	487	60	87.68	100.0	100.0	plus	0.0	822	relaxase
NC_013090_00004|MOBP	ABNAWJ010000056.1 Yersinia enterocolitica strain 01223097 SAMN37555655-rid19550923.denovo.059, whole genome shotgun sequence	499	4360	1	495	1508	2992	495	43	91.313	99.0	99.0	minus	0.0	880	relaxase
NC_021523_00003|MOBQ	ABNAWJ010000059.1 Yersinia enterocolitica strain 01223097 SAMN37555655-rid19550923.denovo.062, whole genome shotgun sequence	311	3658	1	311	1494	2426	311	1	99.678	100.0	100.0	plus	0.0	647	relaxase
NC_013090_00004|MOBP	ABNAWJ010000060.1 Yersinia enterocolitica strain 01223097 SAMN37555655-rid19550923.denovo.063, whole genome shotgun sequence	499	3645	1	499	1514	3010	499	46	90.782	100.0	100.0	plus	0.0	883	relaxase
NC_003350_00078|MPF_F	ABNAWJ010000004.1 Yersinia enterocolitica strain 01223097 SAMN37555655-rid19550923.denovo.004, whole genome shotgun sequence	900	285974	183	895	14420	16561	714	69	90.196	79.0	89.0	minus	0.0	1207	mate-pair-formation
NC_017958_00034|MPF_G	ABNAWJ010000007.1 Yersinia enterocolitica strain 01223097 SAMN37555655-rid19550923.denovo.007, whole genome shotgun sequence	316	225725	29	315	4048	4908	287	57	80.139	91.0	91.0	plus	2.57e-164	504	mate-pair-formation
