sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	83828	85375						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	86383	88755						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	121814	123128						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	294	2247	236440	238393						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	251858	253405						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	254473	256845						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	294	2247	261266	263219						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	294722	296269						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	297337	299709						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	294	2247	302087	304040						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	294	2247	540020	541973						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	293	2247	694114	696068						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	303	2247	864091	866035						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	1023326	1024640						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	294	2247	1075407	1077360						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	1194992	1196539						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	1197547	1199919						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	294	2247	1209846	1211799						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1015	1304778	1305791						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	291	2247	1305788	1307745						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	293	2247	1608268	1610222						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	1	1316	1681848	1683163						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	1763748	1765062						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	1792966	1794280						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	294	2247	1795535	1797488						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	1943240	1944544						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	294	2247	1954397	1956350						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	294	2247	2055220	2057173						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	2076193	2077507						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	294	2247	2180345	2182298						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	2191764	2193078						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	1	1316	2220082	2221397						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	2257878	2259192						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	294	2247	2267025	2268978						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	2287008	2288322						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	293	2247	2500118	2502072						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	1	1316	2553674	2554989						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	292	2247	2596956	2598911						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	1	1316	2682126	2683441						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	2712436	2713750						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	2716848	2718162						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	1	1316	2816759	2818074						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	293	2247	2883908	2885862						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	2893323	2894637						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	3083282	3084596						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00279	EU330199	IS100X	IS21	2247	294	2247	3236268	3238221						
GCF_052374535.1.fna	chromosome			NZ_CM126284.1 Yersinia pestis strain 62_YP33_PB chromosome, whole genome shotgun sequence	4528970	0.4762398514452513	fcf9c252420ff0cc90a803a066896900	00336	NC_003134	ISEc39	IS256	1316	2	1316	3329971	3331285						
