sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	803744	805485						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	807410	808956						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	1486657	1488399						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	1490384	1491931						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	1528834	1530575						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	1532499	1534046						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	1695830	1697571						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	1699555	1701102						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	1872303	1874044						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	1875971	1877516						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	2283980	2285527						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	2287512	2289252						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	2897331	2898878						
GCF_016727765.1.fna	chromosome			NZ_CP068146.1 Yersinia enterocolitica strain FDAARGOS_1082 chromosome, complete genome	4541280	0.47028524997357574	ab06b398f1c42a78f8c42d865bf0b6c8	01400	CP016586.1	23s-rRNA	23S	3027	1288	3027	2900803	2902544						
