qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP016722|MOB_unknown	DBAUIK010000033.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000597 SAMN43047962-rid22687873.denovo.36, whole genome shotgun sequence	218	3223	1	194	647	839	195	11	92.821	89.0	89.0	plus	5.22e-76	279	oriT
002438__NC_009705_00164|rep_cluster_957	DBAUIK010000014.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000597 SAMN43047962-rid22687873.denovo.14, whole genome shotgun sequence	1020	153740	1	1020	150427	151446	1020	112	89.02	100.0	100.0	plus	0.0	1264	replicon
X01654|ColE10	DBAUIK010000024.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000597 SAMN43047962-rid22687873.denovo.26, whole genome shotgun sequence	177	11368	1	168	957	1124	168	29	82.738	95.0	95.0	plus	3.38e-37	150	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	DBAUIK010000033.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000597 SAMN43047962-rid22687873.denovo.36, whole genome shotgun sequence	519	3223	38	518	184	665	489	59	84.867	93.0	93.0	minus	1.21e-135	479	replicon
NC_010695_00006|MOBQ	DBAUIK010000024.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000597 SAMN43047962-rid22687873.denovo.26, whole genome shotgun sequence	369	11368	1	369	9212	10324	371	43	87.871	100.0	100.0	minus	0.0	648	relaxase
NC_013090_00004|MOBP	DBAUIK010000033.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000597 SAMN43047962-rid22687873.denovo.36, whole genome shotgun sequence	499	3223	1	499	1248	2738	499	39	91.784	100.0	100.0	plus	0.0	893	relaxase
NC_009705_00134|MPF_I	DBAUIK010000014.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000597 SAMN43047962-rid22687873.denovo.14, whole genome shotgun sequence	282	153740	1	279	127724	128560	279	28	89.964	99.0	99.0	minus	1.18e-170	521	mate-pair-formation
NC_009705_00138|MPF_I	DBAUIK010000014.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000597 SAMN43047962-rid22687873.denovo.14, whole genome shotgun sequence	264	153740	1	264	131333	132109	265	41	81.887	100.0	100.0	plus	1.32e-141	436	mate-pair-formation
NC_009705_00139|MPF_I	DBAUIK010000014.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000597 SAMN43047962-rid22687873.denovo.14, whole genome shotgun sequence	361	153740	1	361	132114	133196	361	38	89.474	100.0	100.0	plus	0.0	642	mate-pair-formation
NC_009705_00148|MPF_I	DBAUIK010000014.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000597 SAMN43047962-rid22687873.denovo.14, whole genome shotgun sequence	934	153740	1	934	141681	144485	935	85	90.802	100.0	100.0	plus	0.0	1629	mate-pair-formation
