qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NC_017657|MOBP	JBKNGI010000118.1 Yersinia pestis strain 92017 contig00118, whole genome shotgun sequence	89	7865	1	89	1346	1434	89	0	100.0	100.0	100.0	minus	4.84e-42	165	oriT
000104__CP010386_00052|IncFIB	JBKNGI010000054.1 Yersinia pestis strain 92017 contig00054, whole genome shotgun sequence	1065	36051	1	1065	27084	28148	1065	25	97.653	100.0	100.0	minus	0.0	1829	replicon
000116__CP022119_00033|IncFII	JBKNGI010000079.1 Yersinia pestis strain 92017 contig00079, whole genome shotgun sequence	714	21853	1	714	18038	18751	715	27	95.944	100.0	100.0	minus	0.0	1158	replicon
002101__NC_004564_00056|rep_cluster_645	JBKNGI010000110.1 Yersinia pestis strain 92017 contig00110, whole genome shotgun sequence	1167	10347	1	1167	7568	8734	1167	10	99.143	100.0	100.0	minus	0.0	2100	replicon
CP041342_00001|rep_cluster_2350	JBKNGI010000118.1 Yersinia pestis strain 92017 contig00118, whole genome shotgun sequence	552	7865	4	552	1456	2003	552	27	93.841	99.0	99.0	plus	0.0	824	replicon
CP001049|IncFII	JBKNGI010000139.1 Yersinia pestis strain 92017 contig00139, whole genome shotgun sequence	227	4053	1	227	2556	2782	227	0	100.0	100.0	100.0	minus	2.79e-118	420	replicon
NC_010157_00072|MOBF	JBKNGI010000168.1 Yersinia pestis strain 92017 contig00168, whole genome shotgun sequence	152	847	1	152	239	694	152	0	100.0	100.0	100.0	minus	8.46e-112	316	relaxase
NC_013284_00016|MPF_T	JBKNGI010000079.1 Yersinia pestis strain 92017 contig00079, whole genome shotgun sequence	914	21853	1	914	173	2908	914	82	90.81	100.0	100.0	plus	0.0	1720	mate-pair-formation
NC_005814_00011|MPF_T	JBKNGI010000079.1 Yersinia pestis strain 92017 contig00079, whole genome shotgun sequence	357	21853	1	357	3885	4955	357	0	100.0	100.0	100.0	plus	0.0	567	mate-pair-formation
NC_005814_00013|MPF_T	JBKNGI010000079.1 Yersinia pestis strain 92017 contig00079, whole genome shotgun sequence	227	21853	1	227	5179	5859	227	0	100.0	100.0	100.0	plus	1.7000000000000002e-133	411	mate-pair-formation
NC_010726_00014|MPF_T	JBKNGI010000079.1 Yersinia pestis strain 92017 contig00079, whole genome shotgun sequence	301	21853	1	301	5862	6764	301	4	98.671	100.0	100.0	plus	0.0	617	mate-pair-formation
