sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCF_052375655.1.fna	chromosome			NZ_CM126340.1 Yersinia pestis strain 89_YP5_ADT chromosome, whole genome shotgun sequence	4528856	0.4762467607713736	905ca57528ee73fc2764ada314cb8173	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	83827	85374						
GCF_052375655.1.fna	chromosome			NZ_CM126340.1 Yersinia pestis strain 89_YP5_ADT chromosome, whole genome shotgun sequence	4528856	0.4762467607713736	905ca57528ee73fc2764ada314cb8173	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	86382	88754						
GCF_052375655.1.fna	chromosome			NZ_CM126340.1 Yersinia pestis strain 89_YP5_ADT chromosome, whole genome shotgun sequence	4528856	0.4762467607713736	905ca57528ee73fc2764ada314cb8173	00336	NC_003134	ISEc39	IS256	1316	2	1316	121813	123127						
GCF_052375655.1.fna	chromosome			NZ_CM126340.1 Yersinia pestis strain 89_YP5_ADT chromosome, whole genome shotgun sequence	4528856	0.4762467607713736	905ca57528ee73fc2764ada314cb8173	00279	EU330199	IS100X	IS21	2247	294	2247	236444	238397						
GCF_052375655.1.fna	chromosome			NZ_CM126340.1 Yersinia pestis strain 89_YP5_ADT chromosome, whole genome shotgun sequence	4528856	0.4762467607713736	905ca57528ee73fc2764ada314cb8173	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	251862	253409						
GCF_052375655.1.fna	chromosome			NZ_CM126340.1 Yersinia pestis strain 89_YP5_ADT chromosome, whole genome shotgun sequence	4528856	0.4762467607713736	905ca57528ee73fc2764ada314cb8173	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	254477	256849						
GCF_052375655.1.fna	chromosome			NZ_CM126340.1 Yersinia pestis strain 89_YP5_ADT chromosome, whole genome shotgun sequence	4528856	0.4762467607713736	905ca57528ee73fc2764ada314cb8173	00279	EU330199	IS100X	IS21	2247	294	2247	261270	263223						
GCF_052375655.1.fna	chromosome			NZ_CM126340.1 Yersinia pestis strain 89_YP5_ADT chromosome, whole genome shotgun sequence	4528856	0.4762467607713736	905ca57528ee73fc2764ada314cb8173	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	294726	296273						
GCF_052375655.1.fna	chromosome			NZ_CM126340.1 Yersinia pestis strain 89_YP5_ADT chromosome, whole genome shotgun sequence	4528856	0.4762467607713736	905ca57528ee73fc2764ada314cb8173	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	297341	299713						
GCF_052375655.1.fna	chromosome			NZ_CM126340.1 Yersinia pestis strain 89_YP5_ADT chromosome, whole genome shotgun sequence	4528856	0.4762467607713736	905ca57528ee73fc2764ada314cb8173	00279	EU330199	IS100X	IS21	2247	294	2247	302091	304044						
