qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NC_017657|MOBP	JBKMBU010000118.1 Yersinia pestis strain 146019 contig00118, whole genome shotgun sequence	89	7864	1	89	6431	6519	89	0	100.0	100.0	100.0	plus	4.97e-42	165	oriT
000104__CP010386_00052|IncFIB	JBKMBU010000056.1 Yersinia pestis strain 146019 contig00056, whole genome shotgun sequence	1065	36050	1	1065	27083	28147	1065	25	97.653	100.0	100.0	minus	0.0	1829	replicon
000116__CP022119_00033|IncFII	JBKMBU010000080.1 Yersinia pestis strain 146019 contig00080, whole genome shotgun sequence	714	21853	1	714	10965	11678	715	27	95.944	100.0	100.0	minus	0.0	1158	replicon
002101__NC_004564_00056|rep_cluster_645	JBKMBU010000109.1 Yersinia pestis strain 146019 contig00109, whole genome shotgun sequence	1167	10347	1	1167	1614	2780	1167	10	99.143	100.0	100.0	plus	0.0	2100	replicon
CP041342_00001|rep_cluster_2350	JBKMBU010000118.1 Yersinia pestis strain 146019 contig00118, whole genome shotgun sequence	552	7864	4	552	5862	6409	552	27	93.841	99.0	99.0	minus	0.0	824	replicon
CP001049|IncFII	JBKMBU010000140.1 Yersinia pestis strain 146019 contig00140, whole genome shotgun sequence	227	4053	1	227	2556	2782	227	0	100.0	100.0	100.0	minus	2.87e-118	420	replicon
NC_010157_00072|MOBF	JBKMBU010000170.1 Yersinia pestis strain 146019 contig00170, whole genome shotgun sequence	152	847	1	152	154	609	152	0	100.0	100.0	100.0	plus	8.69e-112	316	relaxase
NC_013284_00016|MPF_T	JBKMBU010000080.1 Yersinia pestis strain 146019 contig00080, whole genome shotgun sequence	914	21853	1	914	14842	17577	914	82	90.81	100.0	100.0	plus	0.0	1720	mate-pair-formation
NC_005814_00011|MPF_T	JBKMBU010000080.1 Yersinia pestis strain 146019 contig00080, whole genome shotgun sequence	357	21853	1	357	18554	19624	357	0	100.0	100.0	100.0	plus	0.0	567	mate-pair-formation
NC_005814_00013|MPF_T	JBKMBU010000080.1 Yersinia pestis strain 146019 contig00080, whole genome shotgun sequence	227	21853	1	227	19848	20528	227	0	100.0	100.0	100.0	plus	1.75e-133	411	mate-pair-formation
NC_010726_00014|MPF_T	JBKMBU010000080.1 Yersinia pestis strain 146019 contig00080, whole genome shotgun sequence	301	21853	1	301	20531	21433	301	4	98.671	100.0	100.0	plus	0.0	617	mate-pair-formation
