qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000224__NC_022105_00002|IncX4	CABIFG010000117.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00058, whole genome shotgun sequence	873	30344	1	873	1085	1957	873	0	100.0	100.0	100.0	plus	0.0	1613	replicon
002101__NC_004564_00056|rep_cluster_645	CABIFG010000135.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00132, whole genome shotgun sequence	1167	10039	1	1167	7627	8793	1167	10	99.143	100.0	100.0	minus	0.0	2100	replicon
CP001049|IncFII	CABIFG010000162.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00138, whole genome shotgun sequence	227	9090	1	227	7627	7853	227	0	100.0	100.0	100.0	minus	2.95e-118	420	replicon
002389__NC_011759_00077|rep_cluster_904	CABIFG010000308.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00031, whole genome shotgun sequence	1038	44629	1	1038	5894	6931	1038	0	100.0	100.0	100.0	minus	0.0	1917	replicon
000120__NC_011759|IncFII	CABIFG010000308.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00031, whole genome shotgun sequence	390	44629	1	390	7051	7440	390	0	100.0	100.0	100.0	plus	0.0	721	replicon
NC_013718_00057|MOBP	CABIFG010000117.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00058, whole genome shotgun sequence	409	30344	1	409	26532	27758	409	2	99.511	100.0	100.0	minus	0.0	843	relaxase
NC_010157_00072|MOBF	CABIFG010000212.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00252, whole genome shotgun sequence	152	848	1	152	120	575	152	0	100.0	100.0	100.0	plus	8.939999999999999e-112	316	relaxase
NC_011759_00021|MOBP	CABIFG010000308.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00031, whole genome shotgun sequence	633	44629	1	633	32522	34420	633	1	99.842	100.0	100.0	minus	0.0	1280	relaxase
NC_013718_00041|MPF_T	CABIFG010000117.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00058, whole genome shotgun sequence	620	30344	1	620	13936	15795	620	8	98.71	100.0	100.0	minus	0.0	1164	mate-pair-formation
NC_013718_00044|MPF_T	CABIFG010000117.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00058, whole genome shotgun sequence	302	30344	1	302	17926	18831	302	1	99.669	100.0	100.0	minus	0.0	592	mate-pair-formation
NC_013718_00045|MPF_T	CABIFG010000117.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00058, whole genome shotgun sequence	228	30344	1	228	18831	19514	228	0	100.0	100.0	100.0	minus	9.5e-141	432	mate-pair-formation
NC_021079_00038|MPF_T	CABIFG010000117.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00058, whole genome shotgun sequence	383	30344	1	356	20056	21123	356	1	99.719	93.0	99.0	minus	1.77e-175	539	mate-pair-formation
NC_011759_00082|MPF_G	CABIFG010000308.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00031, whole genome shotgun sequence	347	44629	1	347	9773	10813	347	0	100.0	100.0	100.0	plus	0.0	632	mate-pair-formation
NC_011759_00096|MPF_I	CABIFG010000308.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00031, whole genome shotgun sequence	262	44629	1	262	22600	23385	262	0	100.0	100.0	100.0	plus	1.65e-166	508	mate-pair-formation
NC_011759_00017|MPF_I	CABIFG010000308.1 Yersinia pseudotuberculosis isolate IP33430 genome assembly, contig: contig_00031, whole genome shotgun sequence	727	44629	1	727	28215	30395	727	0	100.0	100.0	100.0	plus	0.0	1503	mate-pair-formation
