qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000164__NC_022344_00310|IncP	DAXNJJ010000001.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.01, whole genome shotgun sequence	858	633759	36	858	79073	79892	824	56	92.597	96.0	96.0	plus	0.0	1179	replicon
001482__CP016942_00095|rep_cluster_214	DAXNJJ010000016.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.16, whole genome shotgun sequence	1434	82759	1	1430	7805	9234	1430	13	99.091	99.0	99.0	minus	0.0	2569	replicon
CP010360_00062|MOBP	DAXNJJ010000001.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.01, whole genome shotgun sequence	667	633759	13	663	82694	84646	655	63	89.16	98.0	98.0	plus	0.0	1050	relaxase
NC_010377_00020|MOBF	DAXNJJ010000016.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.16, whole genome shotgun sequence	1656	82759	1	1656	64136	69103	1656	0	100.0	100.0	100.0	minus	0.0	3330	relaxase
CP009126_00025|MOBC	DAXNJJ010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.26, whole genome shotgun sequence	248	22440	1	248	13687	14430	248	5	97.984	100.0	100.0	plus	5.18e-165	503	relaxase
NC_022344_00321|MPF_T	DAXNJJ010000001.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.01, whole genome shotgun sequence	667	633759	1	667	88922	90922	667	21	96.852	100.0	100.0	plus	0.0	1219	mate-pair-formation
NC_022344_00326|MPF_T	DAXNJJ010000001.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.01, whole genome shotgun sequence	816	633759	1	816	93106	95553	816	68	91.667	100.0	100.0	plus	0.0	1474	mate-pair-formation
NC_022344_00330|MPF_T	DAXNJJ010000001.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.01, whole genome shotgun sequence	234	633759	1	234	98006	98707	234	3	98.718	100.0	100.0	plus	3.12e-155	474	mate-pair-formation
NC_015727_00490|MPF_T	DAXNJJ010000001.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.01, whole genome shotgun sequence	330	633759	1	330	98707	99708	334	33	88.922	100.0	100.0	plus	4.16e-163	501	mate-pair-formation
NC_010377_00073|MPF_F	DAXNJJ010000016.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.16, whole genome shotgun sequence	216	82759	1	216	12668	13315	216	0	100.0	100.0	100.0	plus	9.93e-145	443	mate-pair-formation
NC_010377_00071|MPF_F	DAXNJJ010000016.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.16, whole genome shotgun sequence	416	82759	1	416	14105	15352	416	0	100.0	100.0	100.0	plus	0.0	818	mate-pair-formation
NC_010377_00069|MPF_T	DAXNJJ010000016.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.16, whole genome shotgun sequence	857	82759	1	857	15885	18455	857	0	100.0	100.0	100.0	plus	0.0	1754	mate-pair-formation
NC_010377_00065|MPF_F	DAXNJJ010000016.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.16, whole genome shotgun sequence	527	82759	1	527	22500	24080	527	0	100.0	100.0	100.0	plus	0.0	1096	mate-pair-formation
NC_010377_00060|MPF_F	DAXNJJ010000016.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.16, whole genome shotgun sequence	462	82759	1	462	26579	27964	462	0	100.0	100.0	100.0	plus	0.0	962	mate-pair-formation
NC_010377_00019|MPF_T	DAXNJJ010000016.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000348 SAMN39609422-rid20803263.denovo.16, whole genome shotgun sequence	690	82759	1	690	69107	71176	690	0	100.0	100.0	100.0	minus	0.0	1347	mate-pair-formation
