qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000126__FO834904|IncFII	NZ_MEBW01000009.1 Yersinia ruckeri strain AHL3 NODE_18_length_71379_cov_42.9134_ID_3573, whole genome shotgun sequence	228	71379	31	225	19458	19652	199	25	83.417	86.0	86.0	plus	1.6e-45	178	replicon
CP042948_00076|MOBF	NZ_MEBW01000009.1 Yersinia ruckeri strain AHL3 NODE_18_length_71379_cov_42.9134_ID_3573, whole genome shotgun sequence	1552	71379	1	1495	23298	27797	1503	283	80.439	96.0	100.0	minus	0.0	2419	relaxase
NC_009790_00086|MPF_T	NZ_MEBW01000009.1 Yersinia ruckeri strain AHL3 NODE_18_length_71379_cov_42.9134_ID_3573, whole genome shotgun sequence	681	71379	460	669	23049	23678	210	40	80.952	31.0	98.0	minus	3.28e-107	355	mate-pair-formation
NC_021817_00013|MPF_T	NZ_MEBW01000009.1 Yersinia ruckeri strain AHL3 NODE_18_length_71379_cov_42.9134_ID_3573, whole genome shotgun sequence	763	71379	18	763	27800	29980	746	125	80.697	98.0	98.0	minus	0.0	1208	mate-pair-formation
NC_021871_00015|MPF_F	NZ_MEBW01000009.1 Yersinia ruckeri strain AHL3 NODE_18_length_71379_cov_42.9134_ID_3573, whole genome shotgun sequence	453	71379	1	453	34215	35573	453	49	89.183	100.0	100.0	minus	0.0	787	mate-pair-formation
NC_021871_00019|MPF_F	NZ_MEBW01000009.1 Yersinia ruckeri strain AHL3 NODE_18_length_71379_cov_42.9134_ID_3573, whole genome shotgun sequence	204	71379	20	201	38812	39357	182	32	82.418	89.0	89.0	minus	2.66e-89	283	mate-pair-formation
NC_021817_00023|MPF_F	NZ_MEBW01000009.1 Yersinia ruckeri strain AHL3 NODE_18_length_71379_cov_42.9134_ID_3573, whole genome shotgun sequence	331	71379	22	331	39803	40732	310	19	93.871	94.0	94.0	minus	0.0	592	mate-pair-formation
NC_021871_00022|MPF_F	NZ_MEBW01000009.1 Yersinia ruckeri strain AHL3 NODE_18_length_71379_cov_42.9134_ID_3573, whole genome shotgun sequence	212	71379	3	211	40801	41427	209	27	87.081	99.0	99.0	minus	1.87e-123	381	mate-pair-formation
NZ_AGTD01000004_00094|MPF_T	NZ_MEBW01000009.1 Yersinia ruckeri strain AHL3 NODE_18_length_71379_cov_42.9134_ID_3573, whole genome shotgun sequence	863	71379	1	854	41921	44482	854	86	89.93	99.0	99.0	minus	0.0	1585	mate-pair-formation
NC_021871_00033|MPF_F	NZ_MEBW01000009.1 Yersinia ruckeri strain AHL3 NODE_18_length_71379_cov_42.9134_ID_3573, whole genome shotgun sequence	187	71379	1	187	48004	48564	187	26	86.096	100.0	100.0	minus	2.86e-101	317	mate-pair-formation
NC_019342_00064|MPF_F	NZ_MEBW01000009.1 Yersinia ruckeri strain AHL3 NODE_18_length_71379_cov_42.9134_ID_3573, whole genome shotgun sequence	101	71379	1	101	48586	48888	101	6	94.059	100.0	100.0	minus	1.3000000000000002e-60	196	mate-pair-formation
