sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	331833	333380						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01400	CP016586.1	23s-rRNA	23S	3027	639	3027	334615	337007						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	1027165	1028712						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01400	CP016586.1	23s-rRNA	23S	3027	639	3027	1029807	1032199						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01400	CP016586.1	23s-rRNA	23S	3027	639	3027	3674894	3677286						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	3678520	3680067						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01400	CP016586.1	23s-rRNA	23S	3027	639	3027	4369743	4372135						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	4373292	4374839						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01400	CP016586.1	23s-rRNA	23S	3027	639	3027	4408838	4411230						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	4412387	4413934						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01400	CP016586.1	23s-rRNA	23S	3027	639	3027	4566513	4568905						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	4570140	4571687						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01400	CP016586.1	23s-rRNA	23S	3027	639	3027	4723809	4726202						
GCF_052217145.1.fna	chromosome			NZ_JAZGQB010000001.1 Yersinia sp. 2541 StPb PI 1_polypolish, whole genome shotgun sequence	4801794	0.4751984362511178	cef5001f92965b80ce291379d2c7e138	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	4727359	4728906						
