qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
JQ319772|MOBH	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	398	182913	77	398	1	322	322	0	100.0	81.0	100.0	plus	9.23e-171	595	oriT
JQ319772|MOBH	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	398	196911	1	398	149927	150324	398	0	100.0	100.0	100.0	minus	0.0	736	oriT
NC_017657|MOBP	NZ_AAOS02000059.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534806, whole genome shotgun sequence	89	2537	1	89	2168	2256	89	0	100.0	100.0	100.0	minus	5.6599999999999985e-42	165	oriT
000092__CP025470|IncC	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	1101	182913	1	1101	1139	2239	1101	0	100.0	100.0	100.0	plus	0.0	2034	replicon
000092__CP025470|IncC	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	1101	196911	1	1101	148010	149110	1101	0	100.0	100.0	100.0	minus	0.0	2034	replicon
CP001049|IncFII	NZ_AAOS02000046.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534834, whole genome shotgun sequence	227	12405	1	227	10322	10548	227	0	100.0	100.0	100.0	minus	3.27e-118	420	replicon
000104__CP010386_00052|IncFIB	NZ_AAOS02000047.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534830, whole genome shotgun sequence	1065	9636	1	1065	38	1102	1065	25	97.653	100.0	100.0	minus	0.0	1829	replicon
002101__NC_004564_00056|rep_cluster_645	NZ_AAOS02000051.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534848, whole genome shotgun sequence	1167	6469	1	1167	1959	3125	1167	10	99.143	100.0	100.0	plus	0.0	2100	replicon
GU949535_00001|ColRNAI_rep_cluster_1857	NZ_AAOS02000069.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534796, whole genome shotgun sequence	201	1579	2	175	1406	1579	174	5	97.126	87.0	87.0	plus	1.8e-80	294	replicon
NC_012885_00072|MOBH	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	987	182913	1	986	64226	67198	993	107	88.318	99.0	99.0	plus	0.0	1595	relaxase
NC_012690_00071|MOBH	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	458	182913	245	458	73759	74400	214	4	98.131	47.0	100.0	plus	1.64e-139	440	relaxase
NC_012690_00071|MOBH	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	458	196911	245	458	75849	76490	214	4	98.131	47.0	100.0	minus	1.64e-139	440	relaxase
NC_012885_00072|MOBH	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	987	196911	1	986	83051	86023	993	107	88.318	99.0	99.0	minus	0.0	1595	relaxase
NC_010157_00072|MOBF	NZ_AAOS02000045.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166664336, whole genome shotgun sequence	152	12732	1	152	906	1361	152	0	100.0	100.0	100.0	minus	1.8599999999999998e-101	316	relaxase
NC_008612_00190|MPF_T	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	294	182913	1	294	26371	27252	294	0	100.0	100.0	100.0	plus	8.79e-180	547	mate-pair-formation
NC_009140_00071|MPF_F	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	621	182913	1	621	67201	69063	621	1	99.839	100.0	100.0	plus	0.0	1176	mate-pair-formation
NC_014170_00023|MPF_F	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	305	182913	1	305	73486	74400	305	24	92.131	100.0	100.0	plus	0.0	569	mate-pair-formation
NC_012885_00083|MPF_F	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	438	182913	1	438	74400	75713	438	42	90.411	100.0	100.0	plus	0.0	752	mate-pair-formation
NC_016974_00085|MPF_F	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	192	182913	1	192	75713	76288	192	1	99.479	100.0	100.0	plus	4.08e-118	365	mate-pair-formation
NC_012885_00088|MPF_T	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	815	182913	1	815	83272	85716	815	15	98.16	100.0	100.0	plus	0.0	1640	mate-pair-formation
NC_012885_00091|MPF_F	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	422	182913	1	422	86541	87803	422	26	93.602	100.0	100.0	plus	0.0	818	mate-pair-formation
NC_023291_00077|MPF_F	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	335	182913	1	335	88471	89475	335	4	98.806	100.0	100.0	plus	0.0	581	mate-pair-formation
NC_012885_00167|MPF_F	NC_009141.1 Yersinia pestis biovar Orientalis str. IP275 plasmid pIP1202, complete sequence	477	182913	1	477	172815	174245	477	12	97.484	100.0	100.0	plus	0.0	931	mate-pair-formation
NC_023291_00077|MPF_F	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	335	196911	1	335	60774	61778	335	4	98.806	100.0	100.0	minus	0.0	581	mate-pair-formation
NC_012885_00091|MPF_F	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	422	196911	1	422	62446	63708	422	26	93.602	100.0	100.0	minus	0.0	818	mate-pair-formation
NC_012885_00088|MPF_T	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	815	196911	1	815	64533	66977	815	15	98.16	100.0	100.0	minus	0.0	1640	mate-pair-formation
NC_016974_00085|MPF_F	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	192	196911	1	192	73961	74536	192	1	99.479	100.0	100.0	minus	4.08e-118	365	mate-pair-formation
NC_012885_00083|MPF_F	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	438	196911	1	438	74536	75849	438	42	90.411	100.0	100.0	minus	0.0	752	mate-pair-formation
NC_014170_00023|MPF_F	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	305	196911	1	305	75849	76763	305	24	92.131	100.0	100.0	minus	0.0	569	mate-pair-formation
NC_009140_00071|MPF_F	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	621	196911	1	621	81186	83048	621	1	99.839	100.0	100.0	minus	0.0	1176	mate-pair-formation
NC_008612_00190|MPF_T	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	294	196911	1	294	122997	123878	294	0	100.0	100.0	100.0	minus	8.79e-180	547	mate-pair-formation
NC_012885_00167|MPF_F	NZ_AAOS02000011.1 Yersinia pestis biovar Orientalis str. IP275 gcontig_1106166534804, whole genome shotgun sequence	477	196911	1	477	158917	160347	477	12	97.484	100.0	100.0	minus	0.0	931	mate-pair-formation
