#                                                                --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name         accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
# ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
NZ_CBKS010000234.1_2  -          GTP_EFTU             PF00009.34   4.4e-66  219.9   0.2   6.5e-66  219.3   0.0   1.4   2   0   0   2   2   2   1 -
NZ_CBKS010000012.1_28 -          GTP_EFTU             PF00009.34   1.2e-64  215.1   0.1   2.1e-64  214.4   0.1   1.4   1   0   0   1   1   1   1 -
NZ_CBKS010000012.1_29 -          GTP_EFTU             PF00009.34   1.7e-64  214.7   0.0   2.2e-64  214.3   0.0   1.1   1   0   0   1   1   1   1 -
NZ_CBKS010000056.1_8  -          GTP_EFTU             PF00009.34   8.4e-61  202.6   0.1   1.4e-60  201.9   0.1   1.4   1   0   0   1   1   1   1 -
NZ_CBKS010000048.1_14 -          GTP_EFTU             PF00009.34   9.2e-56  186.2   0.1   1.7e-55  185.4   0.1   1.4   1   0   0   1   1   1   1 -
NZ_CBKS010000218.1_5  -          GTP_EFTU             PF00009.34   2.2e-48  162.2   0.0   3.4e-48  161.5   0.0   1.3   1   0   0   1   1   1   1 -
NZ_CBKS010000067.1_11 -          GTP_EFTU             PF00009.34   6.8e-47  157.3   0.0     1e-46  156.7   0.0   1.2   1   0   0   1   1   1   1 -
NZ_CBKS010000088.1_20 -          GTP_EFTU             PF00009.34   2.4e-38  129.4   7.9   3.7e-38  128.8   1.4   3.4   2   1   0   2   2   2   1 -
NZ_CBKS010000139.1_18 -          GTP_EFTU             PF00009.34   1.2e-35  120.7   0.1   3.5e-35  119.1   0.1   1.7   1   1   0   1   1   1   1 -
NZ_CBKS010000152.1_11 -          GTP_EFTU             PF00009.34   1.3e-20   71.6   1.6   8.2e-11   39.6   0.1   4.7   3   2   0   3   3   3   3 -
NZ_CBKS010000048.1_11 -          GTP_EFTU             PF00009.34   4.6e-11   40.5   0.7   1.3e-08   32.4   0.7   2.3   1   1   0   1   1   1   1 -
NZ_CBKS010000012.1_28 -          EFG_IV               PF03764.25   1.7e-50  167.7   0.0   3.3e-50  166.8   0.0   1.5   1   0   0   1   1   1   1 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      07_markers/hmm_profiles/fusA.hmm
# Target file:     /tmp/tmpy9_ox2q2.faa
# Option settings: hmmsearch --tblout 07_markers/hmmsearch/fusA/GCF_000403705.1.tbl --noali -E 1e-10 --cpu 4 07_markers/hmm_profiles/fusA.hmm /tmp/tmpy9_ox2q2.faa 
# Current dir:     /home/labinfo/Escritorio/yersinia-pangenomics
# Date:            Thu May 14 18:50:53 2026
# [ok]
