#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
DASKRN010000025.1_47 -          GTP_EFTU             PF00009.34   2.5e-65  217.5   0.1   4.1e-65  216.8   0.1   1.4   1   0   0   1   1   1   1 -
DASKRN010000025.1_46 -          GTP_EFTU             PF00009.34     6e-65  216.3   0.0   8.2e-65  215.9   0.0   1.2   1   0   0   1   1   1   1 -
DASKRN010000042.1_24 -          GTP_EFTU             PF00009.34   1.6e-64  214.9   0.0   2.2e-64  214.4   0.0   1.2   1   0   0   1   1   1   1 -
DASKRN010000013.1_22 -          GTP_EFTU             PF00009.34     3e-62  207.5   0.0   4.9e-62  206.8   0.0   1.4   1   0   0   1   1   1   1 -
DASKRN010000086.1_8  -          GTP_EFTU             PF00009.34   2.4e-60  201.3   0.1   4.1e-60  200.5   0.1   1.4   1   0   0   1   1   1   1 -
DASKRN010000060.1_22 -          GTP_EFTU             PF00009.34     4e-56  187.5   0.0   7.1e-56  186.7   0.0   1.4   1   0   0   1   1   1   1 -
DASKRN010000017.1_16 -          GTP_EFTU             PF00009.34   4.2e-48  161.3   0.0   6.5e-48  160.7   0.0   1.3   1   0   0   1   1   1   1 -
DASKRN010000021.1_15 -          GTP_EFTU             PF00009.34   2.2e-47  159.0   0.0   3.4e-47  158.4   0.0   1.2   1   0   0   1   1   1   1 -
DASKRN010000008.1_63 -          GTP_EFTU             PF00009.34   7.6e-38  127.9  10.3   8.3e-38  127.8   3.1   3.4   2   1   0   2   2   2   1 -
DASKRN010000033.1_8  -          GTP_EFTU             PF00009.34   3.3e-36  122.6   0.4   3.4e-35  119.3   0.4   2.5   2   1   0   2   2   2   1 -
DASKRN010000037.1_23 -          GTP_EFTU             PF00009.34   6.4e-21   72.7   1.4   8.9e-11   39.6   0.1   4.7   2   2   0   3   3   3   3 -
DASKRN010000060.1_25 -          GTP_EFTU             PF00009.34   6.3e-11   40.1   0.8     2e-08   32.0   0.8   2.3   1   1   0   1   1   1   1 -
DASKRN010000025.1_47 -          EFG_IV               PF03764.25   2.2e-50  167.4   0.0   4.2e-50  166.5   0.0   1.5   1   0   0   1   1   1   1 -
DASKRN010000013.1_22 -          EFG_IV               PF03764.25   1.1e-45  152.3   0.2     2e-45  151.4   0.2   1.5   1   0   0   1   1   1   1 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      07_markers/hmm_profiles/fusA.hmm
# Target file:     /tmp/tmpo6x9ht2q.faa
# Option settings: hmmsearch --tblout 07_markers/hmmsearch/fusA/GCA_034405895.1.tbl --noali -E 1e-10 --cpu 4 07_markers/hmm_profiles/fusA.hmm /tmp/tmpo6x9ht2q.faa 
# Current dir:     /home/labinfo/Escritorio/yersinia-pangenomics
# Date:            Thu May 14 19:08:13 2026
# [ok]
