#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
NZ_ATWT01000024.1_29 -          GTP_EFTU             PF00009.34   1.4e-64  215.1   0.1   2.3e-64  214.4   0.1   1.4   1   0   0   1   1   1   1 -
NZ_ATWT01000107.1_7  -          GTP_EFTU             PF00009.34   9.5e-61  202.6   0.1   1.6e-60  201.9   0.1   1.4   1   0   0   1   1   1   1 -
NZ_ATWT01000127.1_7  -          GTP_EFTU             PF00009.34     1e-55  186.2   0.1   1.9e-55  185.4   0.1   1.4   1   0   0   1   1   1   1 -
NZ_ATWT01000054.1_11 -          GTP_EFTU             PF00009.34   2.4e-48  162.2   0.0   3.8e-48  161.5   0.0   1.3   1   0   0   1   1   1   1 -
NZ_ATWT01000109.1_6  -          GTP_EFTU             PF00009.34   7.7e-47  157.3   0.0   1.2e-46  156.7   0.0   1.2   1   0   0   1   1   1   1 -
NZ_ATWT01000520.1_1  -          GTP_EFTU             PF00009.34   1.3e-43  146.8   0.0   1.8e-43  146.3   0.0   1.2   1   0   0   1   1   1   1 -
NZ_ATWT01000096.1_10 -          GTP_EFTU             PF00009.34   1.6e-43  146.4   0.1   2.8e-43  145.7   0.0   1.4   2   0   0   2   2   2   1 -
NZ_ATWT01000255.1_3  -          GTP_EFTU             PF00009.34   2.7e-38  129.4   7.9   4.1e-38  128.8   1.4   3.3   2   1   0   2   2   2   1 -
NZ_ATWT01000201.1_7  -          GTP_EFTU             PF00009.34   1.4e-20   71.6   1.6   9.2e-11   39.6   0.1   4.7   3   2   0   3   3   3   3 -
NZ_ATWT01000024.1_30 -          GTP_EFTU             PF00009.34   6.2e-20   69.5   0.3   6.8e-20   69.4   0.3   1.0   1   0   0   1   1   1   1 -
NZ_ATWT01000554.1_1  -          GTP_EFTU             PF00009.34     1e-19   68.8   0.2   1.1e-19   68.7   0.2   1.0   1   0   0   1   1   1   1 -
NZ_ATWT01000026.1_17 -          GTP_EFTU             PF00009.34   2.2e-16   58.0   0.1   2.4e-15   54.6   0.1   1.9   1   1   0   1   1   1   1 -
NZ_ATWT01000026.1_18 -          GTP_EFTU             PF00009.34   5.5e-16   56.7   0.0     8e-16   56.1   0.0   1.3   1   0   0   1   1   1   1 -
NZ_ATWT01000127.1_10 -          GTP_EFTU             PF00009.34   5.2e-11   40.5   0.7   1.5e-08   32.4   0.7   2.3   1   1   0   1   1   1   1 -
NZ_ATWT01000024.1_29 -          EFG_IV               PF03764.25   1.9e-50  167.7   0.0   3.7e-50  166.8   0.0   1.5   1   0   0   1   1   1   1 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      07_markers/hmm_profiles/fusA.hmm
# Target file:     /tmp/tmptbsqicmh.faa
# Option settings: hmmsearch --tblout 07_markers/hmmsearch/fusA/GCF_000705315.1.tbl --noali -E 1e-10 --cpu 4 07_markers/hmm_profiles/fusA.hmm /tmp/tmptbsqicmh.faa 
# Current dir:     /home/labinfo/Escritorio/yersinia-pangenomics
# Date:            Thu May 14 18:55:18 2026
# [ok]
