#                                                                --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name         accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
# ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
NZ_NHOI01000002.1_73  -          GTP_EFTU             PF00009.34   1.3e-65  218.6   0.0   1.7e-65  218.2   0.0   1.2   1   0   0   1   1   1   1 -
NZ_NHOI01000038.1_25  -          GTP_EFTU             PF00009.34   2.6e-65  217.7   0.0   3.4e-65  217.3   0.0   1.2   1   0   0   1   1   1   1 -
NZ_NHOI01000002.1_72  -          GTP_EFTU             PF00009.34   4.3e-65  216.9   0.1   6.9e-65  216.3   0.1   1.3   1   0   0   1   1   1   1 -
NZ_NHOI01000004.1_56  -          GTP_EFTU             PF00009.34   2.7e-62  207.8   0.0   4.3e-62  207.1   0.0   1.3   1   0   0   1   1   1   1 -
NZ_NHOI01000023.1_13  -          GTP_EFTU             PF00009.34   1.3e-60  202.3   0.1   2.2e-60  201.5   0.1   1.4   1   0   0   1   1   1   1 -
NZ_NHOI01000001.1_129 -          GTP_EFTU             PF00009.34   7.5e-56  186.8   0.0   1.3e-55  185.9   0.0   1.4   1   0   0   1   1   1   1 -
NZ_NHOI01000020.1_6   -          GTP_EFTU             PF00009.34   2.7e-48  162.1   0.0   4.1e-48  161.5   0.0   1.3   1   0   0   1   1   1   1 -
NZ_NHOI01000004.1_125 -          GTP_EFTU             PF00009.34   2.5e-47  159.0   0.0   3.9e-47  158.4   0.0   1.2   1   0   0   1   1   1   1 -
NZ_NHOI01000031.1_63  -          GTP_EFTU             PF00009.34   5.7e-38  128.5   8.4   6.6e-38  128.3   1.5   3.3   2   1   0   2   2   2   1 -
NZ_NHOI01000006.1_122 -          GTP_EFTU             PF00009.34   7.7e-37  124.8   0.5   6.3e-36  121.8   0.3   2.4   2   1   0   2   2   2   1 -
NZ_NHOI01000001.1_186 -          GTP_EFTU             PF00009.34   1.1e-20   72.1   1.3   1.2e-10   39.4   0.1   4.7   2   2   1   3   3   3   3 -
NZ_NHOI01000001.1_132 -          GTP_EFTU             PF00009.34   8.6e-11   39.8   0.6   2.7e-08   31.7   0.6   2.3   1   1   0   1   1   1   1 -
NZ_NHOI01000002.1_72 -          EFG_IV               PF03764.25   1.2e-50  168.5   0.0   2.3e-50  167.5   0.0   1.5   1   0   0   1   1   1   1 -
NZ_NHOI01000004.1_56 -          EFG_IV               PF03764.25   1.5e-46  155.2   0.4   2.9e-46  154.3   0.4   1.5   1   0   0   1   1   1   1 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      07_markers/hmm_profiles/fusA.hmm
# Target file:     /tmp/tmpx6f1i_0p.faa
# Option settings: hmmsearch --tblout 07_markers/hmmsearch/fusA/GCF_002188935.1.tbl --noali -E 1e-10 --cpu 4 07_markers/hmm_profiles/fusA.hmm /tmp/tmpx6f1i_0p.faa 
# Current dir:     /home/labinfo/Escritorio/yersinia-pangenomics
# Date:            Thu May 14 18:57:08 2026
# [ok]
