#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
NZ_LYMH01000153.1_1  -          GTP_EFTU             PF00009.34   8.8e-66  219.2   0.0   1.5e-65  218.5   0.0   1.3   1   0   0   1   1   1   1 -
NZ_LYMH01000010.1_2  -          GTP_EFTU             PF00009.34   1.6e-64  215.1   0.1   2.6e-64  214.4   0.1   1.4   1   0   0   1   1   1   1 -
NZ_LYMH01000010.1_1  -          GTP_EFTU             PF00009.34   3.7e-64  213.9   0.0   5.1e-64  213.5   0.0   1.2   1   0   0   1   1   1   1 -
NZ_LYMH01000104.1_11 -          GTP_EFTU             PF00009.34   4.6e-61  203.8   0.1   7.6e-61  203.1   0.1   1.4   1   0   0   1   1   1   1 -
NZ_LYMH01000011.1_85 -          GTP_EFTU             PF00009.34   5.4e-55  184.0   0.0   6.2e-55  183.8   0.0   1.0   1   0   0   1   1   1   1 -
NZ_LYMH01000015.1_34 -          GTP_EFTU             PF00009.34   2.7e-48  162.2   0.0   4.3e-48  161.5   0.0   1.3   1   0   0   1   1   1   1 -
NZ_LYMH01000003.1_61 -          GTP_EFTU             PF00009.34   8.6e-47  157.3   0.0   1.3e-46  156.7   0.0   1.2   1   0   0   1   1   1   1 -
NZ_LYMH01000074.1_26 -          GTP_EFTU             PF00009.34     3e-38  129.4   7.9   4.7e-38  128.8   1.4   3.4   2   1   0   2   2   2   1 -
NZ_LYMH01000073.1_19 -          GTP_EFTU             PF00009.34   2.3e-35  120.0   0.1   7.1e-35  118.4   0.1   1.8   1   1   0   1   1   1   1 -
NZ_LYMH01000083.1_7  -          GTP_EFTU             PF00009.34   8.3e-19   66.0   2.3   9.9e-11   39.7   0.1   4.5   3   2   0   3   3   3   2 -
NZ_LYMH01000011.1_89 -          GTP_EFTU             PF00009.34   5.8e-11   40.5   0.7   1.7e-08   32.4   0.7   2.3   1   1   0   1   1   1   1 -
NZ_LYMH01000010.1_2  -          EFG_IV               PF03764.25   2.1e-50  167.7   0.0   4.1e-50  166.8   0.0   1.5   1   0   0   1   1   1   1 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      07_markers/hmm_profiles/fusA.hmm
# Target file:     /tmp/tmpbu0jldlf.faa
# Option settings: hmmsearch --tblout 07_markers/hmmsearch/fusA/GCF_003085915.1.tbl --noali -E 1e-10 --cpu 4 07_markers/hmm_profiles/fusA.hmm /tmp/tmpbu0jldlf.faa 
# Current dir:     /home/labinfo/Escritorio/yersinia-pangenomics
# Date:            Thu May 14 18:56:46 2026
# [ok]
