qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
002101__NC_004564_00056|rep_cluster_645	NZ_MIEB01000013.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6983 map unlocalized plasmid pCD1 NODE_111_length_9787_cov_27.6272_ID_10334, whole genome shotgun sequence	1167	9787	1	1167	7585	8751	1167	10	99.143	100.0	100.0	minus	0.0	2100	replicon
000104__CP010386_00052|IncFIB	NZ_MIEB01000107.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6983 map unlocalized plasmid pMT1 NODE_41_length_43535_cov_22.4272_ID_10194, whole genome shotgun sequence	1065	43535	1	1065	29700	30764	1065	26	97.559	100.0	100.0	minus	0.0	1823	replicon
CP042519_00001|rep_cluster_2272	NZ_MIEB01000124.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6983 map unlocalized plasmid pMT1 NODE_57_length_33203_cov_15.583_ID_10226, whole genome shotgun sequence	756	33203	1	756	21431	22186	756	5	99.339	100.0	100.0	minus	0.0	1369	replicon
AJ851089|IncFII	NZ_MIEB01000124.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6983 map unlocalized plasmid pMT1 NODE_57_length_33203_cov_15.583_ID_10226, whole genome shotgun sequence	261	33203	1	261	22292	22556	267	31	85.393	100.0	100.0	plus	3.51e-73	270	replicon
CP001049|IncFII	NZ_MIEB01000170.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6983 map unlocalized plasmid pCD1 NODE_99_length_12040_cov_29.1402_ID_10310, whole genome shotgun sequence	227	12040	1	227	10787	11013	227	0	100.0	100.0	100.0	minus	2.8300000000000002e-118	420	replicon
NC_010157_00072|MOBF	NZ_MIEB01000018.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6983 map unlocalized plasmid pCD1 NODE_116_length_7856_cov_24.4456_ID_10344, whole genome shotgun sequence	152	7856	1	152	255	710	152	1	99.342	100.0	100.0	minus	8.02e-101	314	relaxase
NC_021501_00073|MOBF	NZ_MIEB01000124.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6983 map unlocalized plasmid pMT1 NODE_57_length_33203_cov_15.583_ID_10226, whole genome shotgun sequence	1746	33203	1	1746	25718	30955	1746	33	98.11	100.0	100.0	minus	0.0	3320	relaxase
NC_009378_00113|MPF_T	NZ_MIEB01000124.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6983 map unlocalized plasmid pMT1 NODE_57_length_33203_cov_15.583_ID_10226, whole genome shotgun sequence	703	33203	1	703	30958	33066	703	0	100.0	100.0	100.0	minus	0.0	1246	mate-pair-formation
NC_021501_00097|MPF_F	NZ_MIEB01000154.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6983 map unlocalized plasmid pMT1 NODE_84_length_19135_cov_15.3467_ID_10280, whole genome shotgun sequence	101	19135	1	101	803	1105	101	2	98.02	100.0	100.0	plus	1.03e-63	205	mate-pair-formation
NC_006323_00096|MPF_F	NZ_MIEB01000154.1 Yersinia pestis subsp. microtus bv. Caucasica strain SCPM-O-B-6983 map unlocalized plasmid pMT1 NODE_84_length_19135_cov_15.3467_ID_10280, whole genome shotgun sequence	464	19135	1	464	2406	3797	464	0	100.0	100.0	100.0	plus	0.0	840	mate-pair-formation
