sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
GCF_054454155.1.fna	chromosome	-	-	NZ_JBTJFG010000001.1 Yersinia pseudotuberculosis strain 25-YE00113 contig00001, whole genome shotgun sequence	342088	0.4649856177357873	990ab4ace2587862f09474979b568709	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_054454155.1.fna	chromosome	-	-	NZ_JBTJFG010000002.1 Yersinia pseudotuberculosis strain 25-YE00113 contig00002, whole genome shotgun sequence	319272	0.4675417825553133	77f052eaea4111358feca4221f01c03b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_054454155.1.fna	chromosome	-	-	NZ_JBTJFG010000003.1 Yersinia pseudotuberculosis strain 25-YE00113 contig00003, whole genome shotgun sequence	289334	0.4671141310734307	3c66ff85677fcc9061990b498decf41e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_054454155.1.fna	chromosome	-	-	NZ_JBTJFG010000004.1 Yersinia pseudotuberculosis strain 25-YE00113 contig00004, whole genome shotgun sequence	232092	0.4848249831963187	ea29c6e971e2e30c641687e0bec9d8e3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_054454155.1.fna	chromosome	-	-	NZ_JBTJFG010000005.1 Yersinia pseudotuberculosis strain 25-YE00113 contig00005, whole genome shotgun sequence	209513	0.48726332017583635	12280789e07bf33b8b00a667ae64d5a6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_054454155.1.fna	chromosome	-	-	NZ_JBTJFG010000006.1 Yersinia pseudotuberculosis strain 25-YE00113 contig00006, whole genome shotgun sequence	199494	0.46794389806209713	e61372d0633670da535986c1ed4a745a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_054454155.1.fna	chromosome	-	-	NZ_JBTJFG010000007.1 Yersinia pseudotuberculosis strain 25-YE00113 contig00007, whole genome shotgun sequence	196863	0.4742892265179338	bc3f998b106b942949b060e69d2c518a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_054454155.1.fna	chromosome	-	-	NZ_JBTJFG010000008.1 Yersinia pseudotuberculosis strain 25-YE00113 contig00008, whole genome shotgun sequence	174990	0.48135893479627406	c216ca343269e69cdb62cad8a12a7b0b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_054454155.1.fna	chromosome	-	-	NZ_JBTJFG010000009.1 Yersinia pseudotuberculosis strain 25-YE00113 contig00009, whole genome shotgun sequence	174894	0.469187050441982	3c112bbff6dc3d4533bd65deb0f20ced	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_054454155.1.fna	chromosome	-	-	NZ_JBTJFG010000010.1 Yersinia pseudotuberculosis strain 25-YE00113 contig00010, whole genome shotgun sequence	151839	0.47223045462628177	a6e3529a58f4360cb5ef89a980280deb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
