qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
EU164802|MOBP	NZ_JBJPBP010000042.1 Yersinia enterocolitica strain YE-FR24-G-H-98 contig_00042, whole genome shotgun sequence	591	35756	1	591	18664	19254	591	1	99.831	100.0	100.0	minus	0.0	1086	oriT
002101__NC_004564_00056|rep_cluster_645	NZ_JBJPBP010000037.1 Yersinia enterocolitica strain YE-FR24-G-H-98 contig_00037, whole genome shotgun sequence	1167	42217	7	1167	39016	40176	1161	5	99.569	99.0	99.0	minus	0.0	2117	replicon
000215__KC853434_00019|IncX1	NZ_JBJPBP010000042.1 Yersinia enterocolitica strain YE-FR24-G-H-98 contig_00042, whole genome shotgun sequence	447	35756	1	447	17234	17680	447	5	98.881	100.0	100.0	minus	0.0	798	replicon
JN247852|IncX3	NZ_JBJPBP010000042.1 Yersinia enterocolitica strain YE-FR24-G-H-98 contig_00042, whole genome shotgun sequence	374	35756	37	369	18333	18669	338	59	80.769	89.0	89.0	minus	1.12e-69	259	replicon
CP001049|IncFII	NZ_JBJPBP010000060.1 Yersinia enterocolitica strain YE-FR24-G-H-98 contig_00060, whole genome shotgun sequence	227	18530	1	224	14631	14854	224	1	99.554	99.0	99.0	plus	6.13e-115	409	replicon
NC_019096_00001|MOBP	NZ_JBJPBP010000042.1 Yersinia enterocolitica strain YE-FR24-G-H-98 contig_00042, whole genome shotgun sequence	388	35756	1	388	23129	24292	388	1	99.742	100.0	100.0	plus	0.0	798	relaxase
NC_015475_00074|MOBF	NZ_JBJPBP010000060.1 Yersinia enterocolitica strain YE-FR24-G-H-98 contig_00060, whole genome shotgun sequence	149	18530	1	149	10936	11382	149	1	99.329	100.0	100.0	plus	7.41e-96	299	relaxase
NC_017624_00009|MPF_T	NZ_JBJPBP010000042.1 Yersinia enterocolitica strain YE-FR24-G-H-98 contig_00042, whole genome shotgun sequence	611	35756	99	599	1	1503	501	2	99.601	82.0	98.0	plus	0.0	995	mate-pair-formation
NC_023277_00163|MPF_T	NZ_JBJPBP010000042.1 Yersinia enterocolitica strain YE-FR24-G-H-98 contig_00042, whole genome shotgun sequence	717	35756	1	717	26884	29034	717	1	99.861	100.0	100.0	plus	0.0	1458	mate-pair-formation
NC_019046_00026|MPF_T	NZ_JBJPBP010000042.1 Yersinia enterocolitica strain YE-FR24-G-H-98 contig_00042, whole genome shotgun sequence	376	35756	1	376	30103	31230	376	0	100.0	100.0	100.0	plus	0.0	693	mate-pair-formation
NC_019067_00043|MPF_T	NZ_JBJPBP010000042.1 Yersinia enterocolitica strain YE-FR24-G-H-98 contig_00042, whole genome shotgun sequence	237	35756	1	237	31479	32189	237	4	98.312	100.0	100.0	plus	5.25e-138	425	mate-pair-formation
NC_010860_00022|MPF_T	NZ_JBJPBP010000042.1 Yersinia enterocolitica strain YE-FR24-G-H-98 contig_00042, whole genome shotgun sequence	309	35756	1	309	32197	33123	309	0	100.0	100.0	100.0	plus	0.0	640	mate-pair-formation
