qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NZ_CP013834|MOBF	ABZRRA010000031.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.31, whole genome shotgun sequence	259	40818	1	206	33377	33582	212	30	80.189	80.0	80.0	plus	1.82e-36	148	oriT
000621__CP009126_00005|rep_cluster_1304	ABZRRA010000026.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.26, whole genome shotgun sequence	918	56168	6	918	22694	23606	914	15	98.14	99.0	99.0	minus	0.0	1592	replicon
000152__NZ_CP011646_00085|IncN	ABZRRA010000031.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.31, whole genome shotgun sequence	882	40818	1	882	20398	21279	883	95	89.015	100.0	100.0	plus	0.0	1092	replicon
001214__CP021721_00002|rep_cluster_1787	ABZRRA010000038.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.41, whole genome shotgun sequence	702	7127	1	442	6676	7117	442	43	90.271	63.0	88.0	plus	1.55e-165	579	replicon
CP009126_00025|MOBC	ABZRRA010000026.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.26, whole genome shotgun sequence	248	56168	1	248	41729	42472	248	5	97.984	100.0	100.0	plus	7.53e-165	502	relaxase
NC_015872_00034|MOBF	ABZRRA010000031.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.31, whole genome shotgun sequence	1068	40818	1	1068	35656	38871	1072	6	99.067	100.0	100.0	plus	0.0	2032	relaxase
NC_010695_00006|MOBQ	ABZRRA010000038.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.41, whole genome shotgun sequence	369	7127	1	369	4068	5174	369	38	89.702	100.0	100.0	minus	0.0	644	relaxase
NC_015872_00005|MPF_T	ABZRRA010000031.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.31, whole genome shotgun sequence	295	40818	1	295	2710	3594	295	30	89.831	100.0	100.0	minus	1.2e-165	507	mate-pair-formation
NC_015872_00006|MPF_T	ABZRRA010000031.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.31, whole genome shotgun sequence	231	40818	1	231	3608	4300	231	20	91.342	100.0	100.0	minus	4.09e-136	419	mate-pair-formation
NC_015872_00007|MPF_T	ABZRRA010000031.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.31, whole genome shotgun sequence	345	40818	1	300	4657	5556	300	0	100.0	87.0	87.0	minus	2.27e-180	551	mate-pair-formation
NC_015872_00010|MPF_T	ABZRRA010000031.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.31, whole genome shotgun sequence	857	40818	1	857	6554	9124	857	14	98.366	100.0	100.0	minus	0.0	1779	mate-pair-formation
NC_015872_00011|MPF_T	ABZRRA010000031.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.31, whole genome shotgun sequence	105	40818	1	105	9128	9442	105	1	99.048	100.0	100.0	minus	3.62e-67	215	mate-pair-formation
NC_015872_00033|MPF_T	ABZRRA010000031.1 Yersinia enterocolitica strain PNUSAY000864 SAMN49852368-rid26854403.denovo.31, whole genome shotgun sequence	510	40818	1	510	34119	35648	510	51	90.0	100.0	100.0	plus	0.0	938	mate-pair-formation
