qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000126__FO834904|IncFII	DANMVP010000022.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000108 SAMN28922067-rid14578623.denovo.22, whole genome shotgun sequence	228	44506	31	228	33322	33519	202	26	83.168	87.0	87.0	minus	2.03e-45	178	replicon
CP042948_00076|MOBF	DANMVP010000022.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000108 SAMN28922067-rid14578623.denovo.22, whole genome shotgun sequence	1552	44506	1	1495	25180	29679	1503	283	80.439	96.0	100.0	plus	0.0	2419	relaxase
NC_019342_00064|MPF_F	DANMVP010000022.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000108 SAMN28922067-rid14578623.denovo.22, whole genome shotgun sequence	101	44506	1	101	4089	4391	101	6	94.059	100.0	100.0	plus	1.64e-60	196	mate-pair-formation
NC_021871_00033|MPF_F	DANMVP010000022.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000108 SAMN28922067-rid14578623.denovo.22, whole genome shotgun sequence	187	44506	1	187	4413	4973	187	26	86.096	100.0	100.0	plus	3.63e-101	317	mate-pair-formation
NZ_AGTD01000004_00094|MPF_T	DANMVP010000022.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000108 SAMN28922067-rid14578623.denovo.22, whole genome shotgun sequence	863	44506	1	854	8495	11056	854	87	89.813	99.0	99.0	plus	0.0	1583	mate-pair-formation
NC_021871_00022|MPF_F	DANMVP010000022.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000108 SAMN28922067-rid14578623.denovo.22, whole genome shotgun sequence	212	44506	3	211	11550	12176	209	27	87.081	99.0	99.0	plus	2.36e-123	381	mate-pair-formation
NC_021817_00023|MPF_F	DANMVP010000022.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000108 SAMN28922067-rid14578623.denovo.22, whole genome shotgun sequence	331	44506	22	331	12245	13174	310	20	93.548	94.0	94.0	plus	0.0	590	mate-pair-formation
NC_021871_00019|MPF_F	DANMVP010000022.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000108 SAMN28922067-rid14578623.denovo.22, whole genome shotgun sequence	204	44506	20	201	13620	14165	182	32	82.418	89.0	89.0	plus	3.36e-89	283	mate-pair-formation
NC_021871_00015|MPF_F	DANMVP010000022.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000108 SAMN28922067-rid14578623.denovo.22, whole genome shotgun sequence	453	44506	1	453	17404	18762	453	50	88.962	100.0	100.0	plus	0.0	785	mate-pair-formation
NC_021817_00013|MPF_T	DANMVP010000022.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000108 SAMN28922067-rid14578623.denovo.22, whole genome shotgun sequence	763	44506	18	763	22997	25177	746	124	80.831	98.0	98.0	plus	0.0	1210	mate-pair-formation
NC_009790_00086|MPF_T	DANMVP010000022.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000108 SAMN28922067-rid14578623.denovo.22, whole genome shotgun sequence	681	44506	460	669	29299	29928	210	40	80.952	31.0	98.0	plus	4.11e-107	355	mate-pair-formation
