qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP016722|MOB_unknown	NZ_JBOBDP010000032.1 Yersinia sp. J1 J1_Genome_contig_32, whole genome shotgun sequence	218	4063	1	194	2206	2399	195	21	88.205	89.0	89.0	plus	1.27e-61	231	oriT
000152__NZ_CP011646_00085|IncN	NZ_JBOBDP010000024.1 Yersinia sp. J1 J1_Genome_contig_24, whole genome shotgun sequence	882	32359	1	882	14329	15210	883	100	88.448	100.0	100.0	minus	0.0	1064	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	NZ_JBOBDP010000032.1 Yersinia sp. J1 J1_Genome_contig_32, whole genome shotgun sequence	519	4063	38	516	1741	2224	489	31	90.593	92.0	92.0	minus	0.0	634	replicon
NC_015872_00034|MOBF	NZ_JBOBDP010000024.1 Yersinia sp. J1 J1_Genome_contig_24, whole genome shotgun sequence	1068	32359	1	290	2	871	290	0	100.0	27.0	100.0	minus	6.83e-157	514	relaxase
NC_015872_00034|MOBF	NZ_JBOBDP010000024.1 Yersinia sp. J1 J1_Genome_contig_24, whole genome shotgun sequence	1068	32359	290	1068	30011	32359	783	7	98.595	73.0	100.0	minus	0.0	1512	relaxase
MF168404_00021|MOBP	NZ_JBOBDP010000030.1 Yersinia sp. J1 J1_Genome_contig_30, whole genome shotgun sequence	388	4722	1	330	12	998	330	42	86.97	85.0	85.0	minus	0.0	546	relaxase
CP011605_00002|MOBP	NZ_JBOBDP010000032.1 Yersinia sp. J1 J1_Genome_contig_32, whole genome shotgun sequence	501	4063	1	418	2808	4061	418	31	92.584	83.0	83.0	plus	0.0	748	relaxase
NC_002523_00008|MPF_I	NZ_JBOBDP010000014.1 Yersinia sp. J1 J1_Genome_contig_14, whole genome shotgun sequence	262	82661	1	262	63691	64476	262	29	88.931	100.0	100.0	plus	4.6e-157	480	mate-pair-formation
NC_002523_00001|MPF_I	NZ_JBOBDP010000014.1 Yersinia sp. J1 J1_Genome_contig_14, whole genome shotgun sequence	224	82661	1	224	70055	70726	224	38	83.036	100.0	100.0	plus	8.779999999999999e-126	389	mate-pair-formation
NC_002523_00145|MPF_I	NZ_JBOBDP010000014.1 Yersinia sp. J1 J1_Genome_contig_14, whole genome shotgun sequence	176	82661	1	176	73704	74231	176	26	85.227	100.0	100.0	plus	7.06e-87	275	mate-pair-formation
NC_002523_00141|MPF_I	NZ_JBOBDP010000014.1 Yersinia sp. J1 J1_Genome_contig_14, whole genome shotgun sequence	408	82661	1	408	78617	79843	409	79	80.44	100.0	100.0	plus	0.0	637	mate-pair-formation
NC_015872_00033|MPF_T	NZ_JBOBDP010000024.1 Yersinia sp. J1 J1_Genome_contig_24, whole genome shotgun sequence	510	32359	1	510	879	2408	510	54	89.412	100.0	100.0	minus	0.0	930	mate-pair-formation
NC_015872_00011|MPF_T	NZ_JBOBDP010000024.1 Yersinia sp. J1 J1_Genome_contig_24, whole genome shotgun sequence	105	32359	1	105	19318	19632	105	2	98.095	100.0	100.0	plus	8.509999999999999e-67	214	mate-pair-formation
NC_015872_00010|MPF_T	NZ_JBOBDP010000024.1 Yersinia sp. J1 J1_Genome_contig_24, whole genome shotgun sequence	857	32359	1	857	19636	22206	857	30	96.499	100.0	100.0	plus	0.0	1747	mate-pair-formation
NC_015872_00006|MPF_T	NZ_JBOBDP010000024.1 Yersinia sp. J1 J1_Genome_contig_24, whole genome shotgun sequence	231	32359	1	231	24455	25147	231	26	88.745	100.0	100.0	plus	1.9e-132	408	mate-pair-formation
NC_015872_00005|MPF_T	NZ_JBOBDP010000024.1 Yersinia sp. J1 J1_Genome_contig_24, whole genome shotgun sequence	295	32359	1	295	25161	26045	295	32	89.153	100.0	100.0	plus	1.65e-165	506	mate-pair-formation
NC_002523_00134|MPF_I	NZ_JBOBDP010000027.1 Yersinia sp. J1 J1_Genome_contig_27, whole genome shotgun sequence	725	10756	16	717	3211	5316	702	88	87.464	97.0	97.0	plus	0.0	1260	mate-pair-formation
