qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP011434|MOBF	CABHRW010000347.1 Yersinia enterocolitica isolate IP28976 genome assembly, contig: contig_28, whole genome shotgun sequence	402	41893	1	402	32696	33097	402	1	99.751	100.0	100.0	minus	0.0	737	oriT
002101__NC_004564_00056|rep_cluster_645	CABHRW010000066.1 Yersinia enterocolitica isolate IP28976 genome assembly, contig: contig_255, whole genome shotgun sequence	1167	6245	1	1167	1631	2797	1167	7	99.4	100.0	100.0	plus	0.0	2117	replicon
CP001049|IncFII	CABHRW010000211.1 Yersinia enterocolitica isolate IP28976 genome assembly, contig: contig_49, whole genome shotgun sequence	227	19521	1	224	15701	15924	224	1	99.554	99.0	99.0	plus	6.03e-115	409	replicon
NC_015475_00074|MOBF	CABHRW010000211.1 Yersinia enterocolitica isolate IP28976 genome assembly, contig: contig_49, whole genome shotgun sequence	149	19521	1	149	12006	12452	149	1	99.329	100.0	100.0	plus	7.299999999999999e-96	299	relaxase
NC_010643_00013|MOBF	CABHRW010000347.1 Yersinia enterocolitica isolate IP28976 genome assembly, contig: contig_28, whole genome shotgun sequence	966	41893	1	953	28017	30875	953	12	98.741	99.0	99.0	minus	0.0	1760	relaxase
NC_010643_00022|MPF_T	CABHRW010000347.1 Yersinia enterocolitica isolate IP28976 genome assembly, contig: contig_28, whole genome shotgun sequence	823	41893	1	823	19479	21947	823	12	98.542	100.0	100.0	plus	0.0	1674	mate-pair-formation
NC_010716_00016|MPF_T	CABHRW010000347.1 Yersinia enterocolitica isolate IP28976 genome assembly, contig: contig_28, whole genome shotgun sequence	342	41893	1	284	22875	23726	284	1	99.648	83.0	83.0	plus	3.22e-128	402	mate-pair-formation
NC_009982_00012|MPF_T	CABHRW010000347.1 Yersinia enterocolitica isolate IP28976 genome assembly, contig: contig_28, whole genome shotgun sequence	231	41893	1	231	24156	24848	231	1	99.567	100.0	100.0	plus	1.05e-156	478	mate-pair-formation
NC_009982_00013|MPF_T	CABHRW010000347.1 Yersinia enterocolitica isolate IP28976 genome assembly, contig: contig_28, whole genome shotgun sequence	266	41893	1	266	24863	25660	266	1	99.624	100.0	100.0	plus	3.790000000000001e-167	509	mate-pair-formation
NC_009982_00017|MPF_T	CABHRW010000347.1 Yersinia enterocolitica isolate IP28976 genome assembly, contig: contig_28, whole genome shotgun sequence	507	41893	1	507	30878	32398	507	2	99.606	100.0	100.0	minus	0.0	944	mate-pair-formation
