qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NZ_CP013027|MOBF	NZ_CTIR01000038.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	268	38637	1	268	35303	35570	268	0	100.0	100.0	100.0	minus	5.49e-141	496	oriT
002101__NC_004564_00056|rep_cluster_645	NZ_CTIR01000032.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	1167	51199	7	1167	48269	49429	1161	3	99.742	99.0	99.0	minus	0.0	2128	replicon
000155__CP018649|IncN	NZ_CTIR01000038.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	720	38637	1	720	99	818	720	0	100.0	100.0	100.0	minus	0.0	1330	replicon
CP017588_00047|rep_cluster_2203	NZ_CTIR01000069.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	867	8076	39	856	1074	1891	822	155	80.17	94.0	94.0	minus	2.31e-174	608	replicon
CP001049|IncFII	NZ_CTIR01000069.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	227	8076	1	227	1921	2147	227	2	99.119	100.0	100.0	minus	6.13e-115	409	replicon
NC_015599_00019|MOBF	NZ_CTIR01000038.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	1080	38637	1	1059	30118	33294	1059	2	99.811	98.0	98.0	minus	0.0	2030	relaxase
NC_015475_00074|MOBF	NZ_CTIR01000061.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	149	11263	1	149	102	548	149	2	98.658	100.0	100.0	minus	1.52e-95	298	relaxase
NC_009131_00030|MPF_T	NZ_CTIR01000038.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	105	38637	1	105	14346	14660	105	0	100.0	100.0	100.0	plus	4.19e-66	212	mate-pair-formation
NC_011617_00041|MPF_T	NZ_CTIR01000038.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	866	38637	1	866	14663	17260	866	2	99.769	100.0	100.0	plus	0.0	1809	mate-pair-formation
NC_014368_00014|MPF_T	NZ_CTIR01000038.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	346	38637	1	346	18245	19282	346	28	91.908	100.0	100.0	plus	9.54e-167	513	mate-pair-formation
NC_007682_00044|MPF_T	NZ_CTIR01000038.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	232	38637	1	232	19504	20199	232	0	100.0	100.0	100.0	plus	6.31e-158	481	mate-pair-formation
NC_008612_00190|MPF_T	NZ_CTIR01000038.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	294	38637	1	294	20213	21094	294	2	99.32	100.0	100.0	plus	1.02e-178	544	mate-pair-formation
NC_022375_00024|MPF_T	NZ_CTIR01000038.1 Yersinia enterocolitica strain YE203/02, whole genome shotgun sequence	509	38637	1	509	33297	34823	509	1	99.804	100.0	100.0	minus	0.0	996	mate-pair-formation
