qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000120__NC_011759|IncFII	NZ_CP007231.1 Yersinia similis strain Y_sim_228 plasmid unnamed, complete sequence	390	60687	1	330	4946	5275	334	40	85.629	85.0	85.0	minus	3.37e-95	344	replicon
NC_021819_00066|MOBP	NZ_CP007230.1 Yersinia similis strain Y_sim_228 chromosome, complete genome	295	4903722	123	295	1313263	1313781	173	26	84.971	59.0	100.0	plus	1.59e-96	308	relaxase
NC_011759_00021|MOBP	NZ_CP007231.1 Yersinia similis strain Y_sim_228 plasmid unnamed, complete sequence	633	60687	1	633	23422	25329	636	24	95.755	100.0	100.0	plus	0.0	1231	relaxase
NC_011759_00082|MPF_G	NZ_CP007231.1 Yersinia similis strain Y_sim_228 plasmid unnamed, complete sequence	347	60687	1	347	1658	2689	350	42	85.429	100.0	100.0	minus	0.0	554	mate-pair-formation
NC_011759_00017|MPF_I	NZ_CP007231.1 Yersinia similis strain Y_sim_228 plasmid unnamed, complete sequence	727	60687	1	727	27432	29612	727	6	99.175	100.0	100.0	minus	0.0	1495	mate-pair-formation
NC_011759_00012|MPF_I	NZ_CP007231.1 Yersinia similis strain Y_sim_228 plasmid unnamed, complete sequence	399	60687	1	399	35510	36706	399	1	99.749	100.0	100.0	minus	0.0	793	mate-pair-formation
NC_011759_00008|MPF_I	NZ_CP007231.1 Yersinia similis strain Y_sim_228 plasmid unnamed, complete sequence	131	60687	1	131	40701	41093	131	1	99.237	100.0	100.0	minus	4.23e-61	199	mate-pair-formation
NC_011759_00007|MPF_I	NZ_CP007231.1 Yersinia similis strain Y_sim_228 plasmid unnamed, complete sequence	179	60687	1	179	41237	41773	179	1	99.441	100.0	100.0	minus	1.9e-115	357	mate-pair-formation
NC_011759_00006|MPF_I	NZ_CP007231.1 Yersinia similis strain Y_sim_228 plasmid unnamed, complete sequence	266	60687	1	266	41787	42584	266	4	98.496	100.0	100.0	minus	2.22e-152	468	mate-pair-formation
NC_011759_00004|MPF_I	NZ_CP007231.1 Yersinia similis strain Y_sim_228 plasmid unnamed, complete sequence	330	60687	1	330	43927	44898	330	12	94.545	100.0	100.0	minus	0.0	583	mate-pair-formation
NC_011759_00003|MPF_I	NZ_CP007231.1 Yersinia similis strain Y_sim_228 plasmid unnamed, complete sequence	225	60687	1	225	44915	45589	225	2	99.111	100.0	100.0	minus	3.15e-135	416	mate-pair-formation
NC_011759_00002|MPF_I	NZ_CP007231.1 Yersinia similis strain Y_sim_228 plasmid unnamed, complete sequence	143	60687	1	143	45643	46071	143	4	97.203	100.0	100.0	minus	1.01e-80	256	mate-pair-formation
NC_011759_00096|MPF_I	NZ_CP007231.1 Yersinia similis strain Y_sim_228 plasmid unnamed, complete sequence	262	60687	1	262	51173	51958	262	7	97.328	100.0	100.0	minus	5.2800000000000006e-163	498	mate-pair-formation
